Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,40.985272,[103  31] ; [27 55],[80.64814815 53.35185185] ; [49.35185185 32.64814815],1
a5,1,1.8e-05,18.37205,[100  35] ; [37 45],[85.23041475 49.76958525] ; [51.76958525 30.23041475],1
a4,1,0.000156,14.30088,[62 72] ; [17 65],[49.00925926 84.99074074] ; [29.99074074 52.00925926],1
d2,1,0.001823,9.719687,[62 70] ; [21 61],[51.19626168 80.80373832] ; [31.80373832 50.19626168],0
s8,1,0.006946,7.287008,[ 31 103] ; [ 7 74],[ 23.68372093 110.31627907] ; [14.31627907 66.68372093],0
b2,1,0.016262,5.774372,[33 48] ; [ 7 31],[27.22689076 53.77310924] ; [12.77310924 25.22689076],0
b3,1,0.016262,5.774372,[33 48] ; [ 7 31],[27.22689076 53.77310924] ; [12.77310924 25.22689076],0
n6,1,0.019197,5.483494,[106  28] ; [53 29],[98.63888889 35.36111111] ; [60.36111111 21.63888889],0
a3,1,0.022961,5.171464,[94 40] ; [45 37],[86.23148148 47.76851852] ; [52.76851852 29.23148148],0
v3,1,0.029961,4.711538,[46 84] ; [17 63],[39. 91.] ; [24. 56.],0
n1,1,0.031235,4.639988,[17 25] ; [ 6 28],[12.71052632 29.28947368] ; [10.28947368 23.71052632],0
a6,1,0.032381,4.578223,[92 43] ; [44 38],[84.60829493 50.39170507] ; [51.39170507 30.60829493],0
s7,1,0.039514,4.238648,[29 98] ; [ 9 70],[ 23.42718447 103.57281553] ; [14.57281553 64.42718447],0
a1,1,0.042904,4.099167,[ 13 122] ; [ 2 80],[  9.33179724 125.66820276] ; [ 5.66820276 76.33179724],0
a2,1,0.048345,3.897938,[ 29 106] ; [ 9 73],[ 23.640553 111.359447] ; [14.359447 67.640553],0
a8,1,0.05064,3.820127,[ 17 108] ; [ 4 75],[ 12.86764706 112.13235294] ; [ 8.13235294 70.86764706],0
s4,1,0.082747,3.010102,[ 11 123] ; [13 69],[ 14.88888889 119.11111111] ; [ 9.11111111 72.88888889],0
d5,1,0.096511,2.762278,[101  34] ; [52 29],[95.625 39.375] ; [57.375 23.625],0
d1,1,0.111318,2.53541,[66 69] ; [31 51],[60.34562212 74.65437788] ; [36.65437788 45.34562212],0
u1,1,0.115244,2.480799,[ 15 120] ; [ 4 78],[ 11.8202765 123.1797235] ; [ 7.1797235 74.8202765],0
u3,1,0.126832,2.330857,[13 28] ; [18 19],[16.29487179 24.70512821] ; [14.70512821 22.29487179],0
p3,1,0.128939,2.30523,[ 31 103] ; [12 70],[ 26.67592593 107.32407407] ; [16.32407407 65.67592593],0
r2,1,0.134345,2.24157,[117  16] ; [66 16],[113.20465116  19.79534884] ; [69.79534884 12.20465116],0
n3,1,0.182293,1.778829,[29 12] ; [19 15],[26.24 14.76] ; [21.76 12.24],0
v2,1,0.240814,1.375823,[60 69] ; [31 50],[55.9 73.1] ; [35.1 45.9],0
r1,1,0.248343,1.3326,[92 42] ; [50 32],[88.09259259 45.90740741] ; [53.90740741 28.09259259],0
p5,1,0.315213,1.008706,[  7 126] ; [ 2 80],[  5.56744186 127.43255814] ; [ 3.43255814 78.56744186],0
p1,1,0.341026,0.906572,[  9 125] ; [ 3 79],[  7.44444444 126.55555556] ; [ 4.55555556 77.44444444],0
s6,1,0.36668,0.814885,[43 91] ; [21 59],[40.07476636 93.92523364] ; [23.92523364 56.07476636],0
s5,1,0.391546,0.734135,[ 22 110] ; [10 71],[ 19.83098592 112.16901408] ; [12.16901408 68.83098592],0
b5,1,0.406522,0.688949,[83 52] ; [55 27],[85.85253456 49.14746544] ; [52.14746544 29.85253456],0
p10,1,0.508986,0.43615,[81 51] ; [46 35],[78.70422535 53.29577465] ; [48.29577465 32.70422535],0
s1,1,0.544092,0.368009,[  3 130] ; [ 3 79],[  3.71162791 129.28837209] ; [ 2.28837209 79.71162791],0
p6,1,0.562715,0.335025,[ 16 115] ; [12 68],[ 17.38388626 113.61611374] ; [10.61611374 69.38388626],0
n2,1,0.571462,0.320243,[28 15] ; [20 14],[26.80519481 16.19480519] ; [21.19480519 12.80519481],0
u2,1,0.58825,0.293086,[17 23] ; [18 19],[18.18181818 21.81818182] ; [16.81818182 20.18181818],0
s2,1,0.641473,0.21682,[ 16 118] ; [ 8 73],[ 14.95813953 119.04186047] ; [ 9.04186047 71.95813953],0
p7,1,0.651861,0.203562,[54 78] ; [31 51],[52.42990654 79.57009346] ; [32.57009346 49.42990654],0
v4,1,0.666276,0.185989,[114  21] ; [71 11],[115.0921659  19.9078341] ; [69.9078341 12.0921659],0
b4,1,0.69182,0.157122,[72 63] ; [46 36],[73.41013825 61.58986175] ; [44.58986175 37.41013825],0
