Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,50.444505,[111  51] ; [23 76],[83.17241379 78.82758621] ; [50.82758621 48.17241379],1
s2,1,0.0,48.265395,[105  58] ; [20 79],[77.76717557 85.23282443] ; [47.23282443 51.76717557],1
s7,1,0.0,33.492429,[86 73] ; [17 80],[63.97265625 95.02734375] ; [39.02734375 57.97265625],1
s8,1,0.0,32.197258,[84 80] ; [16 83],[ 62.35741445 101.64258555] ; [37.64258555 61.35741445],1
s5,1,4e-06,21.186293,[ 55 101] ; [ 8 83],[ 39.78947368 116.21052632] ; [23.21052632 67.78947368],1
r4,1,9.6e-05,15.211429,[151  14] ; [73 26],[140.  25.] ; [84. 15.],1
r1,1,0.00017,14.138398,[130  34] ; [57 42],[116.60836502  47.39163498] ; [70.39163498 28.60836502],1
p4,1,0.000204,13.794595,[87 78] ; [29 70],[72.5 92.5] ; [43.5 55.5],1
p12,1,0.002106,9.454491,[ 22 143] ; [ 2 96],[ 15.05703422 149.94296578] ; [ 8.94296578 89.05703422],0
v4,1,0.003853,8.351966,[159   6] ; [86 13],[153.125  11.875] ; [91.875  7.125],0
p3,1,0.005269,7.784681,[66 99] ; [23 76],[ 55.625 109.375] ; [33.375 65.625],0
n6,1,0.011223,6.429711,[142  23] ; [72 26],[134.25855513  30.74144487] ; [79.74144487 18.25855513],0
d5,1,0.01543,5.866667,[132  33] ; [66 33],[123.75  41.25] ; [74.25 24.75],0
d1,1,0.018341,5.563242,[98 67] ; [44 55],[88.75 76.25] ; [53.25 45.75],0
n4,1,0.019538,5.452745,[127  38] ; [63 36],[118.75  46.25] ; [71.25 27.75],0
b1,1,0.023507,5.130619,[ 46 119] ; [41 58],[ 54.375 110.625] ; [32.625 66.375],0
a5,1,0.035559,4.418107,[122  43] ; [61 38],[114.375  50.625] ; [68.625 30.375],0
v1,1,0.039376,4.244592,[84 73] ; [39 58],[76.02755906 80.97244094] ; [46.97244094 50.02755906],0
s4,1,0.040016,4.217227,[ 30 133] ; [ 9 90],[ 24.26335878 138.73664122] ; [14.73664122 84.26335878],0
v3,1,0.047508,3.92731,[57 99] ; [23 71],[ 49.92 106.08] ; [30.08 63.92],0
v2,1,0.050643,3.820034,[85 70] ; [40 55],[77.5 77.5] ; [47.5 47.5],0
r2,1,0.053468,3.729234,[157   8] ; [87 11],[153.07984791  11.92015209] ; [90.92015209  7.07984791],0
a6,1,0.093696,2.809706,[115  50] ; [59 40],[108.75  56.25] ; [65.25 33.75],0
u1,1,0.09751,2.745801,[ 29 136] ; [10 89],[ 24.375 140.625] ; [14.625 84.375],0
