Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,280.636583,[327  46] ; [ 93 261],[215.48830812 157.51169188] ; [204.51169188 149.48830812],1
s7,1,0.0,136.605505,[260 104] ; [ 93 247],[182.51704545 181.48295455] ; [170.48295455 169.51704545],1
s6,1,0.0,132.669958,[324  44] ; [169 182],[252.32823366 115.67176634] ; [240.67176634 110.32823366],1
s8,1,0.0,105.163227,[237 138] ; [ 91 266],[168.03278689 206.96721311] ; [159.96721311 197.03278689],1
s5,1,0.0,73.760848,[176 182] ; [ 65 285],[121.86158192 236.13841808] ; [119.13841808 230.86158192],1
s4,1,0.0,25.417037,[ 84 286] ; [ 32 324],[ 59.1184573 310.8815427] ; [ 56.8815427 299.1184573],1
d1,1,3.2e-05,17.285845,[250 126] ; [184 174],[222.32152589 153.67847411] ; [211.67847411 146.32152589],1
d4,1,0.00017,14.137755,[331  44] ; [278  79],[311.98770492  63.01229508] ; [297.01229508  59.98770492],1
p12,1,0.000273,13.246998,[ 42 334] ; [ 14 338],[ 28.92307692 347.07692308] ; [ 27.07692308 324.92307692],1
p10,1,0.000343,12.819124,[331  43] ; [277  75],[313.21212121  60.78787879] ; [294.78787879  57.21212121],1
p4,1,0.000415,12.461204,[261 114] ; [203 153],[238.03009576 136.96990424] ; [225.96990424 130.03009576],1
p6,1,0.000796,11.250962,[168 205] ; [115 235],[146.00138313 226.99861687] ; [136.99861687 213.00138313],1
u1,1,0.001122,10.614021,[ 84 292] ; [ 47 311],[ 67.10626703 308.89373297] ; [ 63.89373297 294.10626703],0
n5,1,0.001342,10.284529,[298  75] ; [247 108],[279.23763736  93.76236264] ; [265.76236264  89.23763736],0
a2,1,0.002498,9.142085,[106 270] ; [ 67 291],[ 88.62125341 287.37874659] ; [ 84.37874659 273.62125341],0
d2,1,0.003135,8.727218,[198 177] ; [150 208],[178.03547067 196.96452933] ; [169.96452933 188.03547067],0
a3,1,0.007835,7.07084,[285  90] ; [239 117],[268.80984952 106.19015048] ; [255.19015048 100.80984952],0
u4,1,0.009144,6.794415,[ 12 364] ; [  2 356],[  7.17166213 368.82833787] ; [  6.82833787 351.17166213],0
u3,1,0.009844,6.662893,[59 30] ; [57 61],[49.87439614 39.12560386] ; [66.12560386 51.87439614],0
v3,1,0.010254,6.590194,[160 203] ; [121 228],[143.26264045 219.73735955] ; [137.73735955 211.26264045],0
p9,1,0.017158,5.680149,[336  36] ; [299  55],[325.37190083  46.62809917] ; [309.62809917  44.37190083],0
p3,1,0.02111,5.3177,[210 165] ; [170 188],[194.40654843 180.59345157] ; [185.59345157 172.40654843],0
a1,1,0.024643,5.048794,[ 22 354] ; [  9 349],[ 15.88010899 360.11989101] ; [ 15.11989101 342.88010899],0
r2,1,0.02629,4.93684,[361  12] ; [329  24],[354.50413223  18.49586777] ; [335.49586777  17.50413223],0
n6,1,0.028628,4.789833,[327  44] ; [295  63],[316.54595336  54.45404664] ; [305.45404664  52.54595336],0
a4,1,0.042179,4.127993,[178 198] ; [142 214],[164.3715847 211.6284153] ; [155.6284153 200.3715847],0
a5,1,0.046812,3.952131,[288  88] ; [251 107],[276.10899183  99.89100817] ; [262.89100817  95.10899183],0
s1,1,0.048012,3.909555,[ 14 358] ; [  5 348],[  9.74896552 362.25103448] ; [  9.25103448 343.74896552],0
p5,1,0.054068,3.710596,[ 53 322] ; [ 34 323],[ 44.56967213 330.43032787] ; [ 42.43032787 314.56967213],0
