Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,63.55483,[112  26] ; [ 65 114],[77.05362776 60.94637224] ; [99.94637224 79.05362776],1
p3,1,0.0,39.268076,[89 50] ; [ 52 128],[61.43887147 77.56112853] ; [ 79.56112853 100.43887147],1
p2,1,0.0,32.085174,[127  13] ; [113  66],[105.32915361  34.67084639] ; [134.67084639  44.32915361],1
p4,1,1e-06,24.503489,[94 45] ; [ 71 108],[72.12264151 66.87735849] ; [92.87735849 86.12264151],1
p6,1,3e-06,21.720856,[62 77] ; [ 36 142],[42.97160883 96.02839117] ; [ 55.02839117 122.97160883],1
p11,1,0.000107,15.015341,[118  22] ; [117  63],[102.8125  37.1875] ; [132.1875  47.8125],1
p10,1,0.000244,13.45984,[118  21] ; [119  59],[103.92113565  35.07886435] ; [133.07886435  44.92113565],1
v4,1,0.000309,13.017097,[134   5] ; [150  29],[124.13836478  14.86163522] ; [159.86163522  19.13836478],1
n6,1,0.000336,12.855589,[128  11] ; [138  41],[116.27044025  22.72955975] ; [149.72955975  29.27044025],1
p5,1,0.000484,12.17656,[ 21 119] ; [  7 173],[ 12.25 127.75] ; [ 15.75 164.25],1
r4,1,0.000952,10.918108,[127  13] ; [138  42],[115.9375  24.0625] ; [149.0625  30.9375],1
p9,1,0.00219,9.383404,[118  21] ; [125  53],[106.55205047  32.44794953] ; [136.44794953  41.55205047],0
r3,1,0.002752,8.965054,[131   7] ; [150  28],[122.71518987  15.28481013] ; [158.28481013  19.71518987],0
b2,1,0.023806,5.108741,[21 64] ; [43 64],[28.33333333 56.66666667] ; [35.66666667 71.33333333],0
b3,1,0.023806,5.108741,[21 64] ; [43 64],[28.33333333 56.66666667] ; [35.66666667 71.33333333],0
r1,1,0.02524,5.007332,[114  26] ; [127  53],[105.4375  34.5625] ; [135.5625  44.4375],0
s8,1,0.036554,4.371071,[59 80] ; [ 56 124],[50.10971787 88.89028213] ; [ 64.89028213 115.10971787],0
n1,1,0.037213,4.340656,[ 6 21] ; [27 32],[10.36046512 16.63953488] ; [22.63953488 36.36046512],0
s6,1,0.045728,3.991597,[89 46] ; [98 81],[80.39808917 54.60191083] ; [106.60191083  72.39808917],0
r2,1,0.04705,3.943615,[129   8] ; [154  22],[123.86900958  13.13099042] ; [159.13099042  16.86900958],0
s7,1,0.05636,3.641395,[71 61] ; [74 99],[62.75409836 69.24590164] ; [82.24590164 90.75409836],0
s2,1,0.056875,3.626241,[70 69] ; [ 71 108],[61.63207547 77.36792453] ; [79.36792453 99.63207547],0
a4,1,0.115712,2.474428,[58 82] ; [90 89],[64.95297806 75.04702194] ; [83.04702194 95.95297806],0
b4,1,0.119304,2.426438,[75 65] ; [112  68],[81.8125 58.1875] ; [105.1875  74.8125],0
p1,1,0.132766,2.259865,[ 17 122] ; [ 13 166],[ 13.11320755 125.88679245] ; [ 16.88679245 162.11320755],0
s3,1,0.214327,1.541957,[81 57] ; [92 86],[75.55063291 62.44936709] ; [97.44936709 80.55063291],0
b5,1,0.214564,1.540359,[68 72] ; [100  80],[73.5 66.5] ; [94.5 85.5],0
a2,1,0.24229,1.367221,[ 28 112] ; [ 46 134],[ 32.375 107.625] ; [ 41.625 138.375],0
n5,1,0.281892,1.157944,[116  23] ; [140  38],[112.25236593  26.74763407] ; [143.74763407  34.25236593],0
a8,1,0.291258,1.113798,[ 21 112] ; [ 19 145],[ 17.91245791 115.08754209] ; [ 22.08754209 141.91245791],0
v2,1,0.30513,1.05164,[59 76] ; [ 66 108],[54.61165049 80.38834951] ; [ 70.38834951 103.61165049],0
u3,1,0.37918,0.773359,[21 21] ; [23 33],[18.85714286 23.14285714] ; [25.14285714 30.85714286],0
p12,1,0.399708,0.709205,[ 11 128] ; [ 10 170],[  9.15047022 129.84952978] ; [ 11.84952978 168.15047022],0
s5,1,0.425883,0.634024,[40 97] ; [ 43 128],[ 36.91883117 100.08116883] ; [ 46.08116883 124.91883117],0
s1,1,0.448168,0.57528,[  8 131] ; [  7 171],[  6.57728707 132.42271293] ; [  8.42271293 169.57728707],0
u2,1,0.452964,0.563225,[24 19] ; [26 28],[22.16494845 20.83505155] ; [27.83505155 26.16494845],0
a7,1,0.524739,0.404569,[97 43] ; [118  61],[94.35736677 45.64263323] ; [120.64263323  58.35736677],0
u1,1,0.592957,0.285751,[ 21 119] ; [ 31 149],[ 22.75 117.25] ; [ 29.25 150.75],0
a6,1,0.594893,0.282767,[97 43] ; [119  60],[94.79623824 45.20376176] ; [121.20376176  57.79623824],0
n3,1,0.664298,0.188345,[18 10] ; [40 18],[18.88372093  9.11627907] ; [39.11627907 18.88372093],0
a1,1,0.668688,0.183141,[  7 133] ; [ 11 169],[  7.875 132.125] ; [ 10.125 169.875],0
d1,1,0.723225,0.125424,[79 61] ; [98 82],[77.4375 62.5625] ; [99.5625 80.4375],0
d2,1,0.743786,0.106827,[69 71] ; [90 86],[70.44303797 69.55696203] ; [88.55696203 87.44303797],0
n2,1,0.801764,0.063034,[19  9] ; [43 18],[19.50561798  8.49438202] ; [42.49438202 18.50561798],0
d3,1,0.808151,0.058958,[91 49] ; [114  65],[89.96865204 50.03134796] ; [115.03134796  63.96865204],0
b1,1,0.830613,0.04576,[60 80] ; [ 75 105],[59.0625 80.9375] ; [ 75.9375 104.0625],0
u4,1,0.858147,0.031946,[  1 139] ; [  1 179],[  0.875 139.125] ; [  1.125 178.875],0
v3,1,0.892025,0.018426,[40 99] ; [ 51 122],[40.54166667 98.45833333] ; [ 50.45833333 122.54166667],0
s4,1,0.929035,0.007932,[ 23 115] ; [ 29 149],[ 22.70886076 115.29113924] ; [ 29.29113924 148.70886076],0
d5,1,0.939373,0.005785,[109  31] ; [140  39],[109.27899687  30.72100313] ; [139.72100313  39.27899687],0
d4,1,0.986175,0.0003,[110  30] ; [140  38],[110.06289308  29.93710692] ; [139.93710692  38.06289308],0
a5,1,0.987459,0.000247,[101  39] ; [130  50],[101.0625  38.9375] ; [129.9375  50.0625],0
a3,1,0.998165,5e-06,[97 43] ; [124  55],[96.99059561 43.00940439] ; [124.00940439  54.99059561],0
