Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,27.015059,[ 7 51] ; [59 52],[22.65088757 35.34911243] ; [43.34911243 67.65088757],1
a3,1,3e-06,21.539504,[26 32] ; [88 22],[39.35714286 18.64285714] ; [74.64285714 35.35714286],1
d2,1,4.2e-05,16.794476,[14 44] ; [63 47],[26.58333333 31.41666667] ; [50.41666667 59.58333333],1
d1,1,8e-05,15.556293,[17 41] ; [68 43],[29.17159763 28.82840237] ; [55.82840237 55.17159763],1
n4,1,0.000421,12.438619,[30 28] ; [86 24],[40.04761905 17.95238095] ; [75.95238095 34.04761905],1
a6,1,0.001253,10.411035,[25 33] ; [75 34],[34.73053892 23.26946108] ; [65.26946108 43.73053892],0
u1,1,0.00281,8.926587,[ 3 55] ; [26 85],[ 9.95266272 48.04733728] ; [19.04733728 91.95266272],0
d4,1,0.006963,7.282607,[40 18] ; [95 15],[46.60714286 11.39285714] ; [88.39285714 21.60714286],0
v3,1,0.008397,6.946827,[14 42] ; [49 57],[21.77777778 34.22222222] ; [41.22222222 64.77777778],0
d5,1,0.012288,6.268839,[38 19] ; [92 18],[44.37125749 12.62874251] ; [85.62874251 24.37125749],0
p3,1,0.014081,6.027964,[ 7 51] ; [32 79],[13.38461538 44.61538462] ; [25.61538462 85.38461538],0
v1,1,0.022221,5.228367,[22 36] ; [60 46],[29. 29.] ; [53. 53.],0
r2,1,0.030878,4.659728,[54  4] ; [108   1],[56.26347305  1.73652695] ; [105.73652695   3.26347305],0
r4,1,0.032155,4.590198,[46 12] ; [101  10],[50.44970414  7.55029586] ; [96.55029586 14.44970414],0
s7,1,0.034236,4.482893,[28 27] ; [74 35],[34.20731707 20.79268293] ; [67.79268293 41.20731707],0
r1,1,0.054311,3.703129,[40 18] ; [91 20],[44.95857988 13.04142012] ; [86.04142012 24.95857988],0
s5,1,0.055803,3.657921,[18 39] ; [49 55],[23.72049689 33.27950311] ; [43.27950311 60.72049689],0
s8,1,0.057558,3.606393,[24 34] ; [63 48],[29.85798817 28.14201183] ; [57.14201183 53.85798817],0
v4,1,0.075184,3.166043,[51  6] ; [106   4],[53.58682635  3.41317365] ; [103.41317365   6.58682635],0
p9,1,0.076463,3.138519,[40 14] ; [94 16],[44.12195122  9.87804878] ; [89.87804878 20.12195122],0
v2,1,0.083384,2.99767,[26 28] ; [65 39],[31.10126582 22.89873418] ; [59.89873418 44.10126582],0
s4,1,0.109315,2.564102,[20 38] ; [25 84],[15.62874251 42.37125749] ; [29.37125749 79.62874251],0
s6,1,0.110569,2.54607,[41 16] ; [90 19],[44.98192771 12.01807229] ; [86.01807229 22.98192771],0
b3,1,0.166224,1.91667,[ 9 24] ; [27 38],[12.12244898 20.87755102] ; [23.87755102 41.12244898],0
b2,1,0.166224,1.91667,[ 9 24] ; [27 38],[12.12244898 20.87755102] ; [23.87755102 41.12244898],0
n6,1,0.176498,1.826868,[42 16] ; [88 20],[45.42168675 12.57831325] ; [84.57831325 23.42168675],0
a1,1,0.182933,1.773634,[ 1 57] ; [  7 104],[ 2.74556213 55.25443787] ; [  5.25443787 105.74556213],0
n3,1,0.185049,1.756599,[9 8] ; [23  9],[11.10204082  5.89795918] ; [20.89795918 11.10204082],0
p11,1,0.20513,1.605468,[38 20] ; [83 28],[41.52662722 16.47337278] ; [79.47337278 31.52662722],0
a8,1,0.227381,1.457171,[ 7 47] ; [21 80],[ 9.75483871 44.24516129] ; [18.24516129 82.75483871],0
p10,1,0.263788,1.248767,[41 14] ; [91 20],[43.73493976 11.26506024] ; [88.26506024 22.73493976],0
p2,1,0.267651,1.228748,[38 19] ; [83 28],[41.05357143 15.94642857] ; [79.94642857 31.05357143],0
d3,1,0.30399,1.056608,[30 27] ; [67 43],[33.10778443 23.89221557] ; [63.89221557 46.10778443],0
