Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,142.110721,[210  78] ; [ 26 144],[148.40174672 139.59825328] ; [87.59825328 82.40174672],1
d4,1,0.0,136.735451,[284   4] ; [95 75],[238.3231441  49.6768559] ; [140.6768559  29.3231441],1
d3,1,0.0,121.26003,[264  25] ; [76 94],[214.07407407  74.92592593] ; [125.92592593  44.07407407],1
d5,1,0.0,104.421907,[282   6] ; [106  64],[243.98253275  44.01746725] ; [144.01746725  25.98253275],1
a2,1,0.0,50.477417,[110 179] ; [ 13 157],[ 77.44444444 211.55555556] ; [ 45.55555556 124.44444444],1
u1,1,0.0,49.277559,[ 87 202] ; [  5 165],[ 57.92592593 231.07407407] ; [ 34.07407407 135.92592593],1
a4,1,0.0,41.172472,[173 115] ; [ 49 120],[139.90371991 148.09628009] ; [82.09628009 86.90371991],1
a5,1,0.0,39.859521,[253  36] ; [106  64],[226.03703704  62.96296296] ; [132.96296296  37.03703704],1
a3,1,1e-06,24.456801,[227  61] ; [97 73],[203.73799127  84.26200873] ; [120.26200873  49.73799127],1
r2,1,1.8e-05,18.386821,[278   7] ; [147  21],[267.38410596  17.61589404] ; [157.61589404  10.38410596],1
r1,1,2.2e-05,18.021799,[250  37] ; [120  49],[232.87280702  54.12719298] ; [137.12719298  31.87280702],1
r4,1,0.000122,14.765126,[273  16] ; [142  28],[261.2962963  27.7037037] ; [153.7037037  16.2962963],1
v2,1,0.000333,12.874874,[180 101] ; [77 88],[161.92152466 119.07847534] ; [95.07847534 69.92152466],1
s8,1,0.000727,11.417899,[151 135] ; [ 62 108],[133.59210526 152.40789474] ; [79.40789474 90.59210526],1
n4,1,0.000759,11.338709,[242  47] ; [119  50],[227.79257642  61.20742358] ; [133.20742358  35.79257642],1
a7,1,0.000994,10.839473,[230  59] ; [111  58],[215.17248908  73.82751092] ; [125.82751092  43.17248908],1
s2,1,0.001527,10.045412,[171 114] ; [75 93],[154.76821192 130.23178808] ; [91.23178808 76.76821192],0
p6,1,0.001967,9.580163,[146 140] ; [ 61 108],[130.11428571 155.88571429] ; [76.88571429 92.11428571],0
s5,1,0.003857,8.350033,[106 175] ; [ 40 124],[ 92.19325843 188.80674157] ; [ 53.80674157 110.19325843],0
s6,1,0.005236,7.795958,[216  69] ; [106  61],[203.03097345  81.96902655] ; [118.96902655  48.03097345],0
r3,1,0.008309,6.965652,[281   7] ; [157  13],[275.42358079  12.57641921] ; [162.57641921   7.42358079],0
p9,1,0.013591,6.090516,[253  33] ; [136  34],[243.97807018  42.02192982] ; [145.02192982  24.97807018],0
p12,1,0.014224,6.010122,[ 23 266] ; [  4 165],[ 17.0371179 271.9628821] ; [  9.9628821 159.0371179],0
n6,1,0.025271,5.005234,[253  34] ; [136  33],[244.83114035  42.16885965] ; [144.16885965  24.83114035],0
v3,1,0.026368,4.931731,[116 158] ; [ 53 114],[105.00226757 168.99773243] ; [ 63.99773243 103.00226757],0
v4,1,0.029201,4.755728,[280   8] ; [157  12],[275.39606127  12.60393873] ; [161.60393873   7.39606127],0
a6,1,0.040499,4.196869,[210  79] ; [108  62],[200.22222222  88.77777778] ; [117.77777778  52.22222222],0
v1,1,0.050711,3.817799,[170 113] ; [84 82],[160.0935412 122.9064588] ; [93.9064588 72.0935412],0
