Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,37.123626,[272  42] ; [19 21],[258.11864407  55.88135593] ; [32.88135593  7.11864407],1
n4,1,0.0,35.523898,[275  38] ; [21 20],[261.71751412  51.28248588] ; [34.28248588  6.71751412],1
r4,1,0.0,27.723361,[300  14] ; [30 11],[291.88732394  22.11267606] ; [38.11267606  2.88732394],1
r1,1,0.001062,10.716641,[274  39] ; [28 13],[267.02259887  45.97740113] ; [34.97740113  6.02259887],0
p11,1,0.001506,10.071279,[258  56] ; [25 16],[250.31549296  63.68450704] ; [32.68450704  8.31549296],0
p10,1,0.002456,9.173192,[273  38] ; [28 12],[266.6980057  44.3019943] ; [34.3019943  5.6980057],0
u1,1,0.005291,7.777289,[ 86 228] ; [ 3 38],[ 78.72112676 235.27887324] ; [10.27887324 30.72112676],0
p4,1,0.006451,7.419895,[219  94] ; [20 21],[211.31920904 101.68079096] ; [27.68079096 13.31920904],0
p3,1,0.006697,7.352395,[185 129] ; [15 26],[176.90140845 137.09859155] ; [23.09859155 17.90140845],0
a4,1,0.007579,7.130417,[161 152] ; [12 29],[152.96327684 160.03672316] ; [20.03672316 20.96327684],0
r2,1,0.012686,6.212389,[304   8] ; [35  4],[301.33333333  10.66666667] ; [37.66666667  1.33333333],0
p6,1,0.013335,6.124129,[149 160] ; [11 29],[141.66189112 167.33810888] ; [18.33810888 21.66189112],0
a3,1,0.01589,5.814999,[262  51] ; [28 13],[256.41242938  56.58757062] ; [33.58757062  7.41242938],0
a5,1,0.018896,5.511099,[256  58] ; [27 14],[250.31549296  63.68450704] ; [32.68450704  8.31549296],0
v3,1,0.019982,5.413427,[148 159] ; [10 26],[141.41690962 165.58309038] ; [16.58309038 19.41690962],0
b1,1,0.020004,5.411575,[124 190] ; [24 17],[130.90704225 183.09295775] ; [17.09295775 23.90704225],0
p2,1,0.023632,5.121468,[271  42] ; [30 11],[266.13841808  46.86158192] ; [34.86158192  6.13841808],0
d2,1,0.034395,4.47494,[181 133] ; [16 24],[174.74011299 139.25988701] ; [22.25988701 17.74011299],0
p8,1,0.038751,4.271737,[180 128] ; [16 23],[173.97118156 134.02881844] ; [22.02881844 16.97118156],0
s8,1,0.056137,3.647989,[234  78] ; [25 16],[228.91784703  83.08215297] ; [30.08215297 10.91784703],0
a2,1,0.057148,3.618282,[ 99 215] ; [ 7 34],[ 93.75774648 220.24225352] ; [12.24225352 28.75774648],0
u2,1,0.057424,3.610256,[33 19] ; [11  1],[35.75 16.25] ; [8.25 3.75],0
v4,1,0.058106,3.590634,[307   7] ; [37  3],[305.1299435   8.8700565] ; [38.8700565  1.1299435],0
p9,1,0.062269,3.475895,[285  26] ; [33  7],[281.76068376  29.23931624] ; [36.23931624  3.76068376],0
