Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.856815,[30 45] ; [73 21],[45.71005917 29.28994083] ; [57.28994083 36.71005917],1
p8,1,0.000101,15.109707,[25 49] ; [59 33],[37.44578313 36.55421687] ; [46.55421687 45.44578313],1
s7,1,0.000496,12.131727,[38 37] ; [69 21],[48.63636364 26.36363636] ; [58.36363636 31.63636364],1
a5,1,0.001589,9.972264,[44 31] ; [76 18],[53.25443787 21.74556213] ; [66.74556213 27.25443787],0
d4,1,0.009249,6.774194,[50 25] ; [78 15],[57.14285714 17.85714286] ; [70.85714286 22.14285714],0
s8,1,0.014412,5.986945,[38 37] ; [65 29],[45.71005917 29.28994083] ; [57.28994083 36.71005917],0
p7,1,0.019963,5.415102,[39 34] ; [66 27],[46.1746988 26.8253012] ; [58.8253012 34.1746988],0
a3,1,0.020872,5.337419,[46 29] ; [73 21],[52.81065089 22.18934911] ; [66.18934911 27.81065089],0
v3,1,0.024393,5.0665,[23 49] ; [45 46],[30.03680982 41.96319018] ; [37.96319018 53.03680982],0
p5,1,0.042331,4.121909,[ 6 68] ; [18 76],[10.57142857 63.42857143] ; [13.42857143 80.57142857],0
p1,1,0.044242,4.047302,[ 3 72] ; [12 81],[ 6.69642857 68.30357143] ; [ 8.30357143 84.69642857],0
b1,1,0.051885,3.779463,[31 44] ; [53 41],[37.27810651 37.72189349] ; [46.72189349 47.27810651],0
s5,1,0.061401,3.499143,[29 44] ; [49 41],[34.93251534 38.06748466] ; [43.06748466 46.93251534],0
d1,1,0.07642,3.139441,[32 43] ; [53 41],[37.72189349 37.27810651] ; [47.27810651 46.72189349],0
n1,1,0.088298,2.905138,[11 16] ; [12  6],[13.8 13.2] ; [9.2 8.8],0
b3,1,0.109335,2.563801,[14 30] ; [32 36],[18.07142857 25.92857143] ; [27.92857143 40.07142857],0
b2,1,0.109335,2.563801,[14 30] ; [32 36],[18.07142857 25.92857143] ; [27.92857143 40.07142857],0
d2,1,0.125251,2.350404,[31 44] ; [50 44],[35.94674556 39.05325444] ; [45.05325444 48.94674556],0
u2,1,0.126199,2.338645,[13 16] ; [14  7],[15.66 13.34] ; [11.34  9.66],0
p2,1,0.134369,2.241287,[54 21] ; [76 17],[58.03571429 16.96428571] ; [71.96428571 21.03571429],0
p6,1,0.150257,2.069637,[26 47] ; [43 49],[30.52727273 42.47272727] ; [38.47272727 53.52727273],0
d5,1,0.187039,1.740786,[54 21] ; [75 18],[57.58928571 17.41071429] ; [71.41071429 21.58928571],0
a4,1,0.207082,1.591713,[29 45] ; [46 48],[33.03571429 40.96428571] ; [41.96428571 52.03571429],0
r4,1,0.297432,1.085674,[62 13] ; [83 11],[64.34911243 10.65088757] ; [80.65088757 13.34911243],0
s3,1,0.298102,1.082667,[48 26] ; [68 26],[51.0952381 22.9047619] ; [64.9047619 29.0952381],0
r1,1,0.299739,1.075356,[53 22] ; [73 21],[55.91715976 19.08284024] ; [70.08284024 23.91715976],0
u1,1,0.345409,0.890252,[ 3 72] ; [ 7 87],[ 4.43786982 70.56213018] ; [ 5.56213018 88.43786982],0
v2,1,0.347488,0.88261,[31 40] ; [46 44],[33.95652174 37.04347826] ; [43.04347826 46.95652174],0
p9,1,0.410789,0.676515,[61 14] ; [80 13],[62.94642857 12.05357143] ; [78.05357143 14.94642857],0
b5,1,0.418866,0.653494,[39 36] ; [43 51],[36.39053254 38.60946746] ; [45.60946746 48.39053254],0
s2,1,0.42278,0.642574,[46 28] ; [64 30],[48.45238095 25.54761905] ; [61.54761905 32.45238095],0
r3,1,0.482731,0.492687,[69  6] ; [89  5],[70.1183432  4.8816568] ; [87.8816568  6.1183432],0
n3,1,0.510315,0.433421,[17  9] ; [10  8],[15.95454545 10.04545455] ; [11.04545455  6.95454545],0
n6,1,0.514887,0.424123,[60 15] ; [78 15],[61.60714286 13.39285714] ; [76.39285714 16.60714286],0
n5,1,0.534606,0.38563,[61 14] ; [72 21],[59.375 15.625] ; [73.625 19.375],0
p11,1,0.55818,0.342866,[61 14] ; [73 21],[59.46745562 15.53254438] ; [74.53254438 19.46745562],0
a1,1,0.580015,0.306211,[ 4 71] ; [ 7 87],[ 4.8816568 70.1183432] ; [ 6.1183432 87.8816568],0
u3,1,0.597746,0.278409,[13 16] ; [11 10],[13.92 15.08] ; [10.08 10.92],0
n4,1,0.620413,0.245288,[59 16] ; [76 17],[60.26785714 14.73214286] ; [74.73214286 18.26785714],0
n2,1,0.67096,0.180481,[21  6] ; [13  5],[20.4  6.6] ; [13.6  4.4],0
v4,1,0.672752,0.1784,[69  5] ; [86  8],[68.27380952  5.72619048] ; [86.72619048  7.27380952],0
p12,1,0.688606,0.160599,[ 6 69] ; [ 9 83],[ 6.73652695 68.26347305] ; [ 8.26347305 83.73652695],0
b4,1,0.689052,0.160113,[43 32] ; [51 43],[41.71597633 33.28402367] ; [52.28402367 41.71597633],0
p10,1,0.717818,0.130593,[58 16] ; [75 18],[58.93413174 15.06586826] ; [74.06586826 18.93413174],0
s1,1,0.731152,0.118056,[ 3 69] ; [ 5 89],[ 3.46987952 68.53012048] ; [ 4.53012048 89.46987952],0
a8,1,0.737397,0.112428,[ 8 62] ; [12 79],[ 8.69565217 61.30434783] ; [11.30434783 79.69565217],0
d3,1,0.796104,0.066767,[36 39] ; [47 47],[36.83431953 38.16568047] ; [46.16568047 47.83431953],0
v1,1,0.798254,0.065335,[40 34] ; [51 40],[40.81212121 33.18787879] ; [50.18787879 40.81212121],0
s4,1,0.857584,0.032202,[18 56] ; [24 70],[18.5 55.5] ; [23.5 70.5],0
a6,1,0.955304,0.003141,[30 45] ; [38 56],[30.17751479 44.82248521] ; [37.82248521 56.17751479],0
r2,1,0.962084,0.00226,[67  7] ; [84  9],[66.91017964  7.08982036] ; [84.08982036  8.91017964],0
a2,1,0.995261,3.5e-05,[ 8 67] ; [10 84],[ 7.98816568 67.01183432] ; [10.01183432 83.98816568],0
