Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.033761,4.506787,[18 11] ; [17 29],[13.53333333 15.46666667] ; [21.46666667 24.53333333],0
u2,1,0.061972,3.483818,[1 6] ; [10  8],[3.08 3.92] ; [ 7.92 10.08],0
d5,1,0.090061,2.873277,[25  4] ; [31 14],[21.94594595  7.05405405] ; [34.05405405 10.94594595],0
r4,1,0.100309,2.700623,[25  4] ; [32 14],[22.04  6.96] ; [34.96 11.04],0
a5,1,0.117686,2.447844,[21  8] ; [25 21],[17.78666667 11.21333333] ; [28.21333333 17.78666667],0
n4,1,0.117686,2.447844,[21  8] ; [25 21],[17.78666667 11.21333333] ; [28.21333333 17.78666667],0
n5,1,0.128195,2.314232,[22  7] ; [27 19],[18.94666667 10.05333333] ; [30.05333333 15.94666667],0
u3,1,0.16962,1.886299,[3 4] ; [13  5],[4.48 2.52] ; [11.52  6.48],0
a3,1,0.179821,1.7991,[22  7] ; [28 18],[19.33333333  9.66666667] ; [30.66666667 15.33333333],0
r2,1,0.181346,1.786561,[27  2] ; [37  8],[25.08108108  3.91891892] ; [38.91891892  6.08108108],0
n6,1,0.205642,1.601847,[25  4] ; [34 12],[22.81333333  6.18666667] ; [36.18666667  9.81333333],0
v3,1,0.221312,1.495841,[ 9 19] ; [ 9 37],[ 6.81081081 21.18918919] ; [11.18918919 34.81081081],0
v2,1,0.225527,1.468854,[14 15] ; [15 29],[11.52054795 17.47945205] ; [17.47945205 26.52054795],0
p6,1,0.311703,1.023446,[ 5 23] ; [13 33],[ 6.81081081 21.18918919] ; [11.18918919 34.81081081],0
d4,1,0.320803,0.985668,[19 10] ; [35 11],[20.88  8.12] ; [33.12 12.88],0
r1,1,0.330261,0.947875,[22  7] ; [30 16],[20.10666667  8.89333333] ; [31.89333333 14.10666667],0
d2,1,0.370542,0.801845,[ 9 20] ; [19 27],[10.82666667 18.17333333] ; [17.17333333 28.82666667],0
s7,1,0.402425,0.701067,[14 14] ; [18 27],[12.2739726 15.7260274] ; [19.7260274 25.2739726],0
s3,1,0.420889,0.647831,[15 13] ; [29 17],[16.64864865 11.35135135] ; [27.35135135 18.64864865],0
