Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,2e-06,22.988217,[12 55] ; [30 19],[24.25862069 42.74137931] ; [17.74137931 31.25862069],1
s6,1,6e-06,20.622272,[22 45] ; [37 12],[34.07758621 32.92241379] ; [24.92241379 24.07758621],1
s7,1,0.000735,11.397598,[14 51] ; [25 23],[22.43362832 42.56637168] ; [16.56637168 31.43362832],1
s8,1,0.012557,6.23048,[11 56] ; [18 31],[16.75 50.25] ; [12.25 36.75],0
p4,1,0.014473,5.979532,[23 44] ; [28 21],[29.45689655 37.54310345] ; [21.54310345 27.45689655],0
p2,1,0.016108,5.791023,[34 35] ; [35 14],[40.34745763 28.65254237] ; [28.65254237 20.34745763],0
v1,1,0.030071,4.705238,[19 50] ; [23 26],[24.55932203 44.44067797] ; [17.44067797 31.55932203],0
p5,1,0.032911,4.550415,[ 1 68] ; [ 5 44],[ 3.50847458 65.49152542] ; [ 2.49152542 46.50847458],0
n4,1,0.034736,4.458128,[44 25] ; [40  9],[49.11864407 19.88135593] ; [34.88135593 14.11864407],0
p7,1,0.036009,4.396677,[27 41] ; [28 19],[32.52173913 35.47826087] ; [22.47826087 24.52173913],0
r4,1,0.04216,4.128778,[48 21] ; [42  7],[52.62711864 16.37288136] ; [37.37288136 11.62711864],0
r1,1,0.071552,3.247053,[46 23] ; [40  9],[50.28813559 18.71186441] ; [35.71186441 13.28813559],0
n5,1,0.095711,2.775591,[42 27] ; [37 12],[46.19491525 22.80508475] ; [32.80508475 16.19491525],0
p6,1,0.102155,2.671573,[11 56] ; [14 34],[14.56521739 52.43478261] ; [10.43478261 37.56521739],0
s5,1,0.102155,2.671573,[11 56] ; [14 34],[14.56521739 52.43478261] ; [10.43478261 37.56521739],0
p8,1,0.13074,2.283694,[19 50] ; [20 29],[22.80508475 46.19491525] ; [16.19491525 32.80508475],0
r3,1,0.140747,2.16977,[56 12] ; [45  4],[58.7008547  9.2991453] ; [42.2991453  6.7008547],0
n1,1,0.168668,1.894741,[ 9 17] ; [7 5],[10.94736842 15.05263158] ; [5.05263158 6.94736842],0
a3,1,0.176342,1.82819,[35 34] ; [31 18],[38.59322034 30.40677966] ; [27.40677966 21.59322034],0
d4,1,0.200156,1.641233,[53 15] ; [33 16],[49.98290598 18.01709402] ; [36.01709402 12.98290598],0
