Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,29.640839,[36  9] ; [ 8 31],[23.57142857 21.42857143] ; [20.42857143 18.57142857],1
p2,1,0.000139,14.513369,[34 10] ; [14 25],[25.44578313 18.55421687] ; [22.55421687 16.44578313],1
p11,1,0.001607,9.951577,[28 19] ; [10 29],[20.76744186 26.23255814] ; [17.23255814 21.76744186],0
v4,1,0.007649,7.113917,[31 15] ; [15 24],[24.89411765 21.10588235] ; [21.10588235 17.89411765],0
s8,1,0.010724,6.510565,[12 35] ; [ 2 37],[ 7.65116279 39.34883721] ; [ 6.34883721 32.65116279],0
r3,1,0.015072,5.908042,[25 21] ; [11 28],[19.48235294 26.51764706] ; [16.51764706 22.48235294],0
n6,1,0.031332,4.634679,[29 17] ; [15 23],[24.0952381 21.9047619] ; [19.9047619 18.0952381],0
p4,1,0.036375,4.379425,[21 26] ; [ 9 30],[16.39534884 30.60465116] ; [13.60465116 25.39534884],0
v1,1,0.058137,3.589744,[15 30] ; [ 6 33],[11.25 33.75] ; [ 9.75 29.25],0
d2,1,0.063337,3.447781,[12 35] ; [17 21],[16.03529412 30.96470588] ; [12.96470588 25.03529412],0
p5,1,0.080468,3.055431,[ 6 39] ; [ 1 37],[ 3.79518072 41.20481928] ; [ 3.20481928 34.79518072],0
s7,1,0.130123,2.291034,[17 29] ; [ 8 29],[13.85542169 32.14457831] ; [11.14457831 25.85542169],0
p3,1,0.145294,2.120974,[16 30] ; [ 8 31],[12.98823529 33.01176471] ; [11.01176471 27.98823529],0
s1,1,0.148143,2.09127,[ 2 45] ; [ 5 34],[ 3.8255814 43.1744186] ; [ 3.1744186 35.8255814],0
b4,1,0.149334,2.079042,[29 18] ; [18 21],[25.68604651 21.31395349] ; [21.31395349 17.68604651],0
a5,1,0.18679,1.742756,[26 21] ; [16 23],[22.95348837 24.04651163] ; [19.04651163 19.95348837],0
a8,1,0.202852,1.621724,[ 4 39] ; [ 1 38],[ 2.62195122 40.37804878] ; [ 2.37804878 36.62195122],0
s4,1,0.212799,1.552281,[ 7 40] ; [10 29],[ 9.29069767 37.70930233] ; [ 7.70930233 31.29069767],0
d4,1,0.252783,1.307855,[31 16] ; [21 18],[28.41860465 18.58139535] ; [23.58139535 15.41860465],0
b5,1,0.278798,1.172941,[26 21] ; [17 22],[23.5 23.5] ; [19.5 19.5],0
d5,1,0.296553,1.089633,[27 20] ; [18 21],[24.59302326 22.40697674] ; [20.40697674 18.59302326],0
n5,1,0.297763,1.084184,[31 15] ; [22 17],[28.68235294 17.31764706] ; [24.31764706 14.68235294],0
r1,1,0.315176,1.008862,[10 37] ; [12 27],[12.02325581 34.97674419] ; [ 9.97674419 29.02325581],0
s6,1,0.326429,0.963011,[14 33] ; [ 8 31],[12.02325581 34.97674419] ; [ 9.97674419 29.02325581],0
p8,1,0.33192,0.941393,[17 30] ; [10 28],[14.92941176 32.07058824] ; [12.07058824 25.92941176],0
v3,1,0.34652,0.88616,[ 8 38] ; [ 4 35],[ 6.49411765 39.50588235] ; [ 5.50588235 33.49411765],0
a7,1,0.352821,0.863284,[24 23] ; [16 23],[21.86046512 25.13953488] ; [18.13953488 20.86046512],0
s3,1,0.357892,0.845275,[19 27] ; [12 26],[16.97619048 29.02380952] ; [14.02380952 23.97619048],0
p6,1,0.37082,0.800915,[ 8 38] ; [ 4 34],[ 6.57142857 39.42857143] ; [ 5.42857143 32.57142857],0
n2,1,0.392919,0.72989,[9 6] ; [12 14],[7.68292683 7.31707317] ; [13.31707317 12.68292683],0
u1,1,0.40248,0.700903,[ 3 44] ; [ 1 38],[ 2.18604651 44.81395349] ; [ 1.81395349 37.18604651],0
d1,1,0.442375,0.590113,[11 36] ; [12 27],[12.56976744 34.43023256] ; [10.43023256 28.56976744],0
r2,1,0.499767,0.455431,[27 18] ; [20 18],[25.48192771 19.51807229] ; [21.51807229 16.48192771],0
a4,1,0.5146,0.424702,[13 34] ; [13 25],[14.37647059 32.62352941] ; [11.62352941 26.37647059],0
d3,1,0.52976,0.394852,[22 24] ; [16 23],[20.56470588 25.43529412] ; [17.43529412 21.56470588],0
b1,1,0.541745,0.372315,[26 21] ; [19 20],[24.59302326 22.40697674] ; [20.40697674 18.59302326],0
u2,1,0.570603,0.321675,[10 13] ; [ 7 13],[ 9.09302326 13.90697674] ; [ 7.90697674 12.09302326],0
n1,1,0.607487,0.263851,[7 8] ; [10 16],[6.2195122 8.7804878] ; [10.7804878 15.2195122],0
u3,1,0.625193,0.238636,[ 7 15] ; [ 5 15],[ 6.28571429 15.71428571] ; [ 5.71428571 14.28571429],0
s2,1,0.627752,0.235121,[13 34] ; [ 9 30],[12.02325581 34.97674419] ; [ 9.97674419 29.02325581],0
p7,1,0.655119,0.199507,[16 26] ; [13 26],[15.03703704 26.96296296] ; [13.96296296 25.03703704],0
n4,1,0.737826,0.112047,[27 20] ; [21 18],[26.23255814 20.76744186] ; [21.76744186 17.23255814],0
s5,1,0.751822,0.100007,[ 7 39] ; [ 5 34],[ 6.49411765 39.50588235] ; [ 5.50588235 33.49411765],0
a1,1,0.753306,0.098774,[ 5 42] ; [ 5 34],[ 5.46511628 41.53488372] ; [ 4.53488372 34.46511628],0
a2,1,0.781415,0.076993,[ 4 43] ; [ 4 35],[ 4.37209302 42.62790698] ; [ 3.62790698 35.37209302],0
b2,1,0.786069,0.073668,[ 8 20] ; [ 8 17],[ 8.45283019 19.54716981] ; [ 7.54716981 17.45283019],0
b3,1,0.786069,0.073668,[ 8 20] ; [ 8 17],[ 8.45283019 19.54716981] ; [ 7.54716981 17.45283019],0
n3,1,0.786468,0.073387,[7 8] ; [11 15],[6.58536585 8.41463415] ; [11.41463415 14.58536585],0
a3,1,0.842738,0.03936,[24 22] ; [19 19],[23.54761905 22.45238095] ; [19.45238095 18.54761905],0
p1,1,0.927055,0.008382,[ 5 41] ; [ 4 35],[ 4.87058824 41.12941176] ; [ 4.12941176 34.87058824],0
a6,1,0.98392,0.000406,[23 24] ; [19 20],[22.95348837 24.04651163] ; [19.04651163 19.95348837],0
