Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,54.724379,[ 6 91] ; [26 14],[22.65693431 74.34306569] ; [ 9.34306569 30.65693431],1
s3,1,0.0,26.338398,[24 71] ; [29 11],[37.2962963 57.7037037] ; [15.7037037 24.2962963],1
s6,1,0.0,25.894802,[25 72] ; [29 11],[38.23357664 58.76642336] ; [15.76642336 24.23357664],1
s2,1,1.2e-05,19.148788,[19 78] ; [23 17],[29.73722628 67.26277372] ; [12.26277372 27.73722628],1
u1,1,0.000139,14.521484,[ 7 90] ; [13 27],[14.16058394 82.83941606] ; [ 5.83941606 34.16058394],1
d1,1,0.000452,12.305163,[36 61] ; [28 12],[45.31386861 51.68613139] ; [18.68613139 21.31386861],1
d2,1,0.001209,10.476101,[37 59] ; [27 12],[45.51111111 50.48888889] ; [18.48888889 20.51111111],0
d5,1,0.001473,10.111497,[54 43] ; [33  6],[62.05147059 34.94852941] ; [24.94852941 14.05147059],0
r1,1,0.002431,9.191569,[50 46] ; [32  8],[57.88235294 38.11764706] ; [24.11764706 15.88235294],0
a4,1,0.004859,7.931091,[30 65] ; [23 17],[37.2962963 57.7037037] ; [15.7037037 24.2962963],0
v1,1,0.005365,7.752181,[24 73] ; [18 18],[30.63157895 66.36842105] ; [11.36842105 24.63157895],0
a2,1,0.005547,7.691887,[12 85] ; [13 27],[17.70072993 79.29927007] ; [ 7.29927007 32.70072993],0
p9,1,0.007141,7.237159,[41 53] ; [27 12],[48.06015038 45.93984962] ; [19.93984962 19.06015038],0
p10,1,0.0079,7.056008,[38 57] ; [26 14],[45.03703704 49.96296296] ; [18.96296296 21.03703704],0
p11,1,0.008642,6.895389,[44 53] ; [28 12],[50.97810219 46.02189781] ; [21.02189781 18.97810219],0
a3,1,0.010615,6.528614,[54 41] ; [32  8],[60.51851852 34.48148148] ; [25.48148148 14.51851852],0
n6,1,0.014284,6.002722,[55 40] ; [32  8],[61.22222222 33.77777778] ; [25.77777778 14.22222222],0
v3,1,0.016264,5.774063,[23 71] ; [17 20],[28.70229008 65.29770992] ; [11.29770992 25.70229008],0
a5,1,0.018139,5.582649,[49 48] ; [29 11],[55.22627737 41.77372263] ; [22.77372263 17.22627737],0
n4,1,0.021192,5.310925,[57 39] ; [32  8],[62.82352941 33.17647059] ; [26.17647059 13.82352941],0
r4,1,0.028873,4.775186,[56 41] ; [31  9],[61.59854015 35.40145985] ; [25.40145985 14.59854015],0
r3,1,0.029775,4.722222,[67 29] ; [35  5],[72. 24.] ; [30. 10.],0
d4,1,0.038445,4.285225,[62 35] ; [32  7],[67.04411765 29.95588235] ; [26.95588235 12.04411765],0
d3,1,0.048027,3.909049,[44 53] ; [25 14],[49.21323529 47.78676471] ; [19.78676471 19.21323529],0
p8,1,0.048699,3.885714,[24 72] ; [ 4 36],[19.76470588 76.23529412] ; [ 8.23529412 31.76470588],0
r2,1,0.05628,3.643741,[73 20] ; [36  3],[76.79545455 16.20454545] ; [32.20454545  6.79545455],0
v2,1,0.094576,2.794703,[35 57] ; [21 18],[39.32824427 52.67175573] ; [16.67175573 22.32824427],0
a6,1,0.094941,2.788532,[52 45] ; [27 12],[56.34558824 40.65441176] ; [22.65441176 16.34558824],0
u4,1,0.122754,2.381825,[ 2 95] ; [ 3 37],[ 3.54014599 93.45985401] ; [ 1.45985401 38.54014599],0
n2,1,0.147296,2.100035,[23 16] ; [12  3],[25.27777778 13.72222222] ; [9.72222222 5.27777778],0
n5,1,0.182602,1.776316,[60 35] ; [30 10],[63.33333333 31.66666667] ; [26.66666667 13.33333333],0
