Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,40.192219,[63 37] ; [ 78 206],[36.71875 63.28125] ; [104.28125 179.71875],1
s3,1,1e-06,24.654635,[62 36] ; [ 97 184],[41.11345646 56.88654354] ; [117.88654354 163.11345646],1
s6,1,1e-06,24.180333,[74 25] ; [129 151],[53.02638522 45.97361478] ; [149.97361478 130.02638522],1
p6,1,0.000866,11.094698,[40 58] ; [ 66 217],[27.26509186 70.73490814] ; [ 78.73490814 204.26509186],1
s5,1,0.00185,9.693026,[32 65] ; [ 50 230],[21.09814324 75.90185676] ; [ 60.90185676 219.09814324],0
p4,1,0.003537,8.507619,[65 35] ; [137 148],[52.46753247 47.53246753] ; [149.53246753 135.46753247],0
p3,1,0.004117,8.231349,[53 46] ; [106 180],[40.88571429 58.11428571] ; [118.11428571 167.88571429],0
p7,1,0.005038,7.865598,[66 30] ; [147 134],[54.23872679 41.76127321] ; [158.76127321 122.23872679],0
a2,1,0.008551,6.914283,[34 66] ; [ 60 227],[24.28940568 75.71059432] ; [ 69.71059432 217.28940568],0
n4,1,0.010865,6.487285,[80 20] ; [190  96],[69.94818653 30.05181347] ; [200.05181347  85.94818653],0
a3,1,0.013743,6.070847,[75 24] ; [177 108],[64.96875 34.03125] ; [187.03125  97.96875],0
d2,1,0.016604,5.737806,[51 48] ; [108 178],[40.88571429 58.11428571] ; [118.11428571 167.88571429],0
u1,1,0.027137,4.882061,[23 77] ; [ 39 248],[16.02067183 83.97932817] ; [ 45.97932817 241.02067183],0
b5,1,0.032964,4.547634,[55 45] ; [192  95],[63.82428941 36.17571059] ; [183.17571059 103.82428941],0
s1,1,0.033577,4.516116,[ 7 91] ; [  7 277],[ 3.59162304 94.40837696] ; [ 10.40837696 273.59162304],0
v3,1,0.041248,4.165778,[40 58] ; [ 81 193],[31.87634409 66.12365591] ; [ 89.12365591 184.87634409],0
s4,1,0.042333,4.121849,[21 79] ; [ 35 243],[14.81481481 85.18518519] ; [ 41.18518519 236.81481481],0
r1,1,0.055673,3.6618,[84 16] ; [212  72],[77.08333333 22.91666667] ; [218.91666667  65.08333333],0
a8,1,0.064613,3.414842,[16 72] ; [ 28 235],[11.03133903 76.96866097] ; [ 32.96866097 230.03133903],0
p2,1,0.097812,2.740855,[85 15] ; [220  65],[79.22077922 20.77922078] ; [225.77922078  59.22077922],0
r2,1,0.104415,2.636778,[95  3] ; [261  22],[91.56955381  6.43044619] ; [264.43044619  18.56955381],0
p10,1,0.120665,2.408666,[80 19] ; [205  76],[74.25 24.75] ; [210.75  70.25],0
n6,1,0.13846,2.194993,[84 15] ; [222  63],[78.890625 20.109375] ; [227.109375  57.890625],0
r4,1,0.140066,2.177235,[90 10] ; [241  46],[85.52971576 14.47028424] ; [245.47028424  41.52971576],0
v2,1,0.142461,2.151178,[58 40] ; [137 134],[51.78861789 46.21138211] ; [143.21138211 127.78861789],0
a5,1,0.147957,2.093184,[75 25] ; [193  94],[69.25064599 30.74935401] ; [198.74935401  88.25064599],0
a4,1,0.151711,2.054959,[47 53] ; [111 175],[40.93264249 59.06735751] ; [117.06735751 168.93264249],0
p5,1,0.176955,1.823017,[10 90] ; [ 17 267],[ 7.03125 92.96875] ; [ 19.96875 264.03125],0
u3,1,0.209962,1.57169,[17  8] ; [58 49],[14.20454545 10.79545455] ; [60.79545455 46.20454545],0
d3,1,0.257505,1.282123,[79 20] ; [212  74],[74.82857143 24.17142857] ; [216.17142857  69.82857143],0
p8,1,0.270551,1.213953,[51 46] ; [130 152],[46.32453826 50.67546174] ; [134.67546174 147.32453826],0
n2,1,0.280722,1.16359,[16  4] ; [50 24],[14.04255319  5.95744681] ; [51.95744681 22.04255319],0
n5,1,0.290597,1.116854,[70 28] ; [187  98],[65.75979112 32.24020888] ; [191.24020888  93.75979112],0
r3,1,0.300909,1.070163,[94  4] ; [265  20],[91.85900783  6.14099217] ; [267.14099217  17.85900783],0
v4,1,0.36686,0.814273,[94  5] ; [262  22],[92.02088773  6.97911227] ; [263.97911227  20.02088773],0
p9,1,0.371047,0.800154,[78 18] ; [216  65],[74.86472149 21.13527851] ; [219.13527851  61.86472149],0
b4,1,0.430432,0.621658,[62 38] ; [165 122],[58.65633075 41.34366925] ; [168.34366925 118.65633075],0
p1,1,0.48318,0.491677,[10 90] ; [ 22 262],[ 8.33333333 91.66666667] ; [ 23.66666667 260.33333333],0
d1,1,0.485318,0.486889,[57 43] ; [152 135],[54.00516796 45.99483204] ; [154.99483204 132.00516796],0
