Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,4e-06,21.490874,[14 40] ; [203 137],[29.74111675 24.25888325] ; [187.25888325 152.74111675],1
p7,1,0.000283,13.177971,[25 27] ; [243  90],[36.1974026 15.8025974] ; [231.8025974 101.1974026],1
p4,1,0.000411,12.480741,[24 29] ; [239 103],[35.28860759 17.71139241] ; [227.71139241 114.28860759],1
p3,1,0.004002,8.282975,[19 34] ; [195 147],[28.71392405 24.28607595] ; [185.28607595 156.71392405],0
n6,1,0.010548,6.539853,[41 12] ; [303  35],[46.62915601  6.37084399] ; [297.37084399  40.62915601],0
d4,1,0.034236,4.482886,[41 12] ; [301  41],[45.88860759  7.11139241] ; [296.11139241  45.88860759],0
n4,1,0.047011,3.944981,[38 16] ; [281  62],[43.39042821 10.60957179] ; [275.60957179  67.39042821],0
d3,1,0.084377,2.978505,[33 20] ; [252  90],[38.24050633 14.75949367] ; [246.75949367  95.24050633],0
p5,1,0.09592,2.772103,[ 3 47] ; [ 50 292],[ 6.76020408 43.23979592] ; [ 46.23979592 295.76020408],0
n5,1,0.100435,2.69862,[39 15] ; [278  62],[43.44670051 10.55329949] ; [273.55329949  66.44670051],0
b5,1,0.117705,2.4476,[38 16] ; [203 140],[32.78085642 21.21914358] ; [208.21914358 134.78085642],0
r1,1,0.129267,2.301289,[40 14] ; [282  59],[44.02025316  9.97974684] ; [277.97974684  63.02025316],0
d5,1,0.195181,1.67807,[41 12] ; [288  53],[44.25634518  8.74365482] ; [284.74365482  56.25634518],0
s6,1,0.204515,1.609833,[44 10] ; [294  41],[46.92030848  7.07969152] ; [291.07969152  43.92030848],0
a8,1,0.221871,1.492228,[ 5 47] ; [ 51 264],[ 7.9346049 44.0653951] ; [ 48.0653951 266.9346049],0
a5,1,0.226431,1.463144,[38 16] ; [267  76],[41.4861461 12.5138539] ; [263.5138539  79.4861461],0
b4,1,0.237741,1.393936,[35 19] ; [193 150],[31.01259446 22.98740554] ; [196.98740554 146.01259446],0
p6,1,0.250649,1.319682,[20 33] ; [157 183],[23.87022901 29.12977099] ; [153.12977099 186.87022901],0
v3,1,0.257187,1.283836,[18 31] ; [151 182],[21.67801047 27.32198953] ; [147.32198953 185.67801047],0
s1,1,0.266633,1.233988,[ 4 49] ; [ 14 326],[ 2.42748092 50.57251908] ; [ 15.57251908 324.42748092],0
a7,1,0.283819,1.14871,[37 17] ; [257  84],[40.19240506 13.80759494] ; [253.80759494  87.19240506],0
s5,1,0.291945,1.110631,[22 29] ; [167 160],[25.5 25.5] ; [163.5 163.5],0
a1,1,0.335039,0.929324,[ 5 49] ; [ 20 323],[ 3.40050378 50.59949622] ; [ 21.59949622 321.40050378],0
p1,1,0.36603,0.817097,[ 7 47] ; [ 31 311],[ 5.18181818 48.81818182] ; [ 32.81818182 309.18181818],0
n2,1,0.37235,0.795806,[16  2] ; [51 13],[14.70731707  3.29268293] ; [52.29268293 11.70731707],0
b3,1,0.37852,0.775504,[12 25] ; [ 83 124],[14.4057377 22.5942623] ; [ 80.5942623 126.4057377],0
b2,1,0.37852,0.775504,[12 25] ; [ 83 124],[14.4057377 22.5942623] ; [ 80.5942623 126.4057377],0
a3,1,0.394722,0.724347,[39 15] ; [265  77],[41.45454545 12.54545455] ; [262.54545455  79.45454545],0
r2,1,0.394849,0.723957,[51  3] ; [328  11],[52.07633588  1.92366412] ; [326.92366412  12.07633588],0
d1,1,0.440332,0.595418,[33 21] ; [228 115],[35.50125945 18.49874055] ; [225.49874055 117.50125945],0
v1,1,0.492885,0.470223,[33 19] ; [194 138],[30.73958333 21.26041667] ; [196.26041667 135.73958333],0
s7,1,0.498742,0.457611,[34 17] ; [236  95],[36.04712042 14.95287958] ; [233.95287958  97.04712042],0
a4,1,0.527438,0.399325,[28 26] ; [162 181],[25.84382872 28.15617128] ; [164.15617128 178.84382872],0
s3,1,0.528526,0.397225,[45  8] ; [300  41],[46.40862944  6.59137056] ; [298.59137056  42.40862944],0
v2,1,0.562417,0.335536,[31 18] ; [195 136],[29.14210526 19.85789474] ; [196.85789474 134.14210526],0
p11,1,0.570019,0.322651,[43 11] ; [284  59],[44.47858942  9.52141058] ; [282.52141058  60.47858942],0
u3,1,0.570041,0.322613,[11  4] ; [50 26],[10.05494505  4.94505495] ; [50.94505495 25.05494505],0
a2,1,0.578177,0.30919,[13 41] ; [ 95 248],[14.69017632 39.30982368] ; [ 93.30982368 249.69017632],0
r4,1,0.610561,0.259359,[49  5] ; [318  25],[49.91939547  4.08060453] ; [317.08060453  25.91939547],0
s4,1,0.646444,0.210413,[14 40] ; [ 78 260],[12.67346939 41.32653061] ; [ 79.32653061 258.67346939],0
u4,1,0.653174,0.201922,[ 2 52] ; [  9 334],[ 1.49622166 52.50377834] ; [  9.50377834 333.49622166],0
a6,1,0.686746,0.16263,[34 19] ; [229 113],[35.28860759 17.71139241] ; [227.71139241 114.28860759],0
b1,1,0.720609,0.12791,[22 32] ; [131 212],[20.81108312 33.18891688] ; [132.18891688 210.81108312],0
r3,1,0.759013,0.094112,[52  2] ; [331  10],[52.35949367  1.64050633] ; [330.64050633  10.35949367],0
p9,1,0.779256,0.078562,[51  3] ; [326  16],[51.40909091  2.59090909] ; [325.59090909  16.40909091],0
s8,1,0.802879,0.062312,[33 20] ; [219 123],[33.81265823 19.18734177] ; [218.18734177 123.81265823],0
u2,1,0.817281,0.053381,[9 6] ; [48 28],[9.3956044 5.6043956] ; [47.6043956 28.3956044],0
u1,1,0.841106,0.040192,[11 43] ; [ 74 269],[11.56171285 42.43828715] ; [ 73.43828715 269.56171285],0
p12,1,0.881465,0.022235,[ 7 47] ; [ 42 301],[ 6.66498741 47.33501259] ; [ 42.33501259 300.66498741],0
n3,1,0.890129,0.019083,[13  5] ; [48 17],[13.22891566  4.77108434] ; [47.77108434 17.22891566],0
n1,1,0.967189,0.001692,[ 7 10] ; [26 38],[ 6.92592593 10.07407407] ; [26.07407407 37.92592593],0
d2,1,0.978503,0.000726,[28 25] ; [180 162],[27.90886076 25.09113924] ; [180.09113924 161.90886076],0
