Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,104.140153,[48 96] ; [259  58],[95.89587852 48.10412148] ; [211.10412148 105.89587852],1
a5,1,1e-06,24.203378,[72 73] ; [233  86],[95.3125 49.6875] ; [209.6875 109.3125],1
n6,1,3e-06,21.610947,[96 48] ; [271  46],[114.63774403  29.36225597] ; [252.36225597  64.63774403],1
s7,1,2.5e-05,17.747432,[ 35 106] ; [140 166],[55.20134228 85.79865772] ; [119.79865772 186.20134228],1
a8,1,0.000409,12.48837,[  8 128] ; [ 55 236],[ 20.06557377 115.93442623] ; [ 42.93442623 248.06557377],1
s8,1,0.000717,11.445593,[ 35 109] ; [129 189],[51.11688312 92.88311688] ; [112.88311688 205.11688312],1
a3,1,0.001011,10.806908,[79 65] ; [225  94],[94.54859611 49.45140389] ; [209.45140389 109.54859611],0
p2,1,0.001154,10.562049,[97 47] ; [258  60],[110.64935065  33.35064935] ; [244.35064935  73.64935065],0
p11,1,0.001471,10.114943,[95 50] ; [253  66],[108.75  36.25] ; [239.25  79.75],0
a4,1,0.001826,9.716852,[ 43 102] ; [143 175],[58.25053996 86.74946004] ; [127.74946004 190.25053996],0
s4,1,0.001888,9.655625,[ 34 111] ; [ 38 276],[ 22.74509804 122.25490196] ; [ 49.25490196 264.74509804],0
a2,1,0.004832,7.941109,[ 17 128] ; [ 73 246],[ 28.125 116.875] ; [ 61.875 257.125],0
v1,1,0.004878,7.924246,[51 92] ; [154 155],[64.85619469 78.14380531] ; [140.14380531 168.85619469],0
r1,1,0.007915,7.052698,[102  43] ; [258  59],[112.98701299  32.01298701] ; [247.01298701  69.98701299],0
d1,1,0.008117,7.007507,[64 81] ; [183 136],[77.1875 67.8125] ; [169.8125 149.1875],0
d2,1,0.008542,6.916226,[51 94] ; [153 164],[64.02597403 80.97402597] ; [139.97402597 177.02597403],0
p1,1,0.009641,6.700116,[  1 143] ; [ 19 298],[  6.2472885 137.7527115] ; [ 13.7527115 303.2472885],0
s6,1,0.009856,6.660785,[74 68] ; [203 110],[86.44835165 55.55164835] ; [190.55164835 122.44835165],0
p4,1,0.010932,6.476405,[ 41 103] ; [129 187],[53.2173913 90.7826087] ; [116.7826087 199.2173913],0
r4,1,0.01116,6.439681,[120  25] ; [290  29],[128.125  16.875] ; [281.875  37.125],0
d5,1,0.011225,6.4294,[100  44] ; [255  63],[110.64935065  33.35064935] ; [244.35064935  73.64935065],0
