Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1e-06,25.126637,[206 124] ; [12 37],[189.81530343 140.18469657] ; [28.18469657 20.81530343],1
p4,1,1.2e-05,19.232527,[243  90] ; [20 28],[229.86614173 103.13385827] ; [33.13385827 14.86614173],1
p7,1,3.5e-05,17.131154,[247  79] ; [22 25],[235.10455764  90.89544236] ; [33.89544236 13.10455764],1
p3,1,0.002755,8.962796,[208 126] ; [19 29],[198.47643979 135.52356021] ; [28.52356021 19.47643979],0
b1,1,0.037784,4.314716,[119 215] ; [25 24],[125.5770235 208.4229765] ; [18.4229765 30.5770235],0
p11,1,0.069493,3.294945,[275  59] ; [35 14],[270.33942559  63.66057441] ; [39.66057441  9.33942559],0
n6,1,0.072868,3.2172,[296  33] ; [39  9],[292.34748011  36.65251989] ; [42.65251989  5.34748011],0
d2,1,0.078644,3.09271,[182 152] ; [32 15],[187.60104987 146.39895013] ; [26.39895013 20.60104987],0
d1,1,0.091412,2.849334,[211 123] ; [37 12],[216.27154047 117.72845953] ; [31.72845953 17.27154047],0
u4,1,0.100791,2.692984,[ 11 323] ; [ 4 45],[ 13.08093995 320.91906005] ; [ 1.91906005 47.08093995],0
b4,1,0.114589,2.489762,[178 156] ; [32 17],[183.13315927 150.86684073] ; [26.86684073 22.13315927],0
s8,1,0.130695,2.284231,[235  97] ; [39  9],[239.38947368  92.61052632] ; [34.61052632 13.38947368],0
p10,1,0.158438,1.989072,[305  27] ; [42  7],[302.37270341  29.62729659] ; [44.62729659  4.37270341],0
n5,1,0.161622,1.958987,[276  54] ; [37 12],[272.53298153  57.46701847] ; [40.46701847  8.53298153],0
b5,1,0.165595,1.922379,[190 144] ; [33 16],[194.46997389 139.53002611] ; [28.53002611 20.46997389],0
a8,1,0.199267,1.647738,[ 56 245] ; [ 5 41],[ 52.91354467 248.08645533] ; [ 8.08645533 37.91354467],0
s1,1,0.228549,1.449866,[ 14 316] ; [ 4 45],[ 15.67282322 314.32717678] ; [ 2.32717678 46.67282322],0
