Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,200.716978,[275 101] ; [ 38 211],[188.3008 187.6992] ; [124.6992 124.3008],1
d3,1,0.0,169.341525,[334  44] ; [ 97 151],[260.25239617 117.74760383] ; [170.74760383  77.25239617],1
d5,1,0.0,166.869776,[369   8] ; [142 107],[307.7428115  69.2571885] ; [203.2571885  45.7428115],1
d4,1,0.0,147.299944,[370   5] ; [155  93],[316.01123596  58.98876404] ; [208.98876404  39.01123596],1
a2,1,0.0,73.979415,[144 236] ; [ 18 231],[ 97.86963434 282.13036566] ; [ 64.13036566 184.86963434],1
a4,1,0.0,66.114422,[226 153] ; [ 65 181],[176.4624 202.5376] ; [114.5376 131.4624],1
u1,1,0.0,62.934188,[110 270] ; [  9 240],[ 71.89189189 308.10810811] ; [ 47.10810811 201.89189189],1
a5,1,0.0,35.905542,[320  60] ; [157  91],[288.63057325  91.36942675] ; [188.36942675  59.63057325],1
a3,1,0.0,25.271928,[299  79] ; [149  97],[271.38461538 106.61538462] ; [176.61538462  69.38461538],1
a6,1,1e-05,19.551064,[285  92] ; [146 102],[259.9792 117.0208] ; [171.0208  76.9792],1
a7,1,3.7e-05,16.996009,[303  76] ; [161  86],[280.9201278  98.0798722] ; [183.0798722  63.9201278],1
p9,1,0.001055,10.728415,[321  53] ; [184  60],[305.61488673  68.38511327] ; [199.38511327  44.61488673],0
p4,1,0.001227,10.449506,[238 138] ; [123 122],[218.57648953 157.42351047] ; [142.42351047 102.57648953],0
r2,1,0.001446,10.146027,[369   7] ; [230  17],[361.5152488  14.4847512] ; [237.4847512   9.5152488],0
s2,1,0.001805,9.738336,[196 179] ; [ 98 150],[176.96629213 198.03370787] ; [117.03370787 130.96629213],0
s8,1,0.005561,7.687231,[184 192] ; [ 93 154],[167.17817014 208.82182986] ; [109.82182986 137.17817014],0
v4,1,0.006095,7.522059,[368  10] ; [229  18],[361.0656  16.9344] ; [235.9344  11.0656],0
u4,1,0.00832,6.963234,[ 14 366] ; [  1 248],[  9.06200318 370.93799682] ; [  5.93799682 243.06200318],0
n6,1,0.009142,6.794949,[322  55] ; [190  56],[309.82985554  67.17014446] ; [202.17014446  43.82985554],0
s7,1,0.009799,6.671007,[191 170] ; [ 98 135],[175.63804714 185.36195286] ; [113.36195286 119.63804714],0
n4,1,0.011239,6.427147,[312  67] ; [184  65],[299.33757962  79.66242038] ; [196.66242038  52.33757962],0
p10,1,0.014355,5.993894,[311  65] ; [182  62],[298.98064516  77.01935484] ; [194.01935484  49.98064516],0
p12,1,0.027495,4.859462,[ 39 338] ; [ 13 231],[ 31.568438 345.431562] ; [ 20.431562 223.568438],0
p8,1,0.03616,4.389545,[210 164] ; [115 127],[197.32142857 176.67857143] ; [127.67857143 114.32142857],0
p3,1,0.036905,4.35478,[195 181] ; [107 140],[182.26645265 193.73354735] ; [119.73354735 127.26645265],0
r3,1,0.052377,3.763692,[366  12] ; [232  16],[361.09265176  16.90734824] ; [236.90734824  11.09265176],0
n5,1,0.056685,3.631815,[294  84] ; [174  71],[283.95505618  94.04494382] ; [184.04494382  60.95505618],0
s1,1,0.05673,3.6305,[ 10 364] ; [ 14 232],[ 14.47741935 359.52258065] ; [  9.52258065 236.47741935],0
v3,1,0.05889,3.568373,[165 192] ; [ 93 149],[153.76627713 203.23372287] ; [104.23372287 137.76627713],0
v2,1,0.060262,3.530157,[233 134] ; [130 103],[222.035 144.965] ; [140.965  92.035],0
p2,1,0.061534,3.495552,[322  55] ; [196  50],[313.46067416  63.53932584] ; [204.53932584  41.46067416],0
s3,1,0.068653,3.314931,[210 162] ; [120 125],[198.96272285 173.03727715] ; [131.03727715 113.96272285],0
u2,1,0.081581,3.033129,[54 26] ; [53 44],[48.36158192 31.63841808] ; [58.63841808 38.36158192],0
s5,1,0.098203,2.734484,[124 245] ; [ 66 176],[114.74631751 254.25368249] ; [ 75.25368249 166.74631751],0
n2,1,0.128172,2.314508,[54 27] ; [50 14],[58.09655172 22.90344828] ; [45.90344828 18.09655172],0
v1,1,0.129272,2.301227,[215 154] ; [127 117],[205.86949429 163.13050571] ; [136.13050571 107.86949429],0
r4,1,0.131462,2.275156,[362  18] ; [230  19],[357.64705882  22.35294118] ; [234.35294118  14.64705882],0
p7,1,0.225523,1.468877,[240 126] ; [147  95],[232.96381579 133.03618421] ; [154.03618421  87.96381579],0
b5,1,0.228392,1.450845,[229 151] ; [138 111],[221.71701113 158.28298887] ; [145.28298887 103.71701113],0
u3,1,0.243332,1.361186,[54 27] ; [57 41],[50.22905028 30.77094972] ; [60.77094972 37.22905028],0
a1,1,0.334927,0.929753,[ 20 360] ; [  9 240],[ 17.51987281 362.48012719] ; [ 11.48012719 237.51987281],0
p6,1,0.350387,0.872054,[133 242] ; [ 77 165],[127.63371151 247.36628849] ; [ 82.36628849 159.63371151],0
p11,1,0.365374,0.819337,[303  77] ; [191  58],[298.44197138  81.55802862] ; [195.55802862  53.44197138],0
b4,1,0.382762,0.761812,[230 150] ; [142 107],[224.73767886 155.26232114] ; [147.26232114 101.73767886],0
s6,1,0.403622,0.697509,[245 130] ; [152  93],[240.12096774 134.87903226] ; [156.87903226  88.12096774],0
n3,1,0.418467,0.654617,[53 27] ; [45 17],[55.21126761 24.78873239] ; [42.78873239 19.21126761],0
b1,1,0.440487,0.595014,[144 236] ; [102 147],[148.61685215 231.38314785] ; [ 97.38314785 151.61685215],0
b3,1,0.486882,0.48341,[104 145] ; [55 89],[100.74045802 148.25954198] ; [58.25954198 85.74045802],0
b2,1,0.486882,0.48341,[104 145] ; [55 89],[100.74045802 148.25954198] ; [58.25954198 85.74045802],0
p1,1,0.733682,0.115758,[ 31 347] ; [ 22 223],[ 32.15730337 345.84269663] ; [ 20.84269663 224.15730337],0
n1,1,0.863208,0.029685,[31 50] ; [25 38],[31.5 49.5] ; [24.5 38.5],0
a8,1,0.968594,0.00155,[ 54 276] ; [ 38 196],[ 53.82978723 276.17021277] ; [ 38.17021277 195.82978723],0
p5,1,0.968847,0.001525,[ 44 331] ; [ 29 216],[ 44.15322581 330.84677419] ; [ 28.84677419 216.15322581],0
