Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,73.424824,[ 23 139] ; [125  92],[63.26121372 98.73878628] ; [ 84.73878628 132.26121372],1
v1,1,0.0,27.984494,[66 96] ; [150  71],[91.36292428 70.63707572] ; [124.63707572  96.36292428],1
a3,1,0.000121,14.77806,[93 68] ; [170  53],[110.26822917  50.73177083] ; [152.73177083  70.26822917],1
a5,1,0.000125,14.709153,[106  57] ; [184  40],[122.14470284  40.85529716] ; [167.85529716  56.14470284],1
r1,1,0.002,9.549393,[121  41] ; [194  29],[132.54545455  29.45454545] ; [182.45454545  40.54545455],0
s4,1,0.002128,9.435905,[ 40 121] ; [ 28 193],[ 28.65968586 132.34031414] ; [ 39.34031414 181.65968586],0
r4,1,0.003033,8.78776,[140  23] ; [212  12],[148.25839793  14.74160207] ; [203.74160207  20.25839793],0
a2,1,0.007936,7.047841,[ 24 139] ; [ 58 166],[ 34.5374677 128.4625323] ; [ 47.4625323 176.5374677],0
d1,1,0.011558,6.377504,[87 76] ; [148  76],[98.97932817 64.02067183] ; [136.02067183  87.97932817],0
u1,1,0.024554,5.055045,[ 17 146] ; [ 42 182],[ 24.8501292 138.1498708] ; [ 34.1498708 189.8501292],0
b4,1,0.028743,4.782914,[80 83] ; [135  89],[90.55555556 72.44444444] ; [124.44444444  99.55555556],0
r3,1,0.029664,4.728665,[150  12] ; [218   6],[154.44559585   7.55440415] ; [213.55440415  10.44559585],0
d2,1,0.030437,4.684412,[67 96] ; [117 107],[77.49870801 85.50129199] ; [106.50129199 117.49870801],0
p3,1,0.0314,4.630934,[85 77] ; [142  82],[95.26943005 66.73056995] ; [131.73056995  92.26943005],0
a6,1,0.035117,4.439454,[98 65] ; [157  66],[107.68134715  55.31865285] ; [147.31865285  75.68134715],0
p12,1,0.039972,4.219061,[  4 158] ; [ 16 207],[  8.41558442 153.58441558] ; [ 11.58441558 211.41558442],0
d3,1,0.050742,3.816758,[109  54] ; [170  54],[117.51162791  45.48837209] ; [161.48837209  62.51162791],0
s1,1,0.055388,3.670372,[  6 155] ; [  2 221],[  3.35416667 157.64583333] ; [  4.64583333 218.35416667],0
d4,1,0.060967,3.510871,[127  35] ; [192  32],[133.88082902  28.11917098] ; [185.11917098  38.88082902],0
a4,1,0.061923,3.485113,[ 58 104] ; [101 122],[66.9038961 95.0961039] ; [ 92.0961039 130.9038961],0
n4,1,0.062575,3.467774,[116  47] ; [177  46],[123.72797927  39.27202073] ; [169.27202073  53.72797927],0
n5,1,0.077582,3.114839,[115  47] ; [175  47],[122.34375  39.65625] ; [167.65625  54.34375],0
p11,1,0.098501,2.729655,[131  32] ; [194  30],[136.88630491  26.11369509] ; [188.11369509  35.88630491],0
p4,1,0.121487,2.398043,[107  56] ; [162  60],[113.88831169  49.11168831] ; [155.11168831  66.88831169],0
u4,1,0.132296,2.265356,[  1 162] ; [  6 218],[  2.94832041 160.05167959] ; [  4.05167959 219.94832041],0
d5,1,0.142382,2.15203,[124  38] ; [185  39],[129.68393782  32.31606218] ; [179.31606218  44.68393782],0
