Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.001398,10.208425,[ 4 12] ; [11  2],[8.27586207 7.72413793] ; [6.72413793 6.27586207],0
s3,1,0.009661,6.696429,[ 2 14] ; [8 6],[ 5.33333333 10.66666667] ; [4.66666667 9.33333333],0
b5,1,0.015971,5.806069,[ 6 11] ; [11  3],[9.32258065 7.67741935] ; [7.67741935 6.32258065],0
s8,1,0.019596,5.447564,[ 2 15] ; [7 7],[ 4.93548387 12.06451613] ; [4.06451613 9.93548387],0
s2,1,0.029479,4.739405,[ 3 13] ; [8 6],[ 5.86666667 10.13333333] ; [5.13333333 8.86666667],0
p7,1,0.047987,3.91045,[ 3 13] ; [7 6],[ 5.51724138 10.48275862] ; [4.48275862 8.51724138],0
s7,1,0.053019,3.743316,[ 3 11] ; [8 6],[5.5 8.5] ; [5.5 8.5],0
r2,1,0.150584,2.066327,[13  3] ; [8 6],[11.2  4.8] ; [9.8 4.2],0
d2,1,0.153348,2.038623,[11  5] ; [6 8],[9.06666667 6.93333333] ; [7.93333333 6.06666667],0
a4,1,0.171188,1.872513,[9 8] ; [ 4 10],[7.12903226 9.87096774] ; [5.87096774 8.12903226],0
d4,1,0.19043,1.714286,[12  4] ; [13  1],[13.33333333  2.66666667] ; [11.66666667  2.33333333],0
d1,1,0.2238,1.479839,[11  6] ; [6 8],[9.32258065 7.67741935] ; [7.67741935 6.32258065],0
n2,1,0.231605,1.430976,[7 2] ; [4 4],[5.82352941 3.17647059] ; [5.17647059 2.82352941],0
a3,1,0.238514,1.389356,[15  2] ; [10  4],[13.70967742  3.29032258] ; [11.29032258  2.70967742],0
b4,1,0.241529,1.371646,[12  5] ; [7 7],[10.41935484  6.58064516] ; [8.58064516 5.41935484],0
n6,1,0.24179,1.370128,[10  7] ; [11  3],[11.51612903  5.48387097] ; [9.48387097 4.51612903],0
v1,1,0.269023,1.221719,[ 7 10] ; [8 5],[8.5 8.5] ; [6.5 6.5],0
r1,1,0.292953,1.106,[8 9] ; [ 4 10],[ 6.58064516 10.41935484] ; [5.41935484 8.58064516],0
p10,1,0.340405,0.908906,[7 8] ; [9 5],[8.27586207 6.72413793] ; [7.72413793 6.27586207],0
p4,1,0.344085,0.895153,[ 3 12] ; [5 9],[ 4.13793103 10.86206897] ; [ 3.86206897 10.13793103],0
p9,1,0.389414,0.740772,[9 7] ; [10  4],[10.13333333  5.86666667] ; [8.86666667 5.13333333],0
r3,1,0.430841,0.620556,[8 8] ; [9 5],[9.06666667 6.93333333] ; [7.93333333 6.06666667],0
s5,1,0.430955,0.620248,[ 1 16] ; [ 2 12],[ 1.64516129 15.35483871] ; [ 1.35483871 12.64516129],0
p3,1,0.435819,0.607265,[ 4 12] ; [5 8],[ 4.96551724 11.03448276] ; [4.03448276 8.96551724],0
n5,1,0.456996,0.553243,[13  4] ; [9 5],[12.06451613  4.93548387] ; [9.93548387 4.06451613],0
n4,1,0.456996,0.553243,[13  4] ; [9 5],[12.06451613  4.93548387] ; [9.93548387 4.06451613],0
a5,1,0.524116,0.405785,[9 8] ; [9 5],[9.87096774 7.12903226] ; [8.12903226 5.87096774],0
a6,1,0.524116,0.405785,[9 8] ; [9 5],[9.87096774 7.12903226] ; [8.12903226 5.87096774],0
p6,1,0.525741,0.402618,[ 3 13] ; [ 4 10],[ 3.73333333 12.26666667] ; [ 3.26666667 10.73333333],0
p8,1,0.54393,0.368304,[ 5 11] ; [ 3 11],[ 4.26666667 11.73333333] ; [ 3.73333333 10.26666667],0
p11,1,0.576086,0.312605,[8 9] ; [8 6],[8.77419355 8.22580645] ; [7.22580645 6.77419355],0
a2,1,0.613195,0.255549,[ 5 12] ; [ 3 11],[ 4.38709677 12.61290323] ; [ 3.61290323 10.38709677],0
v4,1,0.690279,0.158784,[11  6] ; [10  4],[11.51612903  5.48387097] ; [9.48387097 4.51612903],0
u2,1,0.709388,0.138889,[1 1] ; [2 1],[1.2 0.8] ; [1.8 1.2],0
a7,1,0.732105,0.117188,[9 7] ; [7 7],[8.53333333 7.46666667] ; [7.46666667 6.53333333],0
v2,1,0.765087,0.089286,[10  6] ; [8 6],[9.6 6.4] ; [8.4 5.6],0
n3,1,0.771519,0.084325,[5 4] ; [5 3],[5.29411765 3.70588235] ; [4.70588235 3.29411765],0
d5,1,0.790848,0.070336,[14  3] ; [11  3],[13.70967742  3.29032258] ; [11.29032258  2.70967742],0
a1,1,0.800093,0.064124,[ 3 14] ; [ 2 12],[ 2.74193548 14.25806452] ; [ 2.25806452 11.74193548],0
b2,1,0.832662,0.044643,[4 5] ; [3 3],[4.2 4.8] ; [2.8 3.2],0
b3,1,0.832662,0.044643,[4 5] ; [3 3],[4.2 4.8] ; [2.8 3.2],0
p5,1,0.843876,0.038785,[ 1 16] ; [ 1 12],[ 1.13333333 15.86666667] ; [ 0.86666667 12.13333333],0
n1,1,0.857596,0.032197,[3 6] ; [3 5],[3.17647059 5.82352941] ; [2.82352941 5.17647059],0
p12,1,0.922085,0.009566,[ 1 15] ; [ 1 13],[ 1.06666667 14.93333333] ; [ 0.93333333 13.06666667],0
b1,1,0.924813,0.008906,[ 7 10] ; [6 8],[7.12903226 9.87096774] ; [5.87096774 8.12903226],0
d3,1,0.980588,0.000592,[11  6] ; [9 5],[10.96774194  6.03225806] ; [9.03225806 4.96774194],0
u3,1,1.0,0.0,[1 1] ; [2 2],[1. 1.] ; [2. 2.],0
