Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,2e-06,22.271901,[20 33] ; [48 11],[32.17857143 20.82142857] ; [35.82142857 23.17857143],1
p4,1,3e-06,22.09023,[14 40] ; [42 18],[26.52631579 27.47368421] ; [29.47368421 30.52631579],1
p6,1,4.2e-05,16.797481,[10 44] ; [34 27],[20.66086957 33.33913043] ; [23.33913043 37.66086957],1
s7,1,0.00231,9.285414,[15 37] ; [34 25],[22.95495495 29.04504505] ; [26.04504505 32.95495495],0
p3,1,0.00299,8.813857,[14 41] ; [32 29],[21.81034483 33.18965517] ; [24.18965517 36.81034483],0
a5,1,0.010849,6.489839,[25 30] ; [42 19],[31.76724138 23.23275862] ; [35.23275862 25.76724138],0
v3,1,0.018923,5.508609,[15 39] ; [30 31],[21.13043478 32.86956522] ; [23.86956522 37.13043478],0
p5,1,0.022683,5.192656,[ 3 52] ; [12 49],[ 7.11206897 47.88793103] ; [ 7.88793103 53.11206897],0
p1,1,0.022683,5.192656,[ 3 52] ; [12 49],[ 7.11206897 47.88793103] ; [ 7.88793103 53.11206897],0
s5,1,0.048239,3.901637,[10 43] ; [21 38],[14.66964286 38.33035714] ; [16.33035714 42.66964286],0
d4,1,0.048854,3.88036,[37 18] ; [30 31],[31.76724138 23.23275862] ; [35.23275862 25.76724138],0
p10,1,0.05944,3.552929,[38 16] ; [51  9],[42.15789474 11.84210526] ; [46.84210526 13.15789474],0
s8,1,0.101962,2.674589,[13 42] ; [23 38],[17.06896552 37.93103448] ; [18.93103448 42.06896552],0
r3,1,0.121466,2.398313,[52  2] ; [54  7],[49.77391304  4.22608696] ; [56.22608696  4.77391304],0
s2,1,0.128185,2.31435,[22 32] ; [33 27],[26.05263158 27.94736842] ; [28.94736842 31.05263158],0
n5,1,0.128895,2.305764,[33 22] ; [44 16],[36.82608696 18.17391304] ; [40.17391304 19.82608696],0
p2,1,0.162831,1.94774,[38 17] ; [49 12],[41.25 13.75] ; [45.75 15.25],0
b5,1,0.164348,1.933758,[31 24] ; [42 19],[34.61206897 20.38793103] ; [38.38793103 22.61206897],0
v2,1,0.188691,1.727807,[23 30] ; [34 27],[26.5 26.5] ; [30.5 30.5],0
d2,1,0.196916,1.665099,[ 9 46] ; [16 45],[11.85344828 43.14655172] ; [13.14655172 47.85344828],0
a8,1,0.223464,1.481983,[ 9 45] ; [ 5 51],[ 6.87272727 47.12727273] ; [ 7.12727273 48.87272727],0
d3,1,0.233378,1.420151,[34 21] ; [31 30],[30.81896552 24.18103448] ; [34.18103448 26.81896552],0
p11,1,0.233412,1.41995,[40 15] ; [50 11],[42.67241379 12.32758621] ; [47.32758621 13.67241379],0
s6,1,0.283535,1.150068,[30 25] ; [38 21],[32.80701754 22.19298246] ; [35.19298246 23.80701754],0
b1,1,0.285408,1.141155,[19 36] ; [27 34],[21.81034483 33.18965517] ; [24.18965517 36.81034483],0
n6,1,0.323818,0.973463,[43 12] ; [52  9],[45.04310345  9.95689655] ; [49.95689655 11.04310345],0
v1,1,0.366156,0.816668,[22 31] ; [30 30],[24.38938053 28.61061947] ; [27.61061947 32.38938053],0
n3,1,0.366444,0.815686,[14  3] ; [6 3],[13.07692308  3.92307692] ; [6.92307692 2.07692308],0
b2,1,0.372239,0.796178,[10 21] ; [13 17],[11.68852459 19.31147541] ; [11.31147541 18.68852459],0
b3,1,0.372239,0.796178,[10 21] ; [13 17],[11.68852459 19.31147541] ; [11.31147541 18.68852459],0
d1,1,0.378416,0.775843,[ 3 52] ; [ 6 55],[ 4.26724138 50.73275862] ; [ 4.73275862 56.26724138],0
r2,1,0.404371,0.695289,[49  6] ; [57  4],[50.25862069  4.74137931] ; [55.74137931  5.25862069],0
s1,1,0.479319,0.500412,[ 2 52] ; [ 4 56],[ 2.84210526 51.15789474] ; [ 3.15789474 56.84210526],0
s4,1,0.48293,0.492239,[12 43] ; [10 50],[10.52173913 44.47826087] ; [11.47826087 48.52173913],0
p9,1,0.484525,0.488661,[42 13] ; [49 11],[43.52173913 11.47826087] ; [47.47826087 12.52173913],0
b4,1,0.505875,0.442591,[30 25] ; [37 24],[31.76724138 23.23275862] ; [35.23275862 25.76724138],0
a1,1,0.564493,0.331985,[ 3 52] ; [ 2 59],[ 2.37068966 52.62931034] ; [ 2.62931034 58.37068966],0
r1,1,0.591423,0.288127,[40 15] ; [47 14],[41.25 13.75] ; [45.75 15.25],0
s3,1,0.612599,0.256408,[32 23] ; [31 27],[30.66371681 24.33628319] ; [32.33628319 25.66371681],0
a3,1,0.618915,0.247396,[29 25] ; [35 25],[30.31578947 23.68421053] ; [33.68421053 26.31578947],0
a2,1,0.673696,0.177309,[ 5 50] ; [ 7 54],[ 5.68965517 49.31034483] ; [ 6.31034483 54.68965517],0
u3,1,0.682979,0.166792,[13 12] ; [15 11],[13.7254902 11.2745098] ; [14.2745098 11.7254902],0
u1,1,0.734313,0.115189,[ 2 53] ; [ 3 58],[ 2.37068966 52.62931034] ; [ 2.62931034 58.37068966],0
r4,1,0.751923,0.099923,[48  7] ; [52  9],[47.4137931  7.5862069] ; [52.5862069  8.4137931],0
u2,1,0.78565,0.073964,[12 12] ; [14 12],[12.48 11.52] ; [13.52 12.48],0
v4,1,0.803306,0.062036,[52  3] ; [57  4],[51.68103448  3.31896552] ; [57.31896552  3.68103448],0
a4,1,0.826105,0.048268,[11 44] ; [13 47],[11.47826087 43.52173913] ; [12.52173913 47.47826087],0
a6,1,0.841327,0.040079,[36 19] ; [41 20],[36.50862069 18.49137931] ; [40.49137931 20.50862069],0
n4,1,0.959227,0.002614,[36 19] ; [39 21],[35.86956522 19.13043478] ; [39.13043478 20.86956522],0
n2,1,0.96042,0.002463,[15  2] ; [8 1],[15.03846154  1.96153846] ; [7.96153846 1.03846154],0
n1,1,0.973215,0.001127,[7 9] ; [4 5],[7.04 8.96] ; [3.96 5.04],0
