Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,65.514134,[189 269] ; [182  67],[240.33663366 217.66336634] ; [130.66336634 118.33663366],1
s6,1,0.0,62.404792,[265 192] ; [215  32],[311.59090909 145.40909091] ; [168.40909091  78.59090909],1
p5,1,0.0,36.234464,[ 25 432] ; [ 50 199],[ 48.54815864 408.45184136] ; [ 26.45184136 222.54815864],1
s3,1,0.0,34.840274,[218 238] ; [174  71],[254.9957204 201.0042796] ; [137.0042796 107.9957204],1
s7,1,0.0,33.986041,[181 259] ; [156  86],[217.41935484 222.58064516] ; [119.58064516 122.41935484],1
s8,1,0.0,28.443841,[171 289] ; [145 105],[204.73239437 255.26760563] ; [111.26760563 138.73239437],1
s4,1,0.0,27.302553,[ 47 411] ; [ 62 184],[ 70.91193182 387.08806818] ; [ 38.08806818 207.91193182],1
p3,1,2.2e-05,18.019839,[198 261] ; [149 100],[224.96186441 234.03813559] ; [122.03813559 126.96186441],1
v1,1,4.1e-05,16.830044,[219 228] ; [161  86],[244.75504323 202.24495677] ; [135.24495677 111.75504323],1
p7,1,0.00011,14.959023,[267 185] ; [178  63],[290.24531025 161.75468975] ; [154.75468975  86.24531025],1
p6,1,0.000119,14.811351,[142 310] ; [113 132],[165.36585366 286.63414634] ; [ 89.63414634 155.36585366],1
p12,1,0.000397,12.546303,[ 23 432] ; [ 31 217],[ 34.95021337 420.04978663] ; [ 19.04978663 228.95021337],1
p10,1,0.001076,10.691812,[352 103] ; [217  31],[368.27169275  86.72830725] ; [200.72830725  47.27169275],0
p4,1,0.001583,9.979398,[255 202] ; [168  79],[274.58948864 182.41051136] ; [148.41051136  98.58948864],0
p9,1,0.001985,9.563471,[370  85] ; [221  24],[384.15  70.85] ; [206.85  38.15],0
a5,1,0.002241,9.341221,[335 126] ; [208  43],[351.57724719 109.42275281] ; [191.42275281  59.57724719],0
a3,1,0.008456,6.934342,[330 130] ; [201  48],[344.51339915 115.48660085] ; [186.48660085  62.51339915],0
p1,1,0.009967,6.640817,[ 24 434] ; [ 26 223],[ 32.3903819 425.6096181] ; [ 17.6096181 231.3903819],0
a7,1,0.013421,6.112704,[356 104] ; [173  78],[342.25035162 117.74964838] ; [186.74964838  64.25035162],0
n6,1,0.015703,5.83586,[375  84] ; [219  28],[386.18413598  72.81586402] ; [207.81586402  39.18413598],0
r4,1,0.026473,4.924878,[415  46] ; [238  13],[422.7991573  38.2008427] ; [230.2008427  20.7991573],0
u1,1,0.028217,4.814758,[ 82 379] ; [ 62 189],[ 93.23595506 367.76404494] ; [ 50.76404494 200.23595506],0
a6,1,0.028278,4.811017,[330 131] ; [159  91],[317.05907173 143.94092827] ; [171.94092827  78.05907173],0
b5,1,0.030304,4.691975,[290 171] ; [137 114],[276.47050562 184.52949438] ; [150.52949438 100.47050562],0
p8,1,0.03324,4.53338,[223 231] ; [141 104],[236.41773963 217.58226037] ; [127.58226037 117.41773963],0
a4,1,0.036301,4.382906,[206 254] ; [133 118],[219.32489451 240.67510549] ; [119.67510549 131.32489451],0
n1,1,0.037307,4.336364,[34 72] ; [26 27],[40. 66.] ; [20. 33.],0
a2,1,0.053775,3.719684,[109 352] ; [ 76 175],[119.78230337 341.21769663] ; [ 65.21769663 185.78230337],0
n2,1,0.094615,2.794054,[71 35] ; [43 11],[75.525 30.475] ; [38.475 15.525],0
d5,1,0.112269,2.521991,[396  65] ; [226  25],[402.72752809  58.27247191] ; [219.27247191  31.72752809],0
d2,1,0.123378,2.373909,[234 227] ; [142 108],[243.79184248 217.20815752] ; [132.20815752 117.79184248],0
b2,1,0.153771,2.034441,[102 167] ; [71 87],[108.98594848 160.01405152] ; [64.01405152 93.98594848],0
b3,1,0.153771,2.034441,[102 167] ; [71 87],[108.98594848 160.01405152] ; [64.01405152 93.98594848],0
a1,1,0.162036,1.955121,[ 20 441] ; [ 17 234],[ 23.95646067 437.04353933] ; [ 13.04353933 237.95646067],0
d1,1,0.16319,1.944414,[311 150] ; [182  69],[319.20365169 141.79634831] ; [173.79634831  77.20365169],0
