Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.561819,[37 90] ; [35 16],[51.37078652 75.62921348] ; [20.62921348 30.37078652],1
v1,1,4.5e-05,16.654015,[36 86] ; [32 19],[47.95375723 74.04624277] ; [20.04624277 30.95375723],1
p6,1,0.000406,12.503858,[27 97] ; [24 25],[36.55491329 87.44508671] ; [14.44508671 34.55491329],1
n4,1,0.000597,11.78475,[77 51] ; [45  7],[86.75555556 41.24444444] ; [35.24444444 16.75555556],1
s7,1,0.003298,8.634921,[27 92] ; [23 28],[35. 84.] ; [15. 36.],0
s6,1,0.004447,8.091765,[48 80] ; [30 19],[56.40677966 71.59322034] ; [21.59322034 27.40677966],0
d4,1,0.004829,7.942531,[78 50] ; [43  9],[86.04444444 41.95555556] ; [34.95555556 17.04444444],0
s8,1,0.00785,7.067308,[ 25 103] ; [20 32],[32. 96.] ; [13. 39.],0
a3,1,0.017174,5.67851,[71 56] ; [39 13],[78.04469274 48.95530726] ; [31.95530726 20.04469274],0
d1,1,0.022233,5.227429,[43 85] ; [27 25],[49.77777778 78.22222222] ; [20.22222222 31.77777778],0
d3,1,0.048654,3.887259,[60 67] ; [33 19],[65.98324022 61.01675978] ; [27.01675978 24.98324022],0
n6,1,0.054219,3.705957,[90 37] ; [44  8],[95.0726257 31.9273743] ; [38.9273743 13.0726257],0
r4,1,0.060314,3.528736,[64 64] ; [34 18],[69.68888889 58.31111111] ; [28.31111111 23.68888889],0
d5,1,0.062812,3.461538,[80 48] ; [40 12],[85.33333333 42.66666667] ; [34.66666667 17.33333333],0
p1,1,0.082397,3.016979,[  9 119] ; [ 8 44],[ 12.08888889 115.91111111] ; [ 4.91111111 47.08888889],0
p8,1,0.100078,2.704306,[44 83] ; [24 26],[48.79096045 78.20903955] ; [19.20903955 30.79096045],0
d2,1,0.107321,2.59324,[42 84] ; [24 28],[46.71910112 79.28089888] ; [19.28089888 32.71910112],0
p3,1,0.114858,2.486068,[46 81] ; [25 26],[50.65730337 76.34269663] ; [20.34269663 30.65730337],0
r2,1,0.119632,2.422134,[90 32] ; [44  8],[93.95402299 28.04597701] ; [40.04597701 11.95402299],0
n5,1,0.12233,2.387229,[80 47] ; [39 13],[84.4301676 42.5698324] ; [34.5698324 17.4301676],0
b2,1,0.131446,2.275343,[23 50] ; [15 17],[26.41904762 46.58095238] ; [11.58095238 20.41904762],0
b3,1,0.131446,2.275343,[23 50] ; [15 17],[26.41904762 46.58095238] ; [11.58095238 20.41904762],0
p9,1,0.146708,2.106154,[89 34] ; [43  9],[92.77714286 30.22285714] ; [39.22285714 12.77714286],0
p11,1,0.156509,2.007634,[82 46] ; [39 13],[86.04444444 41.95555556] ; [34.95555556 17.04444444],0
p7,1,0.157071,2.002201,[58 68] ; [30 22],[62.29213483 63.70786517] ; [25.70786517 26.29213483],0
b1,1,0.173654,1.851112,[61 67] ; [19 33],[56.88888889 71.11111111] ; [23.11111111 28.88888889],0
a4,1,0.185134,1.755924,[36 91] ; [20 32],[39.73184358 87.26815642] ; [16.26815642 35.73184358],0
a7,1,0.205294,1.604307,[68 60] ; [33 19],[71.82222222 56.17777778] ; [29.17777778 22.82222222],0
p10,1,0.22186,1.492302,[78 46] ; [37 14],[81.48571429 42.51428571] ; [33.51428571 17.48571429],0
p2,1,0.236525,1.401184,[83 44] ; [38 13],[86.33146067 40.66853933] ; [34.66853933 16.33146067],0
