Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,27.501667,[332  25] ; [4 5],[327.73770492  29.26229508] ; [8.26229508 0.73770492],1
r2,1,9e-06,19.798471,[341  12] ; [6 3],[338.37292818  14.62707182] ; [8.62707182 0.37292818],1
r1,1,0.019616,5.445758,[301  55] ; [5 4],[298.45479452  57.54520548] ; [7.54520548 1.45479452],0
d1,1,0.069492,3.294983,[225 132] ; [3 6],[222.39344262 134.60655738] ; [5.60655738 3.39344262],0
b1,1,0.069492,3.294983,[132 225] ; [6 3],[134.60655738 222.39344262] ; [3.39344262 5.60655738],0
s4,1,0.093767,2.808479,[ 75 280] ; [4 5],[ 77.0467033 277.9532967] ; [1.9532967 7.0467033],0
s8,1,0.1124,2.520152,[246 109] ; [4 5],[243.81868132 111.18131868] ; [6.18131868 2.81868132],0
a4,1,0.117797,2.44637,[173 183] ; [2 7],[170.68493151 185.31506849] ; [4.31506849 4.68493151],0
n4,1,0.139578,2.182601,[301  54] ; [6 3],[299.40934066  55.59065934] ; [7.59065934 1.40934066],0
a6,1,0.185497,1.753026,[234 122] ; [4 5],[232.13150685 123.86849315] ; [5.86849315 3.13150685],0
s3,1,0.190185,1.716186,[265  89] ; [5 4],[263.30578512  90.69421488] ; [6.69421488 2.30578512],0
n5,1,0.208776,1.579897,[294  61] ; [6 3],[292.58241758  62.41758242] ; [7.41758242 1.58241758],0
d3,1,0.234241,1.414924,[262  95] ; [5 4],[260.43442623  96.56557377] ; [6.56557377 2.43442623],0
v1,1,0.238145,1.391539,[203 146] ; [7 2],[204.72067039 144.27932961] ; [5.27932961 3.72067039],0
r3,1,0.249836,1.324223,[343  13] ; [8 1],[342.34520548  13.65479452] ; [8.65479452 0.34520548],0
p4,1,0.254741,1.297114,[259  97] ; [5 4],[257.49041096  98.50958904] ; [6.50958904 2.49041096],0
p11,1,0.272498,1.204127,[290  67] ; [6 3],[288.72131148  68.27868852] ; [7.27868852 1.72131148],0
a7,1,0.299806,1.075057,[255 102] ; [5 4],[253.60655738 103.39344262] ; [6.39344262 2.60655738],0
s1,1,0.324162,0.972081,[ 15 337] ; [1 8],[ 15.60110803 336.39889197] ; [0.39889197 8.60110803],0
a5,1,0.439343,0.597998,[279  78] ; [8 1],[279.94262295  77.05737705] ; [7.05737705 1.94262295],0
v3,1,0.447541,0.576871,[160 187] ; [3 6],[158.87921348 188.12078652] ; [4.12078652 4.87921348],0
p8,1,0.474914,0.510519,[219 132] ; [4 4],[218.03064067 132.96935933] ; [4.96935933 3.03064067],0
a1,1,0.482778,0.492582,[ 20 337] ; [1 8],[ 20.48360656 336.51639344] ; [0.51639344 8.48360656],0
b4,1,0.483342,0.491314,[196 161] ; [6 3],[197.03278689 159.96721311] ; [4.96721311 4.03278689],0
s6,1,0.489186,0.478316,[296  56] ; [6 2],[295.28888889  56.71111111] ; [6.71111111 1.28888889],0
d4,1,0.525105,0.403855,[304  52] ; [7 2],[303.33150685  52.66849315] ; [7.66849315 1.33150685],0
n3,1,0.538068,0.379132,[52 22] ; [1 1],[51.60526316 22.39473684] ; [1.39473684 0.60526316],0
s2,1,0.642125,0.215973,[262  94] ; [6 3],[261.39178082  94.60821918] ; [6.60821918 2.39178082],0
a2,1,0.689249,0.159899,[101 256] ; [2 7],[100.46721311 256.53278689] ; [2.53278689 6.46721311],0
d5,1,0.690001,0.159085,[295  61] ; [7 2],[294.55342466  61.44657534] ; [7.44657534 1.55342466],0
p5,1,0.690001,0.159085,[ 61 295] ; [2 7],[ 61.44657534 294.55342466] ; [1.55342466 7.44657534],0
p3,1,0.703728,0.144623,[215 141] ; [6 3],[215.55068493 140.44931507] ; [5.44931507 3.55068493],0
a8,1,0.740919,0.10932,[ 57 261] ; [2 7],[ 57.37614679 260.62385321] ; [1.62385321 7.37614679],0
v2,1,0.788231,0.07215,[210 140] ; [5 4],[209.61002786 140.38997214] ; [5.38997214 3.61002786],0
p6,1,0.80005,0.064152,[171 180] ; [4 5],[170.625 180.375] ; [4.375 4.625],0
s5,1,0.831215,0.04543,[158 184] ; [4 4],[158.29714286 183.70285714] ; [3.70285714 4.29714286],0
n6,1,0.84946,0.036027,[318  37] ; [7 1],[317.83746556  37.16253444] ; [7.16253444 0.83746556],0
p7,1,0.856664,0.032624,[260  86] ; [7 2],[260.23098592  85.76901408] ; [6.76901408 2.23098592],0
p12,1,0.901119,0.015437,[ 35 320] ; [1 8],[ 35.10989011 319.89010989] ; [0.89010989 8.10989011],0
b3,1,0.902397,0.015039,[103 140] ; [4 5],[103.17857143 139.82142857] ; [3.82142857 5.17857143],0
b2,1,0.902397,0.015039,[103 140] ; [4 5],[103.17857143 139.82142857] ; [3.82142857 5.17857143],0
d2,1,0.902873,0.014892,[191 166] ; [5 4],[191.18032787 165.81967213] ; [4.81967213 4.18032787],0
b5,1,0.910916,0.012518,[205 152] ; [5 4],[204.83606557 152.16393443] ; [5.16393443 3.83606557],0
