Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,148.746528,[297  27] ; [45 77],[248.44843049  75.55156951] ; [93.55156951 28.44843049],1
p2,1,0.0,32.198149,[267  58] ; [71 55],[243.56984479  81.43015521] ; [94.43015521 31.56984479],1
p11,1,0.0,32.090664,[260  66] ; [67 59],[235.84513274  90.15486726] ; [91.15486726 34.84513274],1
v4,1,1e-06,23.535935,[316   8] ; [107  18],[305.23830735  18.76169265] ; [117.76169265   7.23830735],1
s2,1,4e-06,21.394599,[171 151] ; [36 89],[149.11409396 172.88590604] ; [57.88590604 67.11409396],1
n6,1,8e-06,20.038653,[273  51] ; [82 44],[255.6  68.4] ; [99.4 26.6],1
s6,1,2.5e-05,17.787746,[210 109] ; [55 70],[190.39414414 128.60585586] ; [74.60585586 50.39414414],1
s8,1,0.000126,14.693878,[130 195] ; [26 99],[112.66666667 212.33333333] ; [43.33333333 81.66666667],1
r3,1,0.00151,10.065974,[310  16] ; [108  17],[302.14634146  23.85365854] ; [115.85365854   9.14634146],0
p7,1,0.001757,9.787066,[165 147] ; [45 79],[150.27522936 161.72477064] ; [59.72477064 64.27522936],0
n5,1,0.001875,9.667742,[236  87] ; [73 53],[222.28730512 100.71269488] ; [86.71269488 39.28730512],0
p8,1,0.001903,9.641286,[133 186] ; [32 92],[118.81489842 200.18510158] ; [46.18510158 77.81489842],0
s3,1,0.002987,8.815104,[183 137] ; [51 72],[169.02934537 150.97065463] ; [64.97065463 58.02934537],0
r4,1,0.003808,8.373283,[296  30] ; [102  24],[287.05309735  38.94690265] ; [110.94690265  15.05309735],0
s7,1,0.007076,7.253513,[139 178] ; [36 85],[126.65525114 190.34474886] ; [48.34474886 72.65525114],0
a1,1,0.007523,7.143727,[  8 318] ; [ 10 116],[ 12.98230088 313.01769912] ; [  5.01769912 120.98230088],0
s5,1,0.01441,5.987255,[ 95 219] ; [ 23 100],[ 84.78718535 229.21281465] ; [33.21281465 89.78718535],0
s4,1,0.015353,5.87555,[ 62 261] ; [ 12 112],[ 53.47203579 269.52796421] ; [ 20.52796421 103.47203579],0
v1,1,0.018133,5.583302,[155 163] ; [45 79],[143.89140271 174.10859729] ; [56.10859729 67.89140271],0
a7,1,0.020374,5.379543,[239  86] ; [78 47],[228.94444444  96.05555556] ; [88.05555556 36.94444444],0
p4,1,0.023056,5.164277,[128 196] ; [35 90],[117.62138085 206.37861915] ; [45.37861915 79.62138085],0
v2,1,0.024919,5.029516,[160 144] ; [50 73],[149.50819672 154.49180328] ; [60.49180328 62.50819672],0
n2,1,0.029227,4.754201,[71 17] ; [34 19],[65.53191489 22.46808511] ; [39.46808511 13.53191489],0
b1,1,0.034683,4.460699,[ 98 228] ; [51 75],[107.46460177 218.53539823] ; [41.53539823 84.46460177],0
d2,1,0.036701,4.364248,[136 189] ; [65 58],[145.81473214 179.18526786] ; [55.18526786 67.81473214],0
a5,1,0.038206,4.295826,[225 101] ; [74 52],[215.65044248 110.34955752] ; [83.34955752 42.65044248],0
p5,1,0.053443,3.73,[ 19 305] ; [  2 124],[ 15.12 308.88] ; [  5.88 120.12],0
d5,1,0.064163,3.426382,[258  67] ; [89 36],[250.61111111  74.38888889] ; [96.38888889 28.61111111],0
d3,1,0.080721,3.050334,[225  99] ; [76 49],[217.20267261 106.79732739] ; [83.79732739 41.20267261],0
u4,1,0.081783,3.029104,[  3 323] ; [  4 122],[  5.04867257 320.95132743] ; [  1.95132743 124.04867257],0
p12,1,0.086257,2.942878,[ 17 308] ; [  2 123],[ 13.72222222 311.27777778] ; [  5.27777778 119.72222222],0
n4,1,0.120119,2.415775,[234  92] ; [81 45],[227.19026549  98.80973451] ; [87.80973451 38.19026549],0
u2,1,0.134478,2.240037,[59 47] ; [20 27],[54.73202614 51.26797386] ; [24.26797386 22.73202614],0
a4,1,0.139062,2.188306,[130 196] ; [59 65],[136.92 189.08] ; [52.08 71.92],0
p6,1,0.153918,2.032987,[ 85 236] ; [ 25 100],[ 79.17040359 241.82959641] ; [30.82959641 94.17040359],0
b3,1,0.177437,1.818962,[ 65 109] ; [22 55],[ 60.31075697 113.68924303] ; [26.68924303 50.31075697],0
b2,1,0.177437,1.818962,[ 65 109] ; [22 55],[ 60.31075697 113.68924303] ; [26.68924303 50.31075697],0
u1,1,0.193969,1.687212,[ 37 289] ; [ 20 106],[ 41.11061947 284.88938053] ; [ 15.88938053 110.11061947],0
n3,1,0.204922,1.606942,[62 25] ; [31 20],[58.63043478 28.36956522] ; [34.36956522 16.63043478],0
d4,1,0.237543,1.395117,[263  63] ; [93 30],[258.4766147  67.5233853] ; [97.5233853 25.4766147],0
d1,1,0.250793,1.318882,[180 146] ; [62 64],[174.53982301 151.46017699] ; [67.46017699 58.53982301],0
u3,1,0.349772,0.874286,[61 44] ; [24 24],[58.33333333 46.66666667] ; [26.66666667 21.33333333],0
r1,1,0.391791,0.733377,[259  66] ; [95 30],[255.66666667  69.33333333] ; [98.33333333 26.66666667],0
a3,1,0.392398,0.731497,[219 107] ; [78 46],[215.16 110.84] ; [81.84 42.16],0
a6,1,0.482753,0.492637,[220 106] ; [80 45],[216.85144124 109.14855876] ; [83.14855876 41.85144124],0
a2,1,0.539679,0.376135,[ 64 262] ; [28 98],[ 66.3539823 259.6460177] ; [ 25.6460177 100.3539823],0
s1,1,0.601773,0.272331,[ 12 308] ; [  6 118],[ 12.97297297 307.02702703] ; [  5.02702703 118.97297297],0
n1,1,0.77397,0.082476,[33 54] ; [21 31],[33.79856115 53.20143885] ; [20.20143885 31.79856115],0
b4,1,0.825843,0.048416,[190 136] ; [72 54],[188.96460177 137.03539823] ; [73.03539823 52.96460177],0
a8,1,0.923668,0.00918,[ 38 264] ; [ 15 101],[ 38.29186603 263.70813397] ; [ 14.70813397 101.29186603],0
p1,1,0.975712,0.000927,[ 16 310] ; [  6 118],[ 15.93777778 310.06222222] ; [  6.06222222 117.93777778],0
b5,1,0.990847,0.000132,[202 124] ; [78 48],[201.94690265 124.05309735] ; [78.05309735 47.94690265],0
v3,1,0.992867,8e-05,[103 209] ; [40 81],[103.03926097 208.96073903] ; [39.96073903 81.03926097],0
