Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.001224,10.454306,[4 4] ; [ 24 189],[1.01357466 6.98642534] ; [ 26.98642534 186.01357466],0
r1,1,0.027056,4.887229,[4 4] ; [177  40],[6.43555556 1.56444444] ; [174.56444444  42.43555556],0
a3,1,0.046777,3.953378,[3 5] ; [153  64],[5.54666667 2.45333333] ; [150.45333333  66.54666667],0
a5,1,0.046777,3.953378,[3 5] ; [153  64],[5.54666667 2.45333333] ; [150.45333333  66.54666667],0
s7,1,0.047206,3.938049,[1 6] ; [109  99],[3.58139535 3.41860465] ; [106.41860465 101.58139535],0
b1,1,0.076557,3.136521,[6 2] ; [ 94 123],[3.55555556 4.44444444] ; [ 96.44444444 120.55555556],0
b2,1,0.15225,2.049566,[1 5] ; [64 74],[2.70833333 3.29166667] ; [62.29166667 75.70833333],0
b3,1,0.15225,2.049566,[1 5] ; [64 74],[2.70833333 3.29166667] ; [62.29166667 75.70833333],0
n6,1,0.157686,1.996274,[5 3] ; [176  38],[6.52252252 1.47747748] ; [174.47747748  39.52252252],0
s8,1,0.168808,1.893495,[2 6] ; [107 108],[3.9103139 4.0896861] ; [105.0896861 109.9103139],0
s2,1,0.168808,1.893495,[2 6] ; [107 108],[3.9103139 4.0896861] ; [105.0896861 109.9103139],0
p7,1,0.171459,1.870138,[7 1] ; [135  76],[5.18721461 2.81278539] ; [136.81278539  74.18721461],0
v3,1,0.189516,1.721373,[5 3] ; [ 81 125],[3.21495327 4.78504673] ; [ 82.78504673 123.21495327],0
s3,1,0.20771,1.587315,[3 5] ; [128  86],[4.72072072 3.27927928] ; [126.27927928  87.72072072],0
s1,1,0.219277,1.509096,[1 7] ; [  8 205],[0.32579186 7.67420814] ; [  8.67420814 204.32579186],0
u2,1,0.232658,1.424536,[4 1] ; [33 30],[2.72058824 2.27941176] ; [34.27941176 28.72058824],0
a4,1,0.244871,1.35233,[2 6] ; [ 99 117],[3.60714286 4.39285714] ; [ 97.39285714 118.60714286],0
n2,1,0.28068,1.163793,[1 1] ; [47 11],[1.6 0.4] ; [46.4 11.6],0
a6,1,0.3272,0.959948,[2 6] ; [ 92 125],[3.34222222 4.65777778] ; [ 90.65777778 126.34222222],0
b4,1,0.333702,0.934477,[3 5] ; [119  98],[4.33777778 3.66222222] ; [117.66222222  99.33777778],0
s5,1,0.341662,0.904184,[2 6] ; [ 85 118],[3.2985782 4.7014218] ; [ 83.7014218 119.2985782],0
d4,1,0.352694,0.863742,[5 3] ; [165  50],[6.09865471 1.90134529] ; [163.90134529  51.09865471],0
v1,1,0.394118,0.7262,[3 5] ; [112 100],[4.18181818 3.81818182] ; [110.81818182 101.18181818],0
d2,1,0.410237,0.678114,[5 3] ; [103 113],[3.85714286 4.14285714] ; [104.14285714 111.85714286],0
n3,1,0.427554,0.629457,[1 1] ; [42 14],[1.48275862 0.51724138] ; [41.51724138 14.48275862],0
p8,1,0.447296,0.577496,[5 3] ; [103 108],[3.94520548 4.05479452] ; [104.05479452 106.94520548],0
p6,1,0.510942,0.432137,[2 6] ; [ 76 133],[2.87557604 5.12442396] ; [ 75.12442396 133.87557604],0
p4,1,0.563549,0.333597,[5 3] ; [111 102],[4.19909502 3.80090498] ; [111.80090498 101.19909502],0
b5,1,0.632277,0.228986,[3 5] ; [100 117],[3.66222222 4.33777778] ; [ 99.33777778 117.66222222],0
p1,1,0.639587,0.219283,[1 7] ; [ 17 198],[0.64573991 7.35426009] ; [ 17.35426009 197.64573991],0
u3,1,0.66665,0.185546,[2 3] ; [32 32],[2.46376812 2.53623188] ; [31.53623188 32.46376812],0
s4,1,0.67634,0.174275,[2 6] ; [ 41 174],[1.5426009 6.4573991] ; [ 41.4573991 173.5426009],0
p9,1,0.686649,0.162737,[6 2] ; [172  41],[6.44343891 1.55656109] ; [171.55656109  41.44343891],0
p11,1,0.744931,0.10584,[6 2] ; [173  44],[6.36444444 1.63555556] ; [172.63555556  44.36444444],0
s6,1,0.783784,0.07529,[5 3] ; [139  68],[5.35813953 2.64186047] ; [138.64186047  68.35813953],0
d3,1,0.78717,0.072893,[4 4] ; [ 98 119],[3.62666667 4.37333333] ; [ 98.37333333 118.62666667],0
a8,1,0.896439,0.016942,[1 6] ; [ 26 180],[0.88732394 6.11267606] ; [ 26.11267606 179.88732394],0
n4,1,0.908799,0.013123,[6 2] ; [165  50],[6.13452915 1.86547085] ; [164.86547085  50.13452915],0
d1,1,0.948956,0.004098,[4 4] ; [106 111],[3.91111111 4.08888889] ; [106.08888889 110.91111111],0
p10,1,0.951158,0.003752,[6 2] ; [161  51],[6.07272727 1.92727273] ; [160.92727273  51.07272727],0
p2,1,0.963814,0.002058,[6 2] ; [162  52],[6.05405405 1.94594595] ; [161.94594595  52.05405405],0
p3,1,0.979482,0.000661,[4 4] ; [107 109],[3.96428571 4.03571429] ; [107.03571429 108.96428571],0
n5,1,0.982066,0.000505,[6 2] ; [159  54],[5.97285068 2.02714932] ; [159.02714932  53.97285068],0
d5,1,1.0,0.0,[6 2] ; [162  54],[6. 2.] ; [162.  54.],0
v2,1,1.0,0.0,[4 4] ; [104 104],[4. 4.] ; [104. 104.],0
