Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.831759,[74  9] ; [1 8],[67.66304348 15.33695652] ; [7.33695652 1.66304348],1
r3,1,0.0,28.365205,[78  5] ; [3 6],[73.07608696  9.92391304] ; [7.92391304 1.07608696],1
r2,1,0.0,25.290763,[77  6] ; [3 6],[72.17391304 10.82608696] ; [7.82608696 1.17391304],1
s1,1,0.000113,14.906863,[ 2 80] ; [3 6],[ 4.50549451 77.49450549] ; [0.49450549 8.50549451],1
p2,1,0.001547,10.021968,[67 16] ; [3 6],[63.15217391 19.84782609] ; [6.84782609 2.15217391],0
r1,1,0.002591,9.075406,[59 23] ; [2 7],[54.96703297 27.03296703] ; [6.03296703 2.96703297],0
n6,1,0.006679,7.357195,[59 23] ; [2 6],[55.57777778 26.42222222] ; [5.42222222 2.57777778],0
n2,1,0.028877,4.774908,[22  4] ; [2 3],[20.12903226  5.87096774] ; [3.87096774 1.12903226],0
v2,1,0.042625,4.110208,[38 44] ; [1 8],[35.14285714 46.85714286] ; [3.85714286 5.14285714],0
d5,1,0.055572,3.664829,[54 28] ; [3 6],[51.36263736 30.63736264] ; [5.63736264 3.36263736],0
n4,1,0.066919,3.357012,[53 29] ; [3 6],[50.46153846 31.53846154] ; [5.53846154 3.46153846],0
s6,1,0.078948,3.08642,[43 38] ; [2 7],[40.5 40.5] ; [4.5 4.5],0
v1,1,0.086352,2.941089,[33 49] ; [1 8],[30.63736264 51.36263736] ; [3.36263736 5.63736264],0
n5,1,0.148157,2.091129,[48 34] ; [3 6],[45.95604396 36.04395604] ; [5.04395604 3.95604396],0
p11,1,0.160184,1.972493,[48 35] ; [3 6],[46.01086957 36.98913043] ; [4.98913043 4.01086957],0
s7,1,0.249996,1.323326,[26 55] ; [1 7],[24.57303371 56.42696629] ; [2.42696629 5.57303371],0
d1,1,0.303348,1.059417,[33 50] ; [2 7],[31.57608696 51.42391304] ; [3.42391304 5.57608696],0
p4,1,0.308306,1.037917,[40 42] ; [6 3],[41.45054945 40.54945055] ; [4.54945055 4.45054945],0
n3,1,0.309045,1.034753,[21  5] ; [3 2],[20.12903226  5.87096774] ; [3.87096774 1.12903226],0
a3,1,0.342225,0.902079,[41 41] ; [6 3],[42.35164835 39.64835165] ; [4.64835165 4.35164835],0
s5,1,0.360814,0.835059,[20 61] ; [1 8],[18.9 62.1] ; [2.1 6.9],0
v3,1,0.366187,0.816564,[22 59] ; [1 7],[20.93258427 60.06741573] ; [2.06741573 5.93258427],0
p1,1,0.436002,0.606781,[ 4 78] ; [1 8],[ 4.50549451 77.49450549] ; [0.49450549 8.50549451],0
d3,1,0.460158,0.545509,[47 35] ; [4 5],[45.95604396 36.04395604] ; [5.04395604 3.95604396],0
a5,1,0.475388,0.509424,[45 38] ; [6 3],[46.01086957 36.98913043] ; [4.98913043 4.01086957],0
p3,1,0.484933,0.487749,[36 47] ; [5 4],[36.98913043 46.01086957] ; [4.01086957 4.98913043],0
s3,1,0.498794,0.457502,[45 37] ; [6 3],[45.95604396 36.04395604] ; [5.04395604 3.95604396],0
b5,1,0.572936,0.317795,[57 26] ; [7 2],[57.73913043 25.26086957] ; [6.26086957 2.73913043],0
p5,1,0.593108,0.285517,[ 6 77] ; [1 7],[ 6.38461538 76.61538462] ; [0.61538462 7.38461538],0
p9,1,0.697879,0.150688,[32 48] ; [3 6],[31.46067416 48.53932584] ; [3.53932584 5.46067416],0
a7,1,0.730916,0.118272,[51 32] ; [5 4],[50.52173913 32.47826087] ; [5.47826087 3.52173913],0
p6,1,0.751181,0.100541,[31 49] ; [3 6],[30.56179775 49.43820225] ; [3.43820225 5.56179775],0
u2,1,0.756252,0.096352,[17 23] ; [1 2],[16.74418605 23.25581395] ; [1.25581395 1.74418605],0
b1,1,0.777679,0.079719,[42 41] ; [5 4],[42.40217391 40.59782609] ; [4.59782609 4.40217391],0
s2,1,0.812592,0.056209,[31 52] ; [3 6],[30.67391304 52.32608696] ; [3.32608696 5.67391304],0
s4,1,0.846268,0.03759,[11 71] ; [1 8],[10.81318681 71.18681319] ; [1.18681319 7.81318681],0
d4,1,0.860628,0.030827,[57 25] ; [6 3],[56.76923077 25.23076923] ; [6.23076923 2.76923077],0
b3,1,0.882104,0.021994,[11 37] ; [1 4],[10.86792453 37.13207547] ; [1.13207547 3.86792453],0
b2,1,0.882104,0.021994,[11 37] ; [1 4],[10.86792453 37.13207547] ; [1.13207547 3.86792453],0
a8,1,0.890195,0.01906,[11 66] ; [1 7],[10.87058824 66.12941176] ; [1.12941176 6.87058824],0
a4,1,0.901984,0.015167,[26 57] ; [3 6],[26.16304348 56.83695652] ; [2.83695652 6.16304348],0
d2,1,0.919258,0.010276,[35 47] ; [4 5],[35.14285714 46.85714286] ; [3.85714286 5.14285714],0
p8,1,0.920349,0.009999,[42 39] ; [4 4],[41.86516854 39.13483146] ; [4.13483146 3.86516854],0
b4,1,0.950914,0.00379,[47 36] ; [5 4],[46.91304348 36.08695652] ; [5.08695652 3.91304348],0
a6,1,0.969067,0.001504,[45 37] ; [5 4],[45.05494505 36.94505495] ; [4.94505495 4.05494505],0
n1,1,1.0,0.0,[10 15] ; [2 3],[10. 15.] ; [2. 3.],0
