Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.00025,13.415655,[4 2] ; [ 2 29],[0.97297297 5.02702703] ; [ 5.02702703 25.97297297],1
p3,1,0.01206,6.30196,[5 1] ; [ 9 22],[2.27027027 3.72972973] ; [11.72972973 19.27027027],0
p5,1,0.013397,6.11596,[2 4] ; [ 1 30],[0.48648649 5.51351351] ; [ 2.51351351 28.48648649],0
s5,1,0.016395,5.76,[3 3] ; [ 3 27],[1. 5.] ; [ 5. 25.],0
p2,1,0.019677,5.44029,[5 1] ; [10 21],[2.43243243 3.56756757] ; [12.56756757 18.43243243],0
b5,1,0.030347,4.689532,[5 1] ; [11 20],[2.59459459 3.40540541] ; [13.40540541 17.59459459],0
p8,1,0.033699,4.509908,[3 3] ; [ 4 27],[1.13513514 4.86486486] ; [ 5.86486486 25.13513514],0
p10,1,0.035729,4.41,[5 1] ; [11 19],[2.66666667 3.33333333] ; [13.33333333 16.66666667],0
u3,1,0.042522,4.114286,[2 1] ; [ 2 13],[0.66666667 2.33333333] ; [ 3.33333333 11.66666667],0
v2,1,0.05778,3.6,[4 2] ; [ 8 22],[2. 4.] ; [10. 20.],0
a5,1,0.063305,3.44861,[5 1] ; [13 18],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
r4,1,0.065072,3.403156,[3 3] ; [ 5 26],[1.2972973 4.7027027] ; [ 6.7027027 24.2972973],0
p4,1,0.077141,3.124138,[4 2] ; [ 9 22],[2.10810811 3.89189189] ; [10.89189189 20.10810811],0
s7,1,0.201798,1.62931,[3 3] ; [ 7 22],[1.71428571 4.28571429] ; [ 8.28571429 20.71428571],0
v3,1,0.210743,1.566312,[2 3] ; [ 5 26],[0.97222222 4.02777778] ; [ 6.02777778 24.97222222],0
a6,1,0.23531,1.408471,[3 3] ; [ 8 23],[1.78378378 4.21621622] ; [ 9.21621622 21.78378378],0
s2,1,0.23531,1.408471,[3 3] ; [ 8 23],[1.78378378 4.21621622] ; [ 9.21621622 21.78378378],0
v1,1,0.23531,1.408471,[3 3] ; [ 8 23],[1.78378378 4.21621622] ; [ 9.21621622 21.78378378],0
d5,1,0.265854,1.238014,[4 2] ; [13 18],[2.75675676 3.24324324] ; [14.24324324 16.75675676],0
d2,1,0.295971,1.09226,[4 2] ; [13 17],[2.83333333 3.16666667] ; [14.16666667 15.83333333],0
n5,1,0.300546,1.071771,[5 1] ; [19 12],[3.89189189 2.10810811] ; [20.10810811 10.89189189],0
p11,1,0.334696,0.930642,[4 2] ; [14 17],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
d4,1,0.444379,0.58495,[5 1] ; [21 10],[4.21621622 1.78378378] ; [21.78378378  9.21621622],0
r2,1,0.45536,0.557276,[4 2] ; [15 15],[3.16666667 2.83333333] ; [15.83333333 14.16666667],0
b1,1,0.498234,0.458697,[4 2] ; [16 15],[3.24324324 2.75675676] ; [16.75675676 14.24324324],0
n6,1,0.548506,0.36,[4 2] ; [16 14],[3.33333333 2.66666667] ; [16.66666667 13.33333333],0
r1,1,0.606139,0.265836,[3 3] ; [12 19],[2.43243243 3.56756757] ; [12.56756757 18.43243243],0
u2,1,0.61209,0.257143,[1 2] ; [ 3 12],[0.66666667 2.33333333] ; [ 3.33333333 11.66666667],0
s4,1,0.747376,0.10375,[1 5] ; [ 7 24],[1.2972973 4.7027027] ; [ 6.7027027 24.2972973],0
b2,1,0.84313,0.039161,[3 3] ; [10 12],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
b3,1,0.84313,0.039161,[3 3] ; [10 12],[2.78571429 3.21428571] ; [10.21428571 11.78571429],0
a4,1,0.876681,0.02408,[2 4] ; [11 19],[2.16666667 3.83333333] ; [10.83333333 19.16666667],0
d1,1,0.919549,0.010201,[2 4] ; [11 20],[2.10810811 3.89189189] ; [10.89189189 20.10810811],0
a3,1,0.942322,0.005235,[3 3] ; [16 15],[3.08108108 2.91891892] ; [15.91891892 15.08108108],0
b4,1,0.942322,0.005235,[3 3] ; [15 16],[2.91891892 3.08108108] ; [15.08108108 15.91891892],0
n4,1,0.958926,0.002652,[4 2] ; [21 10],[4.05405405 1.94594595] ; [20.94594595 10.05405405],0
p1,1,0.973911,0.001069,[1 5] ; [ 5 26],[0.97297297 5.02702703] ; [ 5.02702703 25.97297297],0
