Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.003103,8.7457,[10 35] ; [7 3],[13.90909091 31.09090909] ; [3.09090909 6.90909091],0
u3,1,0.007215,7.21864,[ 4 23] ; [3 1],[ 6.09677419 20.90322581] ; [0.90322581 3.09677419],0
p8,1,0.01065,6.522816,[12 32] ; [7 3],[15.48148148 28.51851852] ; [3.51851852 6.48148148],0
s4,1,0.017055,5.690676,[ 7 38] ; [5 5],[ 9.81818182 35.18181818] ; [2.18181818 7.81818182],0
s8,1,0.025505,4.989265,[ 5 40] ; [4 6],[ 7.36363636 37.63636364] ; [1.63636364 8.36363636],0
n3,1,0.034287,4.480335,[13  5] ; [1 4],[10.95652174  7.04347826] ; [3.04347826 1.95652174],0
p2,1,0.042565,4.112589,[25 20] ; [9 1],[27.81818182 17.18181818] ; [6.18181818 3.81818182],0
p3,1,0.054291,3.703734,[ 9 35] ; [5 5],[11.40740741 32.59259259] ; [2.59259259 7.40740741],0
b4,1,0.063102,3.453928,[28 17] ; [3 7],[25.36363636 19.63636364] ; [5.63636364 4.36363636],0
s6,1,0.085835,2.950794,[14 31] ; [6 4],[16.36363636 28.63636364] ; [3.63636364 6.36363636],0
b1,1,0.122012,2.391304,[24 21] ; [8 2],[26.18181818 18.81818182] ; [5.81818182 4.18181818],0
s5,1,0.125399,2.348552,[ 5 40] ; [3 7],[ 6.54545455 38.45454545] ; [1.45454545 8.54545455],0
v2,1,0.132067,2.268032,[15 29] ; [1 9],[13.03703704 30.96296296] ; [2.96296296 7.03703704],0
a7,1,0.143682,2.138081,[25 20] ; [3 7],[22.90909091 22.09090909] ; [5.09090909 4.90909091],0
p4,1,0.153508,2.037037,[16 29] ; [6 4],[18. 27.] ; [4. 6.],0
s1,1,0.184625,1.76,[ 3 42] ; [2 8],[ 4.09090909 40.90909091] ; [0.90909091 9.09090909],0
p10,1,0.203223,1.619056,[21 23] ; [7 3],[22.81481481 21.18518519] ; [5.18518519 4.81481481],0
d2,1,0.214852,1.538424,[13 32] ; [1 9],[11.45454545 33.54545455] ; [2.54545455 7.45454545],0
s2,1,0.24306,1.362756,[10 35] ; [4 6],[11.45454545 33.54545455] ; [2.54545455 7.45454545],0
p7,1,0.24869,1.330645,[18 27] ; [6 4],[19.63636364 25.36363636] ; [4.36363636 5.63636364],0
a3,1,0.272777,1.202727,[18 26] ; [6 4],[19.55555556 24.44444444] ; [4.44444444 5.55555556],0
n4,1,0.277884,1.177407,[23 22] ; [7 3],[24.54545455 20.45454545] ; [5.45454545 4.54545455],0
n2,1,0.27976,1.168254,[12  6] ; [2 3],[10.95652174  7.04347826] ; [3.04347826 1.95652174],0
b5,1,0.307133,1.042963,[26 19] ; [4 6],[24.54545455 20.45454545] ; [5.45454545 4.54545455],0
u2,1,0.315905,1.005826,[13 14] ; [3 1],[13.93548387 13.06451613] ; [2.06451613 1.93548387],0
v1,1,0.317759,0.998148,[11 34] ; [4 6],[12.27272727 32.72727273] ; [2.72727273 7.27272727],0
v4,1,0.336411,0.924059,[24 21] ; [7 3],[25.36363636 19.63636364] ; [5.63636364 4.36363636],0
s3,1,0.339096,0.913846,[11 33] ; [4 6],[12.22222222 31.77777778] ; [2.77777778 7.22222222],0
p9,1,0.372316,0.79592,[24 20] ; [7 3],[25.25925926 18.74074074] ; [5.74074074 4.25925926],0
r4,1,0.382114,0.763889,[ 8 37] ; [3 7],[ 9. 36.] ; [2. 8.],0
r3,1,0.386469,0.750022,[29 15] ; [8 2],[30.14814815 13.85185185] ; [6.85185185 3.14814815],0
d4,1,0.402241,0.701615,[25 20] ; [7 3],[26.18181818 18.81818182] ; [5.81818182 4.18181818],0
d3,1,0.47546,0.509259,[19 26] ; [3 7],[18. 27.] ; [4. 6.],0
b3,1,0.532723,0.389194,[ 6 22] ; [2 4],[ 6.58823529 21.41176471] ; [1.41176471 4.58823529],0
b2,1,0.532723,0.389194,[ 6 22] ; [2 4],[ 6.58823529 21.41176471] ; [1.41176471 4.58823529],0
n1,1,0.566501,0.328571,[ 6 12] ; [1 4],[ 5.47826087 12.52173913] ; [1.52173913 3.47826087],0
a8,1,0.617362,0.249593,[ 7 36] ; [1 9],[ 6.49056604 36.50943396] ; [1.50943396 8.49056604],0
n6,1,0.620294,0.245455,[26 19] ; [6 3],[26.66666667 18.33333333] ; [5.33333333 3.66666667],0
a5,1,0.653722,0.20124,[19 26] ; [5 5],[19.63636364 25.36363636] ; [4.36363636 5.63636364],0
p1,1,0.713502,0.134804,[ 3 42] ; [1 9],[ 3.27272727 41.72727273] ; [0.72727273 9.27272727],0
p5,1,0.728739,0.120273,[ 3 41] ; [1 9],[ 3.25925926 40.74074074] ; [0.74074074 9.25925926],0
d5,1,0.749619,0.101852,[20 25] ; [5 5],[20.45454545 24.54545455] ; [4.54545455 5.45454545],0
p6,1,0.777731,0.079681,[ 7 36] ; [2 8],[ 7.30188679 35.69811321] ; [1.69811321 8.30188679],0
a6,1,0.897464,0.016606,[19 26] ; [4 6],[18.81818182 26.18181818] ; [4.18181818 5.81818182],0
a1,1,0.918799,0.010393,[ 5 40] ; [1 9],[ 4.90909091 40.09090909] ; [1.09090909 8.90909091],0
n5,1,1.0,0.0,[27 18] ; [6 4],[27. 18.] ; [6. 4.],0
p11,1,1.0,0.0,[27 18] ; [6 4],[27. 18.] ; [6. 4.],0
