Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,58.561662,[38 67] ; [230  68],[69.82630273 35.17369727] ; [198.17369727  99.82630273],1
d3,1,0.0,39.850089,[50 55] ; [239  60],[75.11138614 29.88861386] ; [213.88861386  85.11138614],1
a2,1,1.3e-05,18.973665,[12 93] ; [101 200],[29.22413793 75.77586207] ; [ 83.77586207 217.22413793],1
u1,1,3.1e-05,17.374174,[ 8 97] ; [ 82 219],[23.27586207 81.72413793] ; [ 66.72413793 234.27586207],1
b5,1,3.9e-05,16.923946,[47 58] ; [203  98],[64.65517241 40.34482759] ; [185.34482759 115.65517241],1
r2,1,0.001081,10.684049,[96  8] ; [293   4],[100.88778055   3.11221945] ; [288.11221945   8.88778055],0
s8,1,0.003902,8.328972,[80 25] ; [181 118],[67.83415842 37.16584158] ; [193.16584158 105.83415842],0
r4,1,0.004678,7.999705,[90 15] ; [284  17],[96.72413793  8.27586207] ; [277.27586207  23.72413793],0
b1,1,0.006188,7.494599,[51 54] ; [101 200],[39.31034483 65.68965517] ; [112.68965517 188.31034483],0
d1,1,0.006803,7.324199,[58 47] ; [210  91],[69.31034483 35.68965517] ; [198.68965517 102.31034483],0
r1,1,0.013638,6.084409,[77 28] ; [251  47],[85.45905707 19.54094293] ; [242.54094293  55.45905707],0
s7,1,0.016805,5.716611,[84 19] ; [201  89],[74.69465649 28.30534351] ; [210.30534351  79.69465649],0
a3,1,0.024566,5.054237,[89 16] ; [222  78],[80.62962963 24.37037037] ; [230.37037037  69.62962963],0
a1,1,0.032517,4.571017,[11 94] ; [ 14 287],[ 6.46551724 98.53448276] ; [ 18.53448276 282.46551724],0
n1,1,0.052979,3.744589,[17 13] ; [20 37],[12.75862069 17.24137931] ; [24.24137931 32.75862069],0
b3,1,0.064902,3.407468,[38 41] ; [ 62 111],[31.34920635 47.65079365] ; [ 68.65079365 104.34920635],0
