Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.000767,11.31994,[30 28] ; [ 9 37],[21.75 36.25] ; [17.25 28.75],1
a6,1,0.001192,10.502689,[44 15] ; [20 26],[35.96190476 23.03809524] ; [28.03809524 17.96190476],0
d5,1,0.002583,9.080873,[38 21] ; [16 30],[30.34285714 28.65714286] ; [23.65714286 22.34285714],0
d4,1,0.018386,5.559023,[38 21] ; [19 27],[32.02857143 26.97142857] ; [24.97142857 21.02857143],0
r4,1,0.045448,4.001938,[42 17] ; [24 22],[37.08571429 21.91428571] ; [28.91428571 17.08571429],0
s5,1,0.050518,3.824197,[ 5 52] ; [10 34],[ 8.46534653 48.53465347] ; [ 6.53465347 37.46534653],0
a5,1,0.059993,3.537591,[34 25] ; [18 28],[29.21904762 29.78095238] ; [22.78095238 23.21904762],0
b3,1,0.062437,3.471429,[ 4 23] ; [10 17],[ 7. 20.] ; [ 7. 20.],0
b2,1,0.062437,3.471429,[ 4 23] ; [10 17],[ 7. 20.] ; [ 7. 20.],0
r3,1,0.068534,3.317784,[48 10] ; [31 15],[44.05769231 13.94230769] ; [34.94230769 11.05769231],0
r1,1,0.06983,3.287016,[41 18] ; [24 22],[36.52380952 22.47619048] ; [28.47619048 17.52380952],0
p9,1,0.070075,3.28127,[38 19] ; [22 23],[33.52941176 23.47058824] ; [26.47058824 18.52941176],0
a8,1,0.071897,3.239181,[11 46] ; [ 3 41],[ 7.9009901 49.0990099] ; [ 6.0990099 37.9009901],0
p2,1,0.074837,3.173609,[42 17] ; [25 21],[37.64761905 21.35238095] ; [29.35238095 16.64761905],0
p10,1,0.105429,2.621441,[32 25] ; [18 27],[27.94117647 29.05882353] ; [22.05882353 22.94117647],0
b5,1,0.116863,2.458869,[36 23] ; [21 25],[32.02857143 26.97142857] ; [24.97142857 21.02857143],0
a4,1,0.122337,2.387146,[18 41] ; [ 8 38],[14.60952381 44.39047619] ; [11.39047619 34.60952381],0
a3,1,0.135495,2.228386,[35 23] ; [21 25],[31.23076923 26.76923077] ; [24.76923077 21.23076923],0
a1,1,0.148347,2.089167,[ 3 56] ; [ 6 40],[ 5.05714286 53.94285714] ; [ 3.94285714 42.05714286],0
p4,1,0.154429,2.027951,[17 42] ; [19 26],[20.42307692 38.57692308] ; [15.57692308 29.42307692],0
a2,1,0.167573,1.904519,[ 5 54] ; [ 1 45],[ 3.37142857 55.62857143] ; [ 2.62857143 43.37142857],0
s3,1,0.199614,1.645198,[24 35] ; [24 21],[27.23076923 31.76923077] ; [20.76923077 24.23076923],0
u3,1,0.229657,1.442981,[15  8] ; [12 13],[12.9375 10.0625] ; [14.0625 10.9375],0
n3,1,0.239123,1.385755,[14  4] ; [12  8],[12.31578947  5.68421053] ; [13.68421053  6.31578947],0
p8,1,0.243207,1.361909,[22 34] ; [13 33],[19.21568627 36.78431373] ; [15.78431373 30.21568627],0
n2,1,0.308418,1.037438,[12  6] ; [17  4],[13.38461538  4.61538462] ; [15.61538462  5.38461538],0
p1,1,0.340558,0.908329,[ 7 51] ; [ 3 43],[ 5.57692308 52.42307692] ; [ 4.42307692 41.57692308],0
v4,1,0.436234,0.606168,[48 11] ; [33 11],[46.39805825 12.60194175] ; [34.60194175  9.39805825],0
p5,1,0.436494,0.605482,[ 1 56] ; [ 2 44],[ 1.66019417 55.33980583] ; [ 1.33980583 44.66019417],0
r2,1,0.447956,0.575819,[47 12] ; [33 12],[45.38461538 13.61538462] ; [34.61538462 10.38461538],0
n5,1,0.46343,0.537598,[30 28] ; [20 25],[28.15533981 29.84466019] ; [21.84466019 23.15533981],0
v1,1,0.493968,0.467872,[21 36] ; [20 26],[22.68932039 34.31067961] ; [18.31067961 27.68932039],0
v3,1,0.532434,0.389744,[15 42] ; [ 9 34],[13.68 43.32] ; [10.32 32.68],0
s8,1,0.555137,0.348195,[13 46] ; [ 8 38],[11.8 47.2] ; [ 9.2 36.8],0
d2,1,0.560876,0.338189,[ 9 50] ; [ 9 37],[10.11428571 48.88571429] ; [ 7.88571429 38.11428571],0
s1,1,0.579811,0.306541,[ 4 54] ; [ 2 44],[ 3.34615385 54.65384615] ; [ 2.65384615 43.34615385],0
v2,1,0.589293,0.29145,[20 34] ; [14 30],[18.73469388 35.26530612] ; [15.26530612 28.73469388],0
u2,1,0.596616,0.280129,[13 10] ; [16  9],[13.89583333  9.10416667] ; [15.10416667  9.89583333],0
n4,1,0.631527,0.229996,[31 28] ; [22 24],[29.78095238 29.21904762] ; [23.21904762 22.78095238],0
s4,1,0.76803,0.086997,[ 9 50] ; [ 8 38],[ 9.55238095 49.44761905] ; [ 7.44761905 38.55238095],0
b4,1,0.795931,0.066883,[28 31] ; [23 23],[28.65714286 30.34285714] ; [22.34285714 23.65714286],0
s2,1,0.818086,0.052903,[18 41] ; [15 31],[18.54285714 40.45714286] ; [14.45714286 31.54285714],0
s6,1,0.831981,0.045012,[23 36] ; [17 29],[22.47619048 36.52380952] ; [17.52380952 28.47619048],0
p12,1,0.878085,0.023531,[ 1 56] ; [ 1 45],[ 1.10679612 55.89320388] ; [ 0.89320388 45.10679612],0
p6,1,0.929372,0.007856,[11 46] ; [ 9 36],[11.17647059 45.82352941] ; [ 8.82352941 36.17647059],0
n1,1,0.94422,0.004895,[ 7 11] ; [ 8 12],[ 7.10526316 10.89473684] ; [ 7.89473684 12.10526316],0
s7,1,0.944401,0.004864,[15 40] ; [12 31],[15.15306122 39.84693878] ; [11.84693878 31.15306122],0
p3,1,0.950404,0.003869,[17 42] ; [13 33],[16.85714286 42.14285714] ; [13.14285714 32.85714286],0
p7,1,0.951828,0.00365,[26 29] ; [21 24],[25.85 29.15] ; [21.15 23.85],0
b1,1,0.95183,0.003649,[33 26] ; [26 20],[33.15238095 25.84761905] ; [25.84761905 20.15238095],0
p11,1,0.990999,0.000127,[32 27] ; [25 21],[32.02857143 26.97142857] ; [24.97142857 21.02857143],0
