Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,45.189632,[ 3 10] ; [193  22],[11.1754386  1.8245614] ; [184.8245614  30.1754386],1
s6,1,0.000579,11.840795,[6 7] ; [179  34],[10.64159292  2.35840708] ; [174.35840708  38.64159292],1
v4,1,0.001673,9.877838,[10  3] ; [205   8],[12.36725664  0.63274336] ; [202.63274336  10.36725664],0
p7,1,0.007696,7.102847,[3 8] ; [140  70],[7.11764706 3.88235294] ; [135.88235294  74.11764706],0
p11,1,0.013381,6.118068,[6 7] ; [165  50],[9.75 3.25] ; [161.25  53.75],0
r1,1,0.014186,6.014879,[7 6] ; [175  39],[10.42290749  2.57709251] ; [171.57709251  42.42290749],0
d5,1,0.019071,5.495008,[7 6] ; [174  41],[10.32017544  2.67982456] ; [170.67982456  44.32017544],0
s4,1,0.02791,4.83363,[7 6] ; [ 55 158],[3.56637168 9.43362832] ; [ 58.43362832 154.56637168],0
r2,1,0.036058,4.394371,[10  2] ; [203   8],[11.46188341  0.53811659] ; [201.53811659   9.46188341],0
v2,1,0.04086,4.181794,[ 2 11] ; [ 93 117],[5.53811659 7.46188341] ; [ 89.46188341 120.53811659],0
p3,1,0.051099,3.805014,[ 3 10] ; [109 105],[6.41409692 6.58590308] ; [105.58590308 108.41409692],0
p9,1,0.054263,3.704595,[9 4] ; [188  26],[11.28193833  1.71806167] ; [185.71806167  28.28193833],0
p2,1,0.087254,2.924315,[9 4] ; [185  29],[11.11013216  1.88986784] ; [182.88986784  31.11013216],0
v1,1,0.097815,2.740811,[ 3 10] ; [ 97 111],[5.88235294 7.11764706] ; [ 94.11764706 113.88235294],0
b3,1,0.109554,2.560645,[ 2 10] ; [60 90],[4.59259259 7.40740741] ; [57.40740741 92.59259259],0
b2,1,0.109554,2.560645,[ 2 10] ; [60 90],[4.59259259 7.40740741] ; [57.40740741 92.59259259],0
s1,1,0.124429,2.360671,[ 2 11] ; [ 11 202],[ 0.74778761 12.25221239] ; [ 12.25221239 200.74778761],0
p4,1,0.148145,2.091251,[6 7] ; [141  73],[8.4185022 4.5814978] ; [138.5814978  75.4185022],0
n5,1,0.149718,2.075126,[12  1] ; [159  54],[9.83628319 3.16371681] ; [161.16371681  51.83628319],0
s2,1,0.158925,1.984424,[7 6] ; [155  60],[9.23684211 3.76315789] ; [152.76315789  62.23684211],0
p10,1,0.165803,1.920489,[9 4] ; [179  34],[10.81415929  2.18584071] ; [177.18584071  35.81415929],0
a5,1,0.165968,1.918991,[8 5] ; [168  47],[10.03508772  2.96491228] ; [165.96491228  49.03508772],0
u1,1,0.171574,1.869136,[ 1 12] ; [ 52 163],[3.02192982 9.97807018] ; [ 49.97807018 165.02192982],0
b5,1,0.191103,1.709095,[10  3] ; [126  89],[7.75438596 5.24561404] ; [128.24561404  86.75438596],0
s5,1,0.204733,1.608283,[3 9] ; [ 89 115],[5.11111111 6.88888889] ; [ 86.88888889 117.11111111],0
