Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.002339,9.262715,[27 22] ; [ 8 28],[20.17647059 28.82352941] ; [14.82352941 21.17647059],0
n6,1,0.006198,7.491929,[48  4] ; [26 11],[43.23595506  8.76404494] ; [30.76404494  6.23595506],0
p9,1,0.014929,5.924823,[43  9] ; [22 15],[37.97752809 14.02247191] ; [27.02247191  9.97752809],0
u3,1,0.021092,5.319169,[17 12] ; [ 4 13],[13.23913043 15.76086957] ; [7.76086957 9.23913043],0
a4,1,0.02591,4.962037,[ 7 45] ; [12 24],[11.22727273 40.77272727] ; [ 7.77272727 28.22727273],0
r1,1,0.057511,3.607759,[38 12] ; [21 16],[33.90804598 16.09195402] ; [25.09195402 11.90804598],0
p10,1,0.057562,3.606272,[41  9] ; [23 13],[37.20930233 12.79069767] ; [26.79069767  9.20930233],0
r4,1,0.057929,3.595693,[48  4] ; [29  8],[44.98876404  7.01123596] ; [32.01123596  4.98876404],0
r2,1,0.086932,2.930282,[50  2] ; [31  5],[47.86363636  4.13636364] ; [33.13636364  2.86363636],0
a5,1,0.087903,2.912361,[32 20] ; [16 21],[28.04494382 23.95505618] ; [19.95505618 17.04494382],0
a6,1,0.087903,2.912361,[32 20] ; [16 21],[28.04494382 23.95505618] ; [19.95505618 17.04494382],0
r3,1,0.09497,2.78804,[50  2] ; [32  5],[47.91011236  4.08988764] ; [34.08988764  2.91011236],0
p3,1,0.119705,2.421183,[25 26] ; [12 25],[21.44318182 29.55681818] ; [15.55681818 21.44318182],0
b5,1,0.127294,2.325192,[31 21] ; [16 21],[27.46067416 24.53932584] ; [19.53932584 17.46067416],0
d3,1,0.160782,1.96686,[20 32] ; [ 9 28],[16.94382022 35.05617978] ; [12.05617978 24.94382022],0
d5,1,0.289081,1.123896,[27 25] ; [15 22],[24.53932584 27.46067416] ; [17.46067416 19.53932584],0
a8,1,0.316169,1.00473,[ 5 43] ; [ 6 27],[ 6.51851852 41.48148148] ; [ 4.48148148 28.51851852],0
a3,1,0.360722,0.835377,[23 29] ; [20 17],[25.12359551 26.87640449] ; [17.87640449 19.12359551],0
p12,1,0.369647,0.80485,[ 1 51] ; [ 2 35],[ 1.75280899 50.24719101] ; [ 1.24719101 35.75280899],0
s1,1,0.377193,0.779832,[ 3 48] ; [ 4 32],[ 4.10344828 46.89655172] ; [ 2.89655172 33.10344828],0
s6,1,0.377528,0.778735,[38 13] ; [23 12],[36.1744186 14.8255814] ; [24.8255814 10.1744186],0
b4,1,0.377576,0.778579,[26 26] ; [22 15],[28.04494382 23.95505618] ; [19.95505618 17.04494382],0
d2,1,0.385149,0.754203,[10 42] ; [10 27],[11.68539326 40.31460674] ; [ 8.31460674 28.68539326],0
p5,1,0.403805,0.696965,[ 4 46] ; [ 5 32],[ 5.17241379 44.82758621] ; [ 3.82758621 33.17241379],0
v1,1,0.436378,0.605789,[24 25] ; [15 22],[22.22093023 26.77906977] ; [16.77906977 20.22093023],0
s2,1,0.447,0.578248,[35 17] ; [22 15],[33.30337079 18.69662921] ; [23.69662921 13.30337079],0
s5,1,0.453897,0.560902,[15 36] ; [ 8 28],[13.48275862 37.51724138] ; [ 9.51724138 26.48275862],0
p4,1,0.507207,0.439824,[29 23] ; [18 19],[27.46067416 24.53932584] ; [19.53932584 17.46067416],0
n5,1,0.520132,0.413632,[41 11] ; [27 10],[39.73033708 12.26966292] ; [28.26966292  8.73033708],0
s4,1,0.520132,0.413632,[11 41] ; [10 27],[12.26966292 39.73033708] ; [ 8.73033708 28.26966292],0
p11,1,0.566657,0.328309,[35 17] ; [27 10],[36.2247191 15.7752809] ; [25.7752809 11.2247191],0
p2,1,0.595546,0.281766,[41 10] ; [28  9],[39.98863636 11.01136364] ; [29.01136364  7.98863636],0
p6,1,0.620225,0.245552,[13 39] ; [11 26],[14.02247191 37.97752809] ; [ 9.97752809 27.02247191],0
n1,1,0.644965,0.212308,[4 6] ; [4 9],[3.47826087 6.52173913] ; [4.52173913 8.47826087],0
v3,1,0.706793,0.141502,[19 32] ; [12 24],[18.17241379 32.82758621] ; [12.82758621 23.17241379],0
n4,1,0.708376,0.139905,[39 12] ; [27 10],[38.25 12.75] ; [27.75  9.25],0
b2,1,0.715969,0.132388,[ 4 24] ; [ 5 23],[ 4.5 23.5] ; [ 4.5 23.5],0
b3,1,0.715969,0.132388,[ 4 24] ; [ 5 23],[ 4.5 23.5] ; [ 4.5 23.5],0
a2,1,0.726395,0.122447,[ 2 50] ; [ 2 35],[ 2.33707865 49.66292135] ; [ 1.66292135 35.33707865],0
p1,1,0.745143,0.105658,[ 7 44] ; [ 6 31],[ 7.53409091 43.46590909] ; [ 5.46590909 31.53409091],0
n2,1,0.754293,0.097959,[9 1] ; [12  2],[8.75 1.25] ; [12.25  1.75],0
u2,1,0.766105,0.08849,[ 9 20] ; [ 6 11],[ 9.45652174 19.54347826] ; [ 5.54347826 11.45652174],0
s8,1,0.816259,0.053991,[24 28] ; [18 19],[24.53932584 27.46067416] ; [17.46067416 19.53932584],0
s7,1,0.83036,0.045899,[25 22] ; [20 16],[25.48192771 21.51807229] ; [19.51807229 16.48192771],0
b1,1,0.843132,0.03916,[20 32] ; [15 22],[20.4494382 31.5505618] ; [14.5505618 22.4494382],0
p8,1,0.900247,0.015713,[20 31] ; [15 22],[20.28409091 30.71590909] ; [14.71590909 22.28409091],0
v4,1,0.90342,0.014724,[47  4] ; [32  3],[46.84883721  4.15116279] ; [32.15116279  2.84883721],0
p7,1,0.933632,0.006935,[32 18] ; [24 13],[32.18390805 17.81609195] ; [23.81609195 13.18390805],0
