Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,126.604594,[ 3 76] ; [294 118],[47.78615071 31.21384929] ; [249.21384929 162.78615071],1
d5,1,0.0,68.993381,[37 42] ; [359  53],[63.71486762 15.28513238] ; [332.28513238  79.71486762],1
d3,1,0.0,65.285234,[25 54] ; [318  94],[55.18737271 23.81262729] ; [287.81262729 124.18737271],1
a3,1,0.0,30.289148,[38 41] ; [320  90],[57.83640082 21.16359918] ; [300.16359918 109.83640082],1
d2,1,0.0,28.949382,[18 61] ; [230 182],[39.90224033 39.09775967] ; [208.09775967 203.90224033],1
a2,1,2e-06,22.34001,[ 3 76] ; [119 293],[19.6293279 59.3706721] ; [102.3706721 309.6293279],1
a4,1,6e-06,20.352611,[17 61] ; [204 208],[35.17959184 42.82040816] ; [185.82040816 226.17959184],1
a5,1,2.6e-05,17.665565,[42 37] ; [314  98],[57.2790224 21.7209776] ; [298.7209776 113.2790224],1
s2,1,2.9e-05,17.4545,[49 30] ; [341  71],[62.74949084 16.25050916] ; [327.25050916  84.74949084],1
u2,1,3.8e-05,16.957154,[13 28] ; [63 27],[23.78625954 17.21374046] ; [52.21374046 37.78625954],1
u1,1,4.2e-05,16.786103,[ 2 77] ; [ 92 320],[15.12423625 63.87576375] ; [ 78.87576375 333.12423625],1
p9,1,0.001203,10.486333,[59 20] ; [359  47],[68.08659794 10.91340206] ; [349.91340206  56.08659794],0
b3,1,0.002889,8.876056,[ 9 39] ; [105 148],[18.17940199 29.82059801] ; [ 95.82059801 157.17940199],0
b2,1,0.002889,8.876056,[ 9 39] ; [105 148],[18.17940199 29.82059801] ; [ 95.82059801 157.17940199],0
s5,1,0.003413,8.572254,[21 57] ; [174 214],[32.63948498 45.36051502] ; [162.36051502 225.63948498],0
a6,1,0.006874,7.305471,[42 37] ; [283 128],[52.39795918 26.60204082] ; [272.60204082 138.39795918],0
s6,1,0.007341,7.187562,[57 20] ; [349  56],[64.85892116 12.14107884] ; [341.14107884  63.85892116],0
v2,1,0.007617,7.121407,[31 44] ; [227 164],[41.52360515 33.47639485] ; [216.47639485 174.52360515],0
a7,1,0.007741,7.092473,[47 32] ; [305 106],[56.75102041 22.24897959] ; [295.24897959 115.75102041],0
r1,1,0.008993,6.824227,[56 21] ; [349  62],[63.90368852 13.09631148] ; [341.09631148  69.90368852],0
u3,1,0.013476,6.105514,[20 21] ; [64 26],[26.29007634 14.70992366] ; [57.70992366 32.29007634],0
p6,1,0.016507,5.748078,[21 58] ; [165 238],[30.48547718 48.51452282] ; [155.51452282 247.48547718],0
p8,1,0.019985,5.413218,[32 47] ; [223 184],[41.45061728 37.54938272] ; [213.54938272 193.45061728],0
p4,1,0.041407,4.159289,[41 38] ; [262 147],[49.05122951 29.94877049] ; [253.94877049 155.05122951],0
p12,1,0.043166,4.088892,[ 3 76] ; [ 46 362],[ 7.9486653 71.0513347] ; [ 41.0513347 366.9486653],0
p10,1,0.048533,3.891422,[58 19] ; [344  63],[63.95454545 13.04545455] ; [338.04545455  68.95454545],0
p1,1,0.055481,3.667562,[12 67] ; [ 34 375],[ 7.44672131 71.55327869] ; [ 38.55327869 370.44672131],0
n2,1,0.056883,3.626004,[20  1] ; [70 21],[16.875  4.125] ; [73.125 17.875],0
p3,1,0.060269,3.529972,[33 45] ; [221 189],[40.59836066 37.40163934] ; [213.40163934 196.59836066],0
s7,1,0.062291,3.475308,[41 33] ; [266 133],[48.02959831 25.97040169] ; [258.97040169 140.02959831],0
s8,1,0.069772,3.288372,[39 40] ; [248 163],[46.27142857 32.72857143] ; [240.72857143 170.27142857],0
a1,1,0.071574,3.246547,[ 1 78] ; [ 26 386],[ 4.34419552 74.65580448] ; [ 22.65580448 389.34419552],0
p2,1,0.072631,3.222542,[62 17] ; [354  56],[67.20654397 11.79345603] ; [348.79345603  61.20654397],0
n3,1,0.073415,3.204971,[18  2] ; [65 27],[14.82142857  5.17857143] ; [68.17857143 23.82142857],0
v1,1,0.119002,2.430403,[36 40] ; [226 170],[42.18644068 33.81355932] ; [219.81355932 176.18644068],0
p11,1,0.126145,2.339318,[57 22] ; [329  83],[62.10590631 16.89409369] ; [323.89409369  88.10590631],0
b5,1,0.169903,1.883803,[41 38] ; [248 164],[46.49898167 32.50101833] ; [242.50101833 169.49898167],0
n1,1,0.203361,1.618072,[ 6 14] ; [41 49],[ 8.54545455 11.45454545] ; [38.45454545 51.54545455],0
u4,1,0.243716,1.358968,[ 1 78] ; [ 16 396],[ 2.73523422 76.26476578] ; [ 14.26476578 397.73523422],0
r3,1,0.26123,1.262226,[75  4] ; [399  11],[76.57668712  2.42331288] ; [397.42331288  12.57668712],0
s1,1,0.311521,1.024215,[ 5 72] ; [ 16 391],[ 3.34090909 73.65909091] ; [ 17.65909091 389.34090909],0
b1,1,0.419417,0.651948,[28 51] ; [166 246],[31.21384929 47.78615071] ; [162.78615071 249.21384929],0
r2,1,0.496761,0.461848,[76  3] ; [398  10],[76.89117043  2.10882957] ; [397.10882957  10.89117043],0
n4,1,0.530619,0.393205,[59 19] ; [324  87],[61.09202454 16.90797546] ; [321.90797546  89.09202454],0
b4,1,0.559796,0.340058,[44 35] ; [244 168],[46.33808554 32.66191446] ; [241.66191446 170.33808554],0
n6,1,0.579581,0.306913,[68 11] ; [341  67],[66.34702259 12.65297741] ; [342.65297741  65.34702259],0
a8,1,0.626259,0.237168,[ 9 63] ; [ 57 331],[10.33043478 61.66956522] ; [ 55.66956522 332.33043478],0
v3,1,0.693001,0.155856,[30 48] ; [161 233],[31.56355932 46.43644068] ; [159.43644068 234.56355932],0
