Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.000118,14.831294,[21 45] ; [21  7],[29.4893617 36.5106383] ; [12.5106383 15.4893617],1
p6,1,0.000828,11.178065,[15 50] ; [16 11],[21.90217391 43.09782609] ; [ 9.09782609 17.90217391],1
d5,1,0.000925,10.971926,[39 28] ; [26  2],[45.84210526 21.15789474] ; [19.15789474  8.84210526],1
d1,1,0.002922,8.855541,[21 46] ; [18 10],[27.50526316 39.49473684] ; [11.49473684 16.50526316],0
n6,1,0.008599,6.90423,[45 22] ; [26  2],[50.07368421 16.92631579] ; [20.92631579  7.07368421],0
r4,1,0.009254,6.77315,[36 31] ; [23  5],[41.61052632 25.38947368] ; [17.38947368 10.61052632],0
p2,1,0.009657,6.697095,[49 18] ; [27  1],[53.6 13.4] ; [22.4  5.6],0
n5,1,0.048304,3.899364,[44 23] ; [24  4],[47.95789474 19.04210526] ; [20.04210526  7.95789474],0
s6,1,0.062518,3.4693,[42 25] ; [20  4],[45.64835165 21.35164835] ; [16.35164835  7.64835165],0
n4,1,0.062881,3.459727,[42 25] ; [23  5],[45.84210526 21.15789474] ; [19.15789474  8.84210526],0
p9,1,0.066267,3.37315,[51 16] ; [25  2],[54.17021277 12.82978723] ; [21.82978723  5.17021277],0
a2,1,0.071268,3.253565,[ 4 63] ; [ 5 23],[ 6.34736842 60.65263158] ; [ 2.65263158 25.34736842],0
p7,1,0.07158,3.246407,[35 30] ; [20  7],[38.85869565 26.14130435] ; [16.14130435 10.85869565],0
v1,1,0.080361,3.057595,[27 36] ; [17 10],[30.8 32.2] ; [13.2 13.8],0
r3,1,0.085718,2.953014,[56 11] ; [27  1],[58.53684211  8.46315789] ; [24.46315789  3.53684211],0
a4,1,0.092143,2.836527,[15 52] ; [11 17],[18.33684211 48.66315789] ; [ 7.66315789 20.33684211],0
s8,1,0.092151,2.836384,[28 39] ; [17 11],[31.73684211 35.26315789] ; [13.26315789 14.73684211],0
r2,1,0.103265,2.654378,[49 13] ; [26  2],[51.66666667 10.33333333] ; [23.33333333  4.66666667],0
p10,1,0.103369,2.652773,[46 20] ; [24  4],[49.14893617 16.85106383] ; [20.85106383  7.14893617],0
d3,1,0.125758,2.344098,[34 33] ; [19  9],[37.37894737 29.62105263] ; [15.62105263 12.37894737],0
d4,1,0.140009,2.177864,[45 22] ; [23  5],[47.95789474 19.04210526] ; [20.04210526  7.95789474],0
p11,1,0.140009,2.177864,[45 22] ; [23  5],[47.95789474 19.04210526] ; [20.04210526  7.95789474],0
d2,1,0.153245,2.03965,[23 44] ; [14 14],[26.09473684 40.90526316] ; [10.90526316 17.09473684],0
a5,1,0.161131,1.963579,[35 32] ; [19  9],[38.08421053 28.91578947] ; [15.91578947 12.08421053],0
p3,1,0.17599,1.831169,[30 36] ; [17 11],[33. 33.] ; [14. 14.],0
b4,1,0.18001,1.797543,[38 29] ; [20  8],[40.90526316 26.09473684] ; [17.09473684 10.90526316],0
s7,1,0.197635,1.659769,[30 35] ; [17 11],[32.84946237 32.15053763] ; [14.15053763 13.84946237],0
p8,1,0.236628,1.400574,[25 40] ; [14 13],[27.55434783 37.44565217] ; [11.44565217 15.55434783],0
a3,1,0.350768,0.870676,[38 28] ; [19  9],[40.0212766 25.9787234] ; [16.9787234 11.0212766],0
