Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,33.953809,[39 38] ; [227  47],[58.35327635 18.64672365] ; [207.64672365  66.35327635],1
p10,1,0.0,28.043479,[40 36] ; [221  48],[57.49565217 18.50434783] ; [203.50434783  65.49565217],1
v4,1,1e-06,24.385862,[62 15] ; [262   9],[71.68965517  5.31034483] ; [252.31034483  18.68965517],1
r3,1,9e-06,19.734734,[65 12] ; [265   7],[72.80802292  4.19197708] ; [257.19197708  14.80802292],1
r4,1,1e-05,19.601866,[55 22] ; [249  25],[66.68945869 10.31054131] ; [237.31054131  36.68945869],1
n5,1,8.7e-05,15.409682,[36 41] ; [192  79],[50.44827586 26.55172414] ; [177.55172414  93.44827586],1
n4,1,9.4e-05,15.261712,[39 38] ; [202  71],[53.02 23.98] ; [187.98  85.02],1
p9,1,0.00015,14.370361,[48 28] ; [224  45],[59.91884058 16.08115942] ; [212.08115942  56.91884058],1
s1,1,0.001281,10.369118,[ 5 70] ; [  2 268],[ 1.52173913 73.47826087] ; [  5.47826087 264.52173913],0
r2,1,0.010583,6.534056,[66 11] ; [254  15],[71.21387283  5.78612717] ; [248.78612717  20.21387283],0
p4,1,0.011143,6.442412,[29 48] ; [147 125],[38.83094556 38.16905444] ; [137.16905444 134.83094556],0
p2,1,0.011718,6.352993,[54 23] ; [226  46],[61.7765043 15.2234957] ; [218.2234957  53.7765043],0
v1,1,0.021683,5.271021,[26 48] ; [134 133],[34.72140762 39.27859238] ; [125.27859238 141.72140762],0
p7,1,0.027836,4.838193,[32 42] ; [155 114],[40.34402332 33.65597668] ; [146.65597668 122.34402332],0
s6,1,0.029816,4.719857,[31 46] ; [145 122],[39.39534884 37.60465116] ; [136.60465116 130.39534884],0
s4,1,0.035826,4.405361,[ 5 72] ; [ 42 223],[10.58187135 66.41812865] ; [ 36.41812865 228.58187135],0
n2,1,0.058545,3.578129,[14 12] ; [44 15],[17.74117647  8.25882353] ; [40.25882353 18.74117647],0
b1,1,0.076405,3.139751,[34 43] ; [ 91 183],[27.42165242 49.57834758] ; [ 97.57834758 176.42165242],0
p6,1,0.082076,3.023311,[14 61] ; [ 78 194],[19.88472622 55.11527378] ; [ 72.11527378 199.88472622],0
p8,1,0.082092,3.022992,[29 46] ; [135 135],[35.65217391 39.34782609] ; [128.34782609 141.65217391],0
s5,1,0.083098,3.003239,[ 9 65] ; [ 56 209],[14.18879056 59.81120944] ; [ 50.81120944 214.18879056],0
d1,1,0.106132,2.610889,[37 40] ; [160 114],[43.21652422 33.78347578] ; [153.78347578 120.21652422],0
p3,1,0.137611,2.204477,[25 51] ; [116 158],[30.61714286 45.38285714] ; [110.38285714 163.61714286],0
v2,1,0.145172,2.122259,[32 41] ; [138 120],[37.49244713 35.50755287] ; [132.50755287 125.49244713],0
d4,1,0.160098,1.9733,[59 18] ; [229  45],[63.17948718 13.82051282] ; [224.82051282  49.17948718],0
n3,1,0.169212,1.889911,[16  9] ; [47 13],[18.52941176  6.47058824] ; [44.47058824 15.52941176],0
d3,1,0.18613,1.747983,[52 24] ; [208  66],[56.45714286 19.54285714] ; [203.54285714  70.45714286],0
p12,1,0.188757,1.727297,[ 2 74] ; [ 18 255],[ 4.35530086 71.64469914] ; [ 15.64469914 257.35530086],0
p5,1,0.229336,1.444977,[ 2 73] ; [ 17 256],[ 4.09482759 70.90517241] ; [ 14.90517241 258.09482759],0
u1,1,0.243269,1.361553,[ 8 69] ; [ 43 231],[11.18803419 65.81196581] ; [ 39.81196581 234.18803419],0
v3,1,0.259249,1.272764,[19 54] ; [ 87 177],[22.96142433 50.03857567] ; [ 83.03857567 180.96142433],0
a1,1,0.275666,1.188332,[ 5 72] ; [ 10 264],[ 3.29059829 73.70940171] ; [ 11.70940171 262.29059829],0
d5,1,0.322751,0.977766,[60 17] ; [227  47],[62.96011396 14.03988604] ; [224.03988604  49.96011396],0
p1,1,0.328102,0.956376,[ 8 69] ; [ 19 252],[ 5.97413793 71.02586207] ; [ 21.02586207 249.97413793],0
s2,1,0.355046,0.855339,[20 56] ; [ 86 184],[23.28323699 52.71676301] ; [ 82.71676301 187.28323699],0
r1,1,0.444995,0.583368,[56 20] ; [211  60],[58.47838617 17.52161383] ; [208.52161383  62.47838617],0
b3,1,0.540432,0.374739,[13 32] ; [46 90],[14.66850829 30.33149171] ; [44.33149171 91.66850829],0
b2,1,0.540432,0.374739,[13 32] ; [46 90],[14.66850829 30.33149171] ; [44.33149171 91.66850829],0
a4,1,0.562278,0.335775,[33 44] ; [107 166],[30.8 46.2] ; [109.2 163.8],0
a6,1,0.575731,0.313187,[60 17] ; [205  69],[58.13390313 18.86609687] ; [206.86609687  67.13390313],0
a3,1,0.614041,0.254333,[50 26] ; [171 102],[48.1260745 27.8739255] ; [172.8739255 100.1260745],0
b4,1,0.676773,0.173781,[47 30] ; [160 114],[45.41025641 31.58974359] ; [161.58974359 112.41025641],0
u2,1,0.706791,0.141503,[15 12] ; [52 49],[14.1328125 12.8671875] ; [52.8671875 48.1328125],0
a5,1,0.761606,0.092035,[52 25] ; [190  84],[53.08831909 23.91168091] ; [188.91168091  85.08831909],0
b5,1,0.808841,0.058526,[52 25] ; [181  93],[51.11396011 25.88603989] ; [181.88603989  92.11396011],0
d2,1,0.813624,0.055579,[31 46] ; [114 159],[31.9 45.1] ; [113.1 159.9],0
a8,1,0.817525,0.053236,[ 9 63] ; [ 29 223],[ 8.44444444 63.55555556] ; [ 29.55555556 222.44444444],0
n1,1,0.826275,0.048172,[ 8 17] ; [20 38],[ 8.43373494 16.56626506] ; [19.56626506 38.43373494],0
a2,1,0.833232,0.044335,[16 61] ; [ 60 214],[16.67236467 60.32763533] ; [ 59.32763533 214.67236467],0
s8,1,0.874459,0.024963,[14 63] ; [ 52 222],[14.47863248 62.52136752] ; [ 51.52136752 222.47863248],0
u3,1,0.908188,0.0133,[15 11] ; [57 44],[14.74015748 11.25984252] ; [57.25984252 43.74015748],0
s3,1,0.934368,0.006782,[30 46] ; [104 163],[29.6909621 46.3090379] ; [104.3090379 162.6909621],0
