Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,8e-06,20.008993,[16 42] ; [76 44],[29.97752809 28.02247191] ; [62.02247191 57.97752809],1
s6,1,0.527702,0.398814,[52  7] ; [99 18],[50.61931818  8.38068182] ; [100.38068182  16.61931818],0
s3,1,0.589058,0.291817,[43 14] ; [83 33],[41.51445087 15.48554913] ; [84.48554913 31.51445087],0
r1,1,0.595292,0.282155,[49  9] ; [104  15],[50.13559322  7.86440678] ; [102.86440678  16.13559322],0
r4,1,0.626013,0.237506,[55  4] ; [114   6],[55.70391061  3.29608939] ; [113.29608939   6.70391061],0
p1,1,0.626156,0.237309,[ 9 50] ; [ 15 104],[ 7.95505618 51.04494382] ; [ 16.04494382 102.95505618],0
p10,1,0.684972,0.164582,[52  6] ; [108  10],[52.72727273  5.27272727] ; [107.27272727  10.72727273],0
d5,1,0.688848,0.160335,[51  7] ; [107  12],[51.7740113  6.2259887] ; [106.2259887  12.7740113],0
p9,1,0.695082,0.153639,[54  5] ; [109   8],[54.64204545  4.35795455] ; [108.35795455   8.64204545],0
d3,1,0.695768,0.152911,[42 17] ; [88 31],[43.08988764 15.91011236] ; [86.91011236 32.08988764],0
s1,1,0.704246,0.144092,[ 2 54] ; [  3 115],[ 1.6091954 54.3908046] ; [  3.3908046 114.6091954],0
s2,1,0.730186,0.118941,[45 13] ; [95 24],[45.87570621 12.12429379] ; [94.12429379 24.87570621],0
u4,1,0.73193,0.117347,[ 1 58] ; [  3 117],[ 1.31843575 57.68156425] ; [  2.68156425 117.31843575],0
a8,1,0.771382,0.08443,[ 8 49] ; [17 91],[ 8.63636364 48.36363636] ; [16.36363636 91.63636364],0
r2,1,0.793072,0.068814,[57  2] ; [114   5],[56.67977528  2.32022472] ; [114.32022472   4.67977528],0
n2,1,0.812524,0.05625,[14  2] ; [18  2],[14.22222222  1.77777778] ; [17.77777778  2.22222222],0
b2,1,0.837168,0.042237,[19 19] ; [35 38],[18.48648649 19.51351351] ; [35.51351351 37.48648649],0
b3,1,0.837168,0.042237,[19 19] ; [35 38],[18.48648649 19.51351351] ; [35.51351351 37.48648649],0
p2,1,0.874402,0.024986,[51  8] ; [103  15],[51.33333333  7.66666667] ; [102.66666667  15.33333333],0
b5,1,0.925781,0.008678,[33 26] ; [68 52],[33.29050279 25.70949721] ; [67.70949721 52.29050279],0
u2,1,0.948139,0.004231,[7 6] ; [11  9],[7.09090909 5.90909091] ; [10.90909091  9.09090909],0
a2,1,0.960987,0.002393,[17 42] ; [35 85],[17.1396648 41.8603352] ; [34.8603352 85.1396648],0
a1,1,0.977331,0.000807,[ 4 55] ; [  8 112],[ 3.95530726 55.04469274] ; [  8.04469274 111.95530726],0
v4,1,1.0,0.0,[58  1] ; [116   2],[58.  1.] ; [116.   2.],0
