Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.218418,[28 13] ; [25 70],[15.97794118 25.02205882] ; [37.02205882 57.97794118],1
p7,1,8.7e-05,15.400206,[29 11] ; [33 60],[18.64661654 21.35338346] ; [43.35338346 49.64661654],1
p1,1,0.00038,12.629573,[10 31] ; [ 4 91],[ 4.22058824 36.77941176] ; [ 9.77941176 85.22058824],1
p8,1,0.001153,10.56498,[23 18] ; [25 68],[14.68656716 26.31343284] ; [33.31343284 59.68656716],0
p6,1,0.003734,8.408686,[18 22] ; [19 74],[11.12781955 28.87218045] ; [25.87218045 67.12781955],0
p5,1,0.015267,5.885421,[ 5 36] ; [ 2 92],[ 2.12592593 38.87407407] ; [ 4.87407407 89.12592593],0
s7,1,0.023759,5.112166,[16 23] ; [20 72],[10.71755725 28.28244275] ; [25.28244275 66.71755725],0
a5,1,0.026401,4.929557,[26 15] ; [41 55],[20.05109489 20.94890511] ; [46.94890511 49.05109489],0
s8,1,0.035228,4.43411,[14 27] ; [17 79],[ 9.27737226 31.72262774] ; [21.72262774 74.27737226],0
s2,1,0.039117,4.255786,[18 23] ; [25 71],[12.86861314 28.13138686] ; [30.13138686 65.86861314],0
r3,1,0.056495,3.637417,[36  5] ; [70 26],[31.72262774  9.27737226] ; [74.27737226 21.72262774],0
p2,1,0.057436,3.609926,[31 10] ; [55 39],[26.11851852 14.88148148] ; [59.88148148 34.11851852],0
s3,1,0.086501,2.938307,[19 21] ; [30 64],[14.62686567 25.37313433] ; [34.37313433 59.62686567],0
a6,1,0.099881,2.707441,[28 13] ; [51 45],[23.64233577 17.35766423] ; [55.35766423 40.64233577],0
a1,1,0.111914,2.526982,[ 6 35] ; [ 6 90],[ 3.59124088 37.40875912] ; [ 8.40875912 87.59124088],0
s6,1,0.112876,2.513486,[20 21] ; [33 63],[15.86131387 25.13868613] ; [37.13868613 58.86131387],0
d2,1,0.152845,2.043621,[12 28] ; [41 54],[15.7037037 24.2962963] ; [37.2962963 57.7037037],0
p9,1,0.177999,1.814252,[31 10] ; [58 33],[27.64393939 13.35606061] ; [61.35606061 29.64393939],0
