Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,59.415071,[ 28 471] ; [23 44],[ 44.96289753 454.03710247] ; [ 6.03710247 60.96289753],1
p12,1,0.0,41.1706,[ 28 472] ; [19 47],[ 41.51943463 458.48056537] ; [ 5.48056537 60.51943463],1
s5,1,0.0,38.707421,[139 350] ; [40 18],[160.02010969 328.97989031] ; [18.97989031 39.02010969],1
p3,1,0.0,27.983373,[239 262] ; [55 12],[259.32042254 241.67957746] ; [34.67957746 32.32042254],1
p6,1,2e-06,22.380978,[177 319] ; [43 22],[194.50980392 301.49019608] ; [25.49019608 39.50980392],1
p8,1,2e-06,22.204011,[268 225] ; [56 10],[285.74597496 207.25402504] ; [38.25402504 27.74597496],1
a1,1,7e-06,20.277653,[ 12 490] ; [ 9 58],[ 18.52724077 483.47275923] ; [ 2.47275923 64.52724077],1
s7,1,2.3e-05,17.941732,[216 264] ; [45 16],[231.57116451 248.42883549] ; [29.42883549 31.57116451],1
p4,1,4.3e-05,16.748416,[314 186] ; [59  8],[328.92416226 171.07583774] ; [44.07583774 22.92416226],1
s8,1,0.00077,11.312776,[205 294] ; [41 24],[217.64893617 281.35106383] ; [28.35106383 36.64893617],1
b5,1,0.001605,9.953933,[338 164] ; [32 35],[326.43233743 175.56766257] ; [43.56766257 23.43233743],0
a6,1,0.004864,7.929434,[398 103] ; [43 24],[388.9806338 112.0193662] ; [52.0193662 14.9806338],0
s6,1,0.007188,7.225502,[330 165] ; [51 10],[339.19964029 155.80035971] ; [41.80035971 19.19964029],0
p10,1,0.007485,7.152748,[410  86] ; [63  3],[417.4519573  78.5480427] ; [55.5480427 10.4519573],0
v3,1,0.007519,7.144528,[178 309] ; [34 29],[187.71636364 299.28363636] ; [24.28363636 38.71636364],0
s1,1,0.009998,6.635341,[ 10 481] ; [ 5 62],[ 13.19892473 477.80107527] ; [ 1.80107527 65.19892473],0
p7,1,0.01074,6.507791,[321 167] ; [53 12],[330.039783 157.960217] ; [43.960217 21.039783],0
v1,1,0.012785,6.198662,[264 226] ; [45 19],[273.3032491 216.6967509] ; [35.6967509 28.3032491],0
p9,1,0.013259,6.134217,[426  68] ; [64  2],[432.25  61.75] ; [57.75  8.25],0
n5,1,0.02081,5.342631,[356 140] ; [57 10],[363.85079929 132.14920071] ; [49.14920071 17.85079929],0
n6,1,0.029229,4.754054,[418  80] ; [63  4],[423.96106195  74.03893805] ; [57.03893805  9.96106195],0
n4,1,0.033702,4.509766,[374 126] ; [58  9],[380.95238095 119.04761905] ; [51.04761905 15.95238095],0
b2,1,0.051097,3.805102,[ 93 186] ; [23 25],[ 98.97247706 180.02752294] ; [17.02752294 30.97247706],0
b3,1,0.051097,3.805102,[ 93 186] ; [23 25],[ 98.97247706 180.02752294] ; [17.02752294 30.97247706],0
s2,1,0.09714,2.751879,[251 245] ; [40 25],[257.28342246 238.71657754] ; [33.71657754 31.28342246],0
a3,1,0.147135,2.101702,[353 147] ; [53 14],[358.02469136 141.97530864] ; [47.97530864 19.02469136],0
n3,1,0.227539,1.456179,[78 21] ; [9 5],[76.22123894 22.77876106] ; [10.77876106  3.22123894],0
p11,1,0.230888,1.435383,[404  98] ; [58  9],[407.59929701  94.40070299] ; [54.40070299 12.59929701],0
b1,1,0.254093,1.300658,[167 335] ; [27 40],[171.15641476 330.84358524] ; [22.84358524 44.15641476],0
u2,1,0.260907,1.263936,[81 64] ; [10  4],[82.98742138 62.01257862] ; [8.01257862 5.98742138],0
u1,1,0.284233,1.14674,[106 396] ; [18 49],[109.39894552 392.60105448] ; [14.60105448 52.39894552],0
u4,1,0.317063,1.001025,[  7 495] ; [ 2 64],[  7.95422535 494.04577465] ; [ 1.04577465 64.95422535],0
n2,1,0.3223,0.979592,[72 26] ; [12  2],[73.5 24.5] ; [10.5  3.5],0
r3,1,0.360244,0.837043,[485  13] ; [62  3],[483.84724689  14.15275311] ; [63.15275311  1.84724689],0
s3,1,0.371625,0.798223,[274 218] ; [40 25],[277.3572711 214.6427289] ; [36.6427289 28.3572711],0
s4,1,0.379515,0.772272,[ 82 413] ; [ 8 57],[ 79.55357143 415.44642857] ; [10.44642857 54.55357143],0
v2,1,0.409951,0.678942,[281 203] ; [40 23],[284.02925046 199.97074954] ; [36.97074954 26.02925046],0
v4,1,0.420203,0.649749,[482  17] ; [64  1],[483.07446809  15.92553191] ; [62.92553191  2.07446809],0
r2,1,0.426741,0.631676,[476  20] ; [61  4],[474.78074866  21.21925134] ; [62.21925134  2.78074866],0
d4,1,0.439996,0.596292,[424  78] ; [59  8],[426.12653779  75.87346221] ; [56.87346221 10.12653779],0
b4,1,0.497628,0.459991,[299 203] ; [37 30],[296.43585237 205.56414763] ; [39.56414763 27.43585237],0
u3,1,0.500227,0.454456,[91 55] ; [10  4],[92.1625 53.8375] ; [8.8375 5.1625],0
n1,1,0.517352,0.419168,[33 64] ; [6 8],[34.08108108 62.91891892] ; [4.91891892 9.08108108],0
a2,1,0.549692,0.357869,[145 357] ; [17 50],[142.92442882 359.07557118] ; [19.07557118 47.92442882],0
d3,1,0.556558,0.3457,[397 104] ; [51 16],[395.15492958 105.84507042] ; [52.84507042 14.15492958],0
a5,1,0.55843,0.342431,[373 129] ; [52 15],[374.95606327 127.04393673] ; [50.04393673 16.95606327],0
d5,1,0.58621,0.296302,[425  77] ; [55 12],[423.4797891  78.5202109] ; [56.5202109 10.4797891],0
a8,1,0.624689,0.239332,[ 65 382] ; [10 49],[ 66.25494071 380.74505929] ; [ 8.74505929 50.25494071],0
a4,1,0.669425,0.182276,[218 283] ; [31 36],[219.62852113 281.37147887] ; [29.37147887 37.62852113],0
r4,1,0.735392,0.114218,[463  39] ; [61  6],[462.29876977  39.70123023] ; [61.70123023  5.29876977],0
d1,1,0.857822,0.032094,[309 193] ; [42 25],[309.66959578 192.33040422] ; [41.33040422 25.66959578],0
d2,1,0.944052,0.004925,[237 264] ; [32 35],[237.2693662 263.7306338] ; [31.7306338 35.2693662],0
r1,1,0.961842,0.002289,[413  84] ; [55 11],[413.13676732  83.86323268] ; [54.86323268 11.13676732],0
