Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,28.871138,[ 6 55] ; [38 32],[20.48854962 40.51145038] ; [23.51145038 46.48854962],1
s7,1,0.207887,1.586081,[15 45] ; [22 40],[18.19672131 41.80327869] ; [18.80327869 43.19672131],0
u3,1,0.229677,1.44286,[23 17] ; [14  5],[25.08474576 14.91525424] ; [11.91525424  7.08474576],0
p5,1,0.231562,1.431238,[ 1 59] ; [ 4 66],[ 2.30769231 57.69230769] ; [ 2.69230769 67.30769231],0
p10,1,0.246415,1.343513,[32 27] ; [45 25],[35.21705426 23.78294574] ; [41.78294574 28.21705426],0
s4,1,0.265315,1.240812,[10 51] ; [17 53],[12.57251908 48.42748092] ; [14.42748092 55.57251908],0
n2,1,0.273203,1.200593,[15  7] ; [12 11],[13.2  8.8] ; [13.8  9.2],0
v1,1,0.280163,1.1663,[14 46] ; [22 47],[16.74418605 43.25581395] ; [19.25581395 49.74418605],0
p6,1,0.280791,1.163257,[12 47] ; [20 50],[14.63565891 44.36434109] ; [17.36434109 52.63565891],0
p7,1,0.306082,1.047507,[28 31] ; [39 30],[30.8828125 28.1171875] ; [36.1171875 32.8828125],0
v3,1,0.362182,0.830312,[ 7 52] ; [12 56],[ 8.82677165 50.17322835] ; [10.17322835 57.82677165],0
v4,1,0.404037,0.696279,[51  9] ; [62  7],[52.55813953  7.44186047] ; [60.44186047  8.55813953],0
s5,1,0.439813,0.596771,[14 45] ; [20 47],[15.92063492 43.07936508] ; [18.07936508 48.92063492],0
n1,1,0.444699,0.584127,[ 7 15] ; [ 5 18],[ 5.86666667 16.13333333] ; [ 6.13333333 16.86666667],0
s2,1,0.469983,0.522015,[21 40] ; [28 41],[22.99230769 38.00769231] ; [26.00769231 42.99230769],0
u2,1,0.470904,0.519854,[25 15] ; [10  9],[23.72881356 16.27118644] ; [11.27118644  7.72881356],0
a1,1,0.50595,0.442434,[ 2 59] ; [ 4 66],[ 2.79389313 58.20610687] ; [ 3.20610687 66.79389313],0
b2,1,0.511931,0.430119,[ 8 26] ; [13 30],[ 9.27272727 24.72727273] ; [11.72727273 31.27272727],0
b3,1,0.511931,0.430119,[ 8 26] ; [13 30],[ 9.27272727 24.72727273] ; [11.72727273 31.27272727],0
n3,1,0.517413,0.419048,[16  6] ; [14  8],[15.  7.] ; [15.  7.],0
s1,1,0.57527,0.313944,[ 5 56] ; [ 4 66],[ 4.19083969 56.80916031] ; [ 4.80916031 65.19083969],0
s3,1,0.620751,0.244813,[27 32] ; [29 41],[25.6124031 33.3875969] ; [30.3875969 39.6124031],0
p8,1,0.663915,0.188802,[23 38] ; [29 41],[24.21374046 36.78625954] ; [27.78625954 42.21374046],0
b1,1,0.80843,0.058783,[24 37] ; [29 41],[24.67938931 36.32061069] ; [28.32061069 41.67938931],0
p1,1,0.838159,0.041718,[ 4 56] ; [ 4 65],[ 3.72093023 56.27906977] ; [ 4.27906977 64.72093023],0
a8,1,0.865661,0.028619,[ 4 54] ; [ 5 60],[ 4.24390244 53.75609756] ; [ 4.75609756 60.24390244],0
n6,1,0.871451,0.026184,[34 27] ; [40 30],[34.45801527 26.54198473] ; [39.54198473 30.45801527],0
p12,1,0.929978,0.007722,[ 1 60] ; [ 1 68],[ 0.93846154 60.06153846] ; [ 1.06153846 67.93846154],0
b4,1,0.95884,0.002664,[36 25] ; [41 29],[35.85496183 25.14503817] ; [41.14503817 28.85496183],0
a7,1,0.976765,0.000848,[41 19] ; [48 22],[41.07692308 18.92307692] ; [47.92307692 22.07692308],0
