Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,37.802858,[75  1] ; [15 14],[65.14285714 10.85714286] ; [24.85714286  4.14285714],1
r1,1,0.0,36.127754,[67  8] ; [ 9 20],[54.80769231 20.19230769] ; [21.19230769  7.80769231],1
r2,1,0.0,31.735525,[73  3] ; [14 14],[63.57692308 12.42307692] ; [23.42307692  4.57692308],1
v4,1,1e-06,24.249272,[70  5] ; [15 14],[61.29807692 13.70192308] ; [23.70192308  5.29807692],1
p11,1,0.004666,8.00448,[47 29] ; [ 9 20],[40.53333333 35.46666667] ; [15.46666667 13.53333333],0
p3,1,0.005427,7.731252,[36 39] ; [ 5 23],[29.85436893 45.14563107] ; [11.14563107 16.85436893],0
p2,1,0.006141,7.508377,[55 20] ; [13 16],[49.03846154 25.96153846] ; [18.96153846 10.03846154],0
s8,1,0.014465,5.980502,[26 50] ; [ 3 26],[20.99047619 55.00952381] ; [ 8.00952381 20.99047619],0
b1,1,0.019244,5.479176,[33 43] ; [20  9],[38.36190476 37.63809524] ; [14.63809524 14.36190476],0
a5,1,0.026021,4.954628,[52 24] ; [13 16],[47.04761905 28.95238095] ; [17.95238095 11.04761905],0
n2,1,0.028687,4.786312,[18  6] ; [5 8],[14.91891892  9.08108108] ; [8.08108108 4.91891892],0
u3,1,0.060549,3.522295,[23  6] ; [6 6],[20.51219512  8.48780488] ; [8.48780488 3.51219512],0
p10,1,0.065161,3.400897,[43 31] ; [11 18],[38.7961165 35.2038835] ; [15.2038835 13.7961165],0
a6,1,0.06719,3.350375,[49 27] ; [13 16],[44.87619048 31.12380952] ; [17.12380952 11.87619048],0
p9,1,0.109701,2.558519,[46 28] ; [13 16],[42.38834951 31.61165049] ; [16.61165049 12.38834951],0
p4,1,0.124537,2.359316,[33 42] ; [ 8 21],[29.56730769 45.43269231] ; [11.43269231 17.56730769],0
b4,1,0.129817,2.294691,[49 27] ; [14 15],[45.6 30.4] ; [17.4 11.6],0
s1,1,0.140739,2.16986,[ 4 72] ; [ 4 25],[ 5.79047619 70.20952381] ; [ 2.20952381 26.79047619],0
n4,1,0.141348,2.163219,[30 46] ; [ 7 22],[26.78095238 49.21904762] ; [10.21904762 18.78095238],0
d5,1,0.154,2.032173,[60 16] ; [19 10],[57.18095238 18.81904762] ; [21.81904762  7.18095238],0
v3,1,0.17691,1.823396,[21 48] ; [ 5 24],[18.30612245 50.69387755] ; [ 7.69387755 21.30612245],0
n3,1,0.219901,1.505017,[17  6] ; [7 6],[15.33333333  7.66666667] ; [8.66666667 4.33333333],0
p8,1,0.234828,1.411377,[31 44] ; [ 8 20],[28.39805825 46.60194175] ; [10.60194175 17.39805825],0
s6,1,0.295569,1.094078,[37 38] ; [11 18],[34.61538462 40.38461538] ; [13.38461538 15.61538462],0
d1,1,0.302494,1.063168,[40 36] ; [12 17],[37.63809524 38.36190476] ; [14.36190476 14.63809524],0
v2,1,0.338685,0.915404,[31 38] ; [10 19],[28.86734694 40.13265306] ; [12.13265306 16.86734694],0
n1,1,0.37095,0.800481,[ 9 15] ; [ 3 10],[ 7.78378378 16.21621622] ; [4.21621622 8.78378378],0
