Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,48.259922,[57 25] ; [10 62],[35.67532468 46.32467532] ; [31.32467532 40.67532468],1
d4,1,0.0,44.355323,[81  1] ; [39 33],[63.8961039 18.1038961] ; [56.1038961 15.8961039],1
d5,1,0.0,43.25394,[81  1] ; [39 32],[64.31372549 17.68627451] ; [55.68627451 15.31372549],1
a5,1,0.0,34.660322,[72 10] ; [31 41],[54.84415584 27.15584416] ; [48.15584416 23.84415584],1
d3,1,0.0,34.183754,[76  6] ; [36 35],[60.02614379 21.97385621] ; [51.97385621 19.02614379],1
a2,1,3e-06,21.568579,[26 56] ; [ 2 70],[14.90909091 67.09090909] ; [13.09090909 58.90909091],1
a3,1,1.6e-05,18.632176,[66 16] ; [34 38],[53.24675325 28.75324675] ; [46.75324675 25.24675325],1
a4,1,5.1e-05,16.414503,[47 35] ; [18 54],[34.61038961 47.38961039] ; [30.38961039 41.61038961],1
u1,1,7.9e-05,15.582218,[23 59] ; [ 3 69],[13.84415584 68.15584416] ; [12.15584416 59.84415584],1
p6,1,0.000205,13.780327,[42 39] ; [16 55],[30.90789474 50.09210526] ; [27.09210526 43.90789474],1
p4,1,0.000256,13.368925,[56 26] ; [28 44],[44.72727273 37.27272727] ; [39.27272727 32.72727273],1
s8,1,0.000448,12.32052,[47 35] ; [21 51],[36.20779221 45.79220779] ; [31.79220779 40.20779221],1
r2,1,0.004914,7.910767,[78  2] ; [61 11],[73.15789474  6.84210526] ; [65.84210526  6.15789474],0
s6,1,0.00573,7.633167,[72  9] ; [49 20],[65.34 15.66] ; [55.66 13.34],0
p10,1,0.009407,6.743843,[70 11] ; [49 22],[63.41447368 17.58552632] ; [55.58552632 15.41447368],0
p3,1,0.013129,6.151656,[46 36] ; [26 46],[38.33766234 43.66233766] ; [33.66233766 38.33766234],0
r1,1,0.013433,6.111178,[65 17] ; [44 28],[58.03896104 23.96103896] ; [50.96103896 21.03896104],0
b2,1,0.027106,4.884055,[14 31] ; [ 4 33],[ 9.87804878 35.12195122] ; [ 8.12195122 28.87804878],0
b3,1,0.027106,4.884055,[14 31] ; [ 4 33],[ 9.87804878 35.12195122] ; [ 8.12195122 28.87804878],0
a6,1,0.031548,4.622889,[55 27] ; [36 36],[48.45454545 33.54545455] ; [42.54545455 29.45454545],0
r4,1,0.036753,4.36183,[73  9] ; [55 17],[68.15584416 13.84415584] ; [59.84415584 12.15584416],0
n2,1,0.053801,3.718866,[16 10] ; [19  3],[18.95833333  7.04166667] ; [16.04166667  5.95833333],0
v2,1,0.07075,3.265523,[41 38] ; [26 44],[35.52348993 43.47651007] ; [31.47651007 38.52348993],0
s2,1,0.075506,3.159064,[61 21] ; [42 27],[55.93377483 26.06622517] ; [47.06622517 21.93377483],0
v3,1,0.084146,2.982955,[26 54] ; [14 56],[21.33333333 58.66666667] ; [18.66666667 51.33333333],0
s5,1,0.087824,2.91381,[42 35] ; [27 40],[36.89583333 40.10416667] ; [32.10416667 34.89583333],0
p9,1,0.140669,2.170624,[69 12] ; [53 17],[65.44370861 15.55629139] ; [56.55629139 13.44370861],0
n5,1,0.140888,2.168238,[50 32] ; [52 20],[54.31168831 27.68831169] ; [47.68831169 24.31168831],0
s7,1,0.155738,2.015132,[49 28] ; [37 34],[44.74324324 32.25675676] ; [41.25675676 29.74324324],0
p8,1,0.175456,1.835698,[41 38] ; [29 42],[36.86666667 42.13333333] ; [33.13333333 37.86666667],0
s3,1,0.17649,1.826939,[61 21] ; [45 25],[57.18421053 24.81578947] ; [48.81578947 21.18421053],0
n6,1,0.208772,1.579918,[69 13] ; [54 17],[65.92156863 16.07843137] ; [57.07843137 13.92156863],0
n4,1,0.256497,1.287568,[54 28] ; [41 31],[50.58441558 31.41558442] ; [44.41558442 27.58441558],0
p7,1,0.368333,0.809279,[51 29] ; [39 30],[48.32214765 31.67785235] ; [41.67785235 27.32214765],0
b4,1,0.393319,0.728657,[50 32] ; [39 33],[47.38961039 34.61038961] ; [41.61038961 30.38961039],0
a7,1,0.42232,0.643851,[57 25] ; [45 26],[54.66666667 27.33333333] ; [47.33333333 23.66666667],0
p1,1,0.473561,0.513654,[ 7 75] ; [ 4 68],[ 5.85714286 76.14285714] ; [ 5.14285714 66.85714286],0
a1,1,0.485106,0.487362,[ 1 81] ; [ 2 70],[ 1.5974026 80.4025974] ; [ 1.4025974 70.5974026],0
b5,1,0.518822,0.416234,[52 30] ; [42 30],[50.05194805 31.94805195] ; [43.94805195 28.05194805],0
p12,1,0.555551,0.347466,[ 2 79] ; [ 3 69],[ 2.64705882 78.35294118] ; [ 2.35294118 69.64705882],0
u3,1,0.56771,0.326529,[11  5] ; [23 15],[10.07407407  5.92592593] ; [23.92592593 14.07407407],0
v4,1,0.574157,0.315776,[77  5] ; [65  6],[76.10457516  5.89542484] ; [65.89542484  5.10457516],0
r3,1,0.588144,0.293253,[74  7] ; [63  8],[73.00657895  7.99342105] ; [63.99342105  7.00657895],0
n3,1,0.738005,0.111888,[20  6] ; [16  6],[19.5  6.5] ; [16.5  5.5],0
b1,1,0.768484,0.086647,[30 52] ; [28 44],[30.88311688 51.11688312] ; [27.11688312 44.88311688],0
p2,1,0.790929,0.07028,[63 19] ; [54 18],[62.2987013 19.7012987] ; [54.7012987 17.2987013],0
a8,1,0.819296,0.05219,[ 3 75] ; [ 3 62],[ 3.27272727 74.72727273] ; [ 2.72727273 62.27272727],0
v1,1,0.837279,0.042179,[36 46] ; [30 41],[35.37254902 46.62745098] ; [30.62745098 40.37254902],0
u2,1,0.859724,0.031232,[8 8] ; [18 20],[7.7037037 8.2962963] ; [18.2962963 19.7037037],0
s1,1,0.862129,0.030159,[ 4 78] ; [ 3 67],[ 3.77631579 78.22368421] ; [ 3.22368421 66.77631579],0
p11,1,0.877637,0.023705,[56 26] ; [50 22],[56.44155844 25.55844156] ; [49.55844156 22.44155844],0
n1,1,0.937731,0.006103,[ 8 18] ; [ 7 15],[ 8.125 17.875] ; [ 6.875 15.125],0
