Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,40.334995,[24 46] ; [121  34],[45.11111111 24.88888889] ; [99.88888889 55.11111111],1
p9,1,0.0,35.401291,[28 41] ; [125  30],[47.12946429 21.87053571] ; [105.87053571  49.12946429],1
p2,1,4e-06,21.505388,[38 36] ; [127  30],[52.85714286 21.14285714] ; [112.14285714  44.85714286],1
r3,1,9e-06,19.741658,[52 22] ; [146  12],[63.15517241 10.84482759] ; [134.84482759  23.15517241],1
p8,1,4.9e-05,16.473025,[17 55] ; [82 75],[31.12663755 40.87336245] ; [67.87336245 89.12663755],1
r4,1,7.2e-05,15.745132,[43 31] ; [131  28],[55.26180258 18.73819742] ; [118.73819742  40.26180258],1
b1,1,7.7e-05,15.638893,[47 27] ; [ 57 102],[33.03004292 40.96995708] ; [70.96995708 88.03004292],1
v4,1,8.2e-05,15.512522,[55 19] ; [146  11],[64.38961039  9.61038961] ; [136.61038961  20.38961039],1
n6,1,0.0001,15.141574,[42 32] ; [128  30],[54.22413793 19.77586207] ; [115.77586207  42.22413793],1
p7,1,0.002844,8.905187,[29 44] ; [92 59],[39.43303571 33.56696429] ; [81.56696429 69.43303571],0
s6,1,0.0075,7.149048,[29 45] ; [90 65],[38.45414847 35.54585153] ; [80.54585153 74.45414847],0
p3,1,0.009959,6.6423,[18 56] ; [66 92],[26.79310345 47.20689655] ; [ 57.20689655 100.79310345],0
n3,1,0.011413,6.399824,[13 13] ; [37 10],[17.80821918  8.19178082] ; [32.19178082 14.80821918],0
p5,1,0.040317,4.204489,[ 2 70] ; [ 17 140],[ 5.97379913 66.02620087] ; [ 13.02620087 143.97379913],0
b5,1,0.040987,4.17655,[46 28] ; [76 83],[38.74678112 35.25321888] ; [83.25321888 75.74678112],0
s1,1,0.052665,3.754511,[ 6 68] ; [  4 153],[ 3.2034632 70.7965368] ; [  6.7965368 150.2034632],0
r2,1,0.07254,3.224599,[56 18] ; [134  23],[60.86580087 13.13419913] ; [129.13419913  27.86580087],0
s7,1,0.073273,3.208129,[17 53] ; [55 96],[22.80542986 47.19457014] ; [ 49.19457014 101.80542986],0
s5,1,0.073832,3.195699,[12 59] ; [ 43 111],[17.35555556 53.64444444] ; [ 37.64444444 116.35555556],0
p12,1,0.098164,2.735129,[ 1 72] ; [ 10 147],[ 3.49130435 69.50869565] ; [  7.50869565 149.49130435],0
d2,1,0.106256,2.60904,[16 58] ; [ 21 137],[11.80172414 62.19827586] ; [ 25.19827586 132.80172414],0
v2,1,0.115313,2.479851,[18 52] ; [55 96],[23.12217195 46.87782805] ; [ 49.87782805 101.12217195],0
p6,1,0.121459,2.39841,[14 58] ; [ 46 112],[18.7826087 53.2173913] ; [ 41.2173913 116.7826087],0
p4,1,0.133136,2.255554,[26 47] ; [72 84],[31.24017467 41.75982533] ; [66.75982533 89.24017467],0
s8,1,0.159116,1.982611,[13 61] ; [ 41 117],[17.22413793 56.77586207] ; [ 36.77586207 121.22413793],0
d4,1,0.168711,1.894359,[35 39] ; [90 68],[39.87068966 34.12931034] ; [85.12931034 72.87068966],0
r1,1,0.17035,1.87986,[41 33] ; [103  56],[45.73390558 28.26609442] ; [98.26609442 60.73390558],0
