Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,5e-06,20.800739,[27 10] ; [14 42],[16.31182796 20.68817204] ; [24.68817204 31.31182796],1
s8,1,1.8e-05,18.387097,[22 16] ; [ 9 48],[12.4 25.6] ; [18.6 38.4],1
s2,1,4.4e-05,16.682136,[24 14] ; [12 44],[14.55319149 23.44680851] ; [21.44680851 34.55319149],1
s6,1,0.000207,13.77059,[30  8] ; [23 34],[21.2 16.8] ; [31.8 25.2],1
p9,1,0.00042,12.442944,[23 13] ; [15 41],[14.86956522 21.13043478] ; [23.13043478 32.86956522],1
n6,1,0.002746,8.969104,[33  4] ; [34 22],[26.65591398 10.34408602] ; [40.34408602 15.65591398],0
u1,1,0.007717,7.097992,[17 21] ; [11 46],[11.2 26.8] ; [16.8 40.2],0
n4,1,0.008521,6.920466,[31  6] ; [33 24],[25.19148936 11.80851064] ; [38.80851064 18.19148936],0
p6,1,0.011129,6.44461,[15 22] ; [ 9 45],[ 9.75824176 27.24175824] ; [14.24175824 39.75824176],0
b3,1,0.026467,4.925226,[15 14] ; [ 9 27],[10.70769231 18.29230769] ; [13.29230769 22.70769231],0
b2,1,0.026467,4.925226,[15 14] ; [ 9 27],[10.70769231 18.29230769] ; [13.29230769 22.70769231],0
n5,1,0.032951,4.548325,[27 10] ; [29 28],[22.04255319 14.95744681] ; [33.95744681 23.04255319],0
v3,1,0.059632,3.547583,[13 21] ; [11 44],[ 9.16853933 24.83146067] ; [14.83146067 40.16853933],0
p5,1,0.060687,3.518519,[ 4 34] ; [ 1 56],[ 2. 36.] ; [ 3. 54.],0
v1,1,0.075657,3.155817,[18 18] ; [18 39],[13.93548387 22.06451613] ; [22.06451613 34.93548387],0
p4,1,0.07599,3.148647,[22 16] ; [22 34],[17.78723404 20.21276596] ; [26.21276596 29.78723404],0
s4,1,0.09749,2.746138,[ 6 32] ; [ 3 52],[ 3.67741935 34.32258065] ; [ 5.32258065 49.67741935],0
b4,1,0.102676,2.663482,[27 11] ; [31 26],[23.2 14.8] ; [34.8 22.2],0
d2,1,0.120145,2.415429,[33  4] ; [42 13],[30.16304348  6.83695652] ; [44.83695652 10.16304348],0
p8,1,0.126547,2.334357,[17 20] ; [17 39],[13.52688172 23.47311828] ; [20.47311828 35.52688172],0
r3,1,0.163825,1.938561,[36  2] ; [48  8],[33.95744681  4.04255319] ; [50.04255319  5.95744681],0
r4,1,0.164503,1.932337,[32  6] ; [41 16],[29.2  8.8] ; [43.8 13.2],0
u4,1,0.168344,1.897628,[ 4 34] ; [ 2 55],[ 2.4 35.6] ; [ 3.6 53.4],0
a1,1,0.168344,1.897628,[ 4 34] ; [ 2 55],[ 2.4 35.6] ; [ 3.6 53.4],0
n1,1,0.171857,1.866667,[7 7] ; [ 8 20],[5. 9.] ; [10. 18.],0
v2,1,0.208242,1.583607,[23 15] ; [26 29],[20.02150538 17.97849462] ; [28.97849462 26.02150538],0
p2,1,0.229155,1.446101,[26 12] ; [32 25],[23.2 14.8] ; [34.8 22.2],0
a7,1,0.242145,1.368062,[25 13] ; [43 13],[27.4893617 10.5106383] ; [40.5106383 15.4893617],0
p3,1,0.242145,1.368062,[13 25] ; [13 43],[10.5106383 27.4893617] ; [15.4893617 40.5106383],0
r2,1,0.243563,1.35985,[35  1] ; [51  5],[33.65217391  2.34782609] ; [52.34782609  3.65217391],0
a4,1,0.269643,1.218564,[26 12] ; [32 24],[23.44680851 14.55319149] ; [34.55319149 21.44680851],0
a2,1,0.294414,1.099325,[16 22] ; [18 39],[13.6 24.4] ; [20.4 36.6],0
s5,1,0.324134,0.972191,[ 9 28] ; [ 9 47],[ 7.16129032 29.83870968] ; [10.83870968 45.16129032],0
s1,1,0.370777,0.801058,[ 3 35] ; [ 2 53],[ 2.04301075 35.95698925] ; [ 2.95698925 52.04301075],0
d3,1,0.377144,0.779991,[30  7] ; [50  7],[31.4893617  5.5106383] ; [48.5106383  8.4893617],0
a5,1,0.402195,0.701754,[32  6] ; [44 13],[30.4  7.6] ; [45.6 11.4],0
n3,1,0.452214,0.565096,[7 7] ; [18 11],[8.13953488 5.86046512] ; [16.86046512 12.13953488],0
v4,1,0.464634,0.534709,[34  4] ; [48  9],[32.8  5.2] ; [49.2  7.8],0
p1,1,0.494978,0.465686,[ 5 33] ; [ 5 52],[ 4. 34.] ; [ 6. 51.],0
a6,1,0.521966,0.410008,[25 12] ; [42 15],[26.37234043 10.62765957] ; [40.62765957 16.37234043],0
r1,1,0.525742,0.402615,[30  8] ; [41 15],[28.70212766  9.29787234] ; [42.29787234 13.70212766],0
b5,1,0.540791,0.374076,[23 15] ; [38 19],[24.4 13.6] ; [36.6 20.4],0
a3,1,0.557413,0.344203,[30  8] ; [42 15],[28.8  9.2] ; [43.2 13.8],0
u3,1,0.679109,0.171131,[6 2] ; [10  5],[5.56521739 2.43478261] ; [10.43478261  4.56521739],0
u2,1,0.805803,0.06044,[5 3] ; [8 6],[4.72727273 3.27272727] ; [8.27272727 5.72727273],0
p7,1,0.842692,0.039383,[14 22] ; [21 36],[13.5483871 22.4516129] ; [21.4516129 35.5483871],0
b1,1,0.865692,0.028606,[16 22] ; [25 32],[16.4 21.6] ; [24.6 32.4],0
n2,1,0.902962,0.014865,[8 6] ; [16 13],[7.81395349 6.18604651] ; [16.18604651 12.81395349],0
p11,1,1.0,0.0,[20 18] ; [30 27],[20. 18.] ; [30. 27.],0
