Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.000477,12.203531,[20 26] ; [15  1],[25.96774194 20.03225806] ; [9.03225806 6.96774194],1
s4,1,0.006129,7.512073,[ 4 43] ; [ 6 10],[ 7.46031746 39.53968254] ; [ 2.53968254 13.46031746],0
v1,1,0.028587,4.792316,[11 36] ; [8 7],[14.40322581 32.59677419] ; [ 4.59677419 10.40322581],0
s6,1,0.050932,3.810505,[12 34] ; [8 7],[15.08196721 30.91803279] ; [ 4.91803279 10.08196721],0
n6,1,0.05319,3.737955,[21 26] ; [11  4],[24.25806452 22.74193548] ; [7.74193548 7.25806452],0
p10,1,0.075898,3.150633,[17 29] ; [10  6],[20.03225806 25.96774194] ; [6.96774194 9.03225806],0
d1,1,0.083397,2.99743,[15 32] ; [9 7],[17.9047619 29.0952381] ; [6.0952381 9.9047619],0
v2,1,0.094469,2.796517,[15 31] ; [9 7],[17.80645161 28.19354839] ; [6.19354839 9.80645161],0
v3,1,0.115517,2.477069,[ 7 40] ; [ 5 10],[ 9.09677419 37.90322581] ; [ 2.90322581 12.09677419],0
p11,1,0.125982,2.341326,[19 28] ; [10  6],[21.63492063 25.36507937] ; [7.36507937 8.63492063],0
b1,1,0.129053,2.303856,[22 25] ; [11  5],[24.61904762 22.38095238] ; [8.38095238 7.61904762],0
a5,1,0.129053,2.303856,[22 25] ; [11  5],[24.61904762 22.38095238] ; [8.38095238 7.61904762],0
s5,1,0.134104,2.244336,[ 5 41] ; [ 4 11],[ 6.78688525 39.21311475] ; [ 2.21311475 12.78688525],0
s2,1,0.136596,2.215891,[ 9 38] ; [ 6 10],[11.19047619 35.80952381] ; [ 3.80952381 12.19047619],0
a2,1,0.145513,2.118666,[ 3 44] ; [ 3 13],[ 4.47619048 42.52380952] ; [ 1.52380952 14.47619048],0
p7,1,0.170236,1.880865,[12 35] ; [7 9],[14.17460317 32.82539683] ; [ 4.82539683 11.17460317],0
r2,1,0.173617,1.851429,[24 21] ; [11  4],[26.25 18.75] ; [8.75 6.25],0
r3,1,0.191189,1.708429,[26 20] ; [12  4],[28.19354839 17.80645161] ; [9.80645161 6.19354839],0
s3,1,0.214818,1.538655,[15 31] ; [8 8],[17.06451613 28.93548387] ; [ 5.93548387 10.06451613],0
s8,1,0.247405,1.337896,[ 6 41] ; [ 4 12],[ 7.46031746 39.53968254] ; [ 2.53968254 13.46031746],0
d3,1,0.271219,1.210572,[19 28] ; [9 7],[20.88888889 26.11111111] ; [7.11111111 8.88888889],0
p3,1,0.272578,1.203726,[11 36] ; [ 6 10],[12.68253968 34.31746032] ; [ 4.31746032 11.68253968],0
n3,1,0.293803,1.102114,[ 8 11] ; [4 2],[9.12 9.88] ; [2.88 3.12],0
p8,1,0.325205,0.967899,[12 35] ; [ 2 13],[10.61290323 36.38709677] ; [ 3.38709677 11.61290323],0
p9,1,0.334426,0.931683,[21 25] ; [9 6],[22.62295082 23.37704918] ; [7.37704918 7.62295082],0
d4,1,0.335178,0.928787,[29 18] ; [12  4],[30.58730159 16.41269841] ; [10.41269841  5.58730159],0
d5,1,0.345921,0.888363,[26 21] ; [11  5],[27.6031746 19.3968254] ; [9.3968254 6.6031746],0
p6,1,0.377624,0.778424,[ 7 39] ; [ 4 12],[ 8.16129032 37.83870968] ; [ 2.83870968 13.16129032],0
n4,1,0.391044,0.735692,[32 15] ; [9 7],[30.58730159 16.41269841] ; [10.41269841  5.58730159],0
p1,1,0.399948,0.708483,[ 5 42] ; [ 3 13],[ 5.96825397 41.03174603] ; [ 2.03174603 13.96825397],0
b4,1,0.424747,0.637143,[27 20] ; [11  5],[28.34920635 18.65079365] ; [9.65079365 6.34920635],0
s1,1,0.434306,0.61128,[ 3 44] ; [ 2 14],[ 3.73015873 43.26984127] ; [ 1.26984127 14.73015873],0
d2,1,0.447887,0.575994,[18 28] ; [8 8],[19.29032258 26.70967742] ; [6.70967742 9.29032258],0
r4,1,0.458826,0.548757,[13 34] ; [ 6 10],[14.17460317 32.82539683] ; [ 4.82539683 11.17460317],0
a1,1,0.473786,0.513132,[ 6 41] ; [ 1 15],[ 5.22222222 41.77777778] ; [ 1.77777778 14.22222222],0
a4,1,0.489889,0.476771,[13 33] ; [ 6 10],[14.09677419 31.90322581] ; [ 4.90322581 11.09677419],0
n1,1,0.495088,0.465449,[ 8 11] ; [4 3],[ 8.76923077 10.23076923] ; [3.23076923 3.76923077],0
n5,1,0.589707,0.290801,[30 17] ; [9 7],[29.0952381 17.9047619] ; [9.9047619 6.0952381],0
r1,1,0.589707,0.290801,[17 30] ; [7 9],[17.9047619 29.0952381] ; [6.0952381 9.9047619],0
p4,1,0.656271,0.198086,[12 35] ; [ 5 11],[12.68253968 34.31746032] ; [ 4.31746032 11.68253968],0
a7,1,0.719772,0.128711,[23 24] ; [7 9],[22.38095238 24.61904762] ; [7.61904762 8.38095238],0
a8,1,0.740702,0.109511,[ 7 39] ; [ 3 13],[ 7.41935484 38.58064516] ; [ 2.58064516 13.41935484],0
p2,1,0.815529,0.054429,[19 28] ; [7 9],[19.3968254 27.6031746] ; [6.6031746 9.3968254],0
a6,1,0.825266,0.048743,[22 25] ; [8 8],[22.38095238 24.61904762] ; [7.61904762 8.38095238],0
n2,1,0.837829,0.04189,[10  9] ; [4 3],[10.23076923  8.76923077] ; [3.76923077 3.23076923],0
b2,1,0.893716,0.01785,[11 18] ; [6 9],[11.20454545 17.79545455] ; [5.79545455 9.20454545],0
b3,1,0.893716,0.01785,[11 18] ; [6 9],[11.20454545 17.79545455] ; [5.79545455 9.20454545],0
b5,1,0.941394,0.005405,[24 23] ; [8 8],[23.87301587 23.12698413] ; [8.12698413 7.87301587],0
u1,1,0.984968,0.000355,[ 3 44] ; [ 1 15],[ 2.98412698 44.01587302] ; [ 1.01587302 14.98412698],0
