Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.006599,7.378881,[37  1] ; [67 19],[31.87096774  6.12903226] ; [72.12903226 13.87096774],0
v2,1,0.008081,7.015484,[21 17] ; [26 60],[14.40322581 23.59677419] ; [32.59677419 53.40322581],0
r4,1,0.057117,3.619182,[28 10] ; [49 39],[23.22222222 14.77777778] ; [53.77777778 34.22222222],0
b4,1,0.072585,3.223583,[26 12] ; [45 43],[21.41269841 16.58730159] ; [49.58730159 38.41269841],0
v1,1,0.072803,3.21866,[18 20] ; [27 61],[13.57142857 24.42857143] ; [31.42857143 56.57142857],0
s2,1,0.119604,2.422498,[19 18] ; [32 56],[15.096 21.904] ; [35.904 52.096],0
a3,1,0.13793,2.200901,[27 11] ; [49 37],[23.29032258 14.70967742] ; [52.70967742 33.29032258],0
r1,1,0.147946,2.093301,[28 10] ; [53 35],[24.42857143 13.57142857] ; [56.57142857 31.42857143],0
p12,1,0.16688,1.91075,[ 2 36] ; [ 1 86],[ 0.912 37.088] ; [ 2.088 84.912],0
b5,1,0.181208,1.787689,[26 12] ; [49 39],[22.61904762 15.38095238] ; [52.38095238 35.61904762],0
s8,1,0.190784,1.711556,[14 23] ; [23 65],[10.952 26.048] ; [26.048 61.952],0
u2,1,0.200514,1.638627,[6 5] ; [13 26],[4.18 6.82] ; [14.82 24.18],0
a7,1,0.201426,1.632001,[29  9] ; [57 31],[25.93650794 12.06349206] ; [60.06349206 27.93650794],0
b2,1,0.219415,1.508191,[ 5 13] ; [23 29],[ 7.2 10.8] ; [20.8 31.2],0
b3,1,0.219415,1.508191,[ 5 13] ; [23 29],[ 7.2 10.8] ; [20.8 31.2],0
p4,1,0.222117,1.490644,[16 21] ; [28 60],[13.024 23.976] ; [30.976 57.024],0
s6,1,0.223897,1.479217,[21 16] ; [39 48],[17.90322581 19.09677419] ; [42.09677419 44.90322581],0
s5,1,0.286654,1.135271,[12 25] ; [19 63],[ 9.63865546 27.36134454] ; [21.36134454 60.63865546],0
d3,1,0.297544,1.085167,[27 11] ; [54 34],[24.42857143 13.57142857] ; [56.57142857 31.42857143],0
r3,1,0.298065,1.082833,[29  9] ; [59 29],[26.53968254 11.46031746] ; [61.46031746 26.53968254],0
p8,1,0.300453,1.072183,[10 28] ; [16 72],[ 7.84126984 30.15873016] ; [18.15873016 69.84126984],0
p10,1,0.374568,0.788453,[18 19] ; [34 51],[15.7704918 21.2295082] ; [36.2295082 48.7704918],0
n6,1,0.382546,0.762503,[25 13] ; [50 37],[22.8 15.2] ; [52.2 34.8],0
u1,1,0.38337,0.759868,[ 7 31] ; [11 77],[ 5.42857143 32.57142857] ; [12.57142857 75.42857143],0
n4,1,0.409363,0.680649,[25 13] ; [51 37],[22.92063492 15.07936508] ; [53.07936508 34.92063492],0
s4,1,0.412937,0.67033,[ 6 31] ; [20 68],[ 7.696 29.304] ; [18.304 69.696],0
v4,1,0.420719,0.648306,[31  7] ; [66 22],[29.25396825  8.74603175] ; [67.74603175 20.25396825],0
a5,1,0.435287,0.608675,[24 14] ; [49 39],[22.01587302 15.98412698] ; [50.98412698 37.01587302],0
d1,1,0.45911,0.548064,[18 20] ; [48 40],[19.9047619 18.0952381] ; [46.0952381 41.9047619],0
d5,1,0.461629,0.541942,[30  8] ; [64 24],[28.34920635  9.65079365] ; [65.65079365 22.34920635],0
n1,1,0.540291,0.375,[5 9] ; [22 27],[6. 8.] ; [21. 28.],0
a4,1,0.542982,0.370041,[15 23] ; [39 47],[16.5483871 21.4516129] ; [37.4516129 48.5483871],0
d4,1,0.543137,0.369757,[30  8] ; [65 23],[28.65079365  9.34920635] ; [66.34920635 21.65079365],0
n3,1,0.543524,0.369048,[8 6] ; [23 25],[7. 7.] ; [24. 24.],0
a6,1,0.561181,0.337663,[22 16] ; [46 42],[20.50793651 17.49206349] ; [47.49206349 40.50793651],0
p2,1,0.587437,0.294365,[17 21] ; [44 44],[18.3968254 19.6031746] ; [42.6031746 45.3968254],0
s7,1,0.610265,0.259789,[14 18] ; [32 51],[12.8 19.2] ; [33.2 49.8],0
s3,1,0.62483,0.239137,[15 23] ; [38 48],[16.24193548 21.75806452] ; [36.75806452 49.24193548],0
p5,1,0.64013,0.218573,[ 3 35] ; [ 5 83],[ 2.41269841 35.58730159] ; [ 5.58730159 82.41269841],0
d2,1,0.654137,0.200724,[20 18] ; [42 45],[18.848 19.152] ; [43.152 43.848],0
b1,1,0.752222,0.099674,[20 18] ; [49 39],[20.80952381 17.19047619] ; [48.19047619 39.80952381],0
p1,1,0.775316,0.081469,[ 5 33] ; [10 78],[ 4.52380952 33.47619048] ; [10.47619048 77.52380952],0
u3,1,0.780439,0.0777,[4 7] ; [16 23],[4.4 6.6] ; [15.6 23.4],0
n2,1,0.794679,0.067725,[8 7] ; [28 21],[8.4375 6.5625] ; [27.5625 21.4375],0
a2,1,0.795332,0.067285,[ 9 29] ; [19 69],[ 8.44444444 29.55555556] ; [19.55555556 68.44444444],0
