Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.0,27.202115,[ 13 217] ; [19 49],[ 24.69798658 205.30201342] ; [ 7.30201342 60.69798658],1
s6,1,2e-05,18.2296,[ 89 142] ; [45 21],[104.22222222 126.77777778] ; [29.77777778 36.22222222],1
p3,1,5e-05,16.43429,[ 91 138] ; [46 22],[105.63299663 123.36700337] ; [31.36700337 36.63299663],1
b5,1,0.001581,9.981305,[148  83] ; [29 39],[136.7458194  94.2541806] ; [40.2541806 27.7458194],0
p7,1,0.004492,8.073483,[123 104] ; [50 18],[133.1220339  93.8779661] ; [39.8779661 28.1220339],0
r1,1,0.004758,7.969166,[160  70] ; [59  9],[169.02684564  60.97315436] ; [49.97315436 18.02684564],0
s8,1,0.004843,7.937056,[ 50 180] ; [26 41],[ 58.85521886 171.14478114] ; [17.14478114 49.85521886],0
r4,1,0.006227,7.483543,[180  51] ; [63  5],[187.73578595  43.26421405] ; [55.26421405 12.73578595],0
p12,1,0.008233,6.982161,[  8 220] ; [ 8 60],[ 12.32432432 215.67567568] ; [ 3.67567568 64.32432432],0
p6,1,0.013433,6.111208,[ 64 163] ; [30 38],[ 72.33220339 154.66779661] ; [21.66779661 46.33220339],0
p1,1,0.021098,5.318705,[ 14 217] ; [10 58],[ 18.54180602 212.45819398] ; [ 5.45819398 62.54180602],0
p10,1,0.022141,5.234639,[175  53] ; [60  7],[181.62711864  46.37288136] ; [53.37288136 13.62711864],0
v2,1,0.024662,5.047493,[113 110] ; [45 23],[121.0790378 101.9209622] ; [36.9209622 31.0790378],0
p4,1,0.025395,4.996733,[122 107] ; [46 21],[129.97297297  99.02702703] ; [38.02702703 28.97297297],0
s7,1,0.028098,4.822017,[ 55 161] ; [25 38],[ 61.93548387 154.06451613] ; [18.06451613 44.93548387],0
n4,1,0.043424,4.078803,[191  40] ; [63  5],[196.23411371  34.76588629] ; [57.76588629 10.23411371],0
u1,1,0.082659,3.011838,[ 31 200] ; [15 53],[ 35.53846154 195.46153846] ; [10.46153846 57.53846154],0
p8,1,0.098912,2.722996,[108 116] ; [40 27],[113.92439863 110.07560137] ; [34.07560137 32.92439863],0
a8,1,0.103635,2.648699,[ 21 183] ; [11 50],[ 24.63396226 179.36603774] ; [ 7.36603774 53.63396226],0
v4,1,0.110728,2.543794,[206  25] ; [65  3],[209.36789298  21.63210702] ; [61.63210702  6.36789298],0
n6,1,0.146585,2.107436,[197  32] ; [63  5],[200.47138047  28.52861953] ; [59.52861953  8.47138047],0
d4,1,0.154515,2.027102,[170  61] ; [55 12],[174.41275168  56.58724832] ; [50.58724832 16.41275168],0
s4,1,0.162694,1.949009,[ 21 208] ; [10 56],[ 24.06440678 204.93559322] ; [ 6.93559322 59.06440678],0
p11,1,0.178747,1.808009,[172  59] ; [56 12],[176.14715719  54.85284281] ; [51.85284281 16.14715719],0
a5,1,0.214539,1.540529,[166  65] ; [54 14],[169.96655518  61.03344482] ; [50.03344482 17.96655518],0
p9,1,0.229674,1.442882,[181  45] ; [58  9],[184.34812287  41.65187713] ; [54.65187713 12.34812287],0
b3,1,0.249687,1.325052,[52 86] ; [20 22],[55.2 82.8] ; [16.8 25.2],0
b2,1,0.249687,1.325052,[52 86] ; [20 22],[55.2 82.8] ; [16.8 25.2],0
p2,1,0.293857,1.101864,[174  54] ; [56 12],[177.16216216  50.83783784] ; [52.83783784 15.16216216],0
d1,1,0.300565,1.071685,[116 115] ; [39 29],[119.74916388 111.25083612] ; [35.25083612 32.74916388],0
a7,1,0.301389,1.068038,[157  74] ; [41 26],[153.48322148  77.51677852] ; [44.51677852 22.48322148],0
u3,1,0.343054,0.898985,[35 46] ; [11  9],[36.89108911 44.10891089] ; [ 9.10891089 10.89108911],0
