Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.00021,13.736104,[ 27 108] ; [39 52],[39.42477876 95.57522124] ; [26.57522124 64.42477876],1
s2,1,0.230134,1.440031,[48 90] ; [38 51],[52.28193833 85.71806167] ; [33.71806167 55.28193833],0
a3,1,0.23831,1.390562,[76 60] ; [58 33],[80.28193833 55.71806167] ; [53.71806167 37.28193833],0
p12,1,0.238671,1.388427,[  5 132] ; [ 1 90],[  3.60526316 133.39473684] ; [ 2.39473684 88.60526316],0
s5,1,0.266792,1.233167,[ 27 106] ; [24 66],[ 30.41704036 102.58295964] ; [20.58295964 69.41704036],0
s1,1,0.275657,1.18838,[  9 126] ; [ 3 87],[  7.2 127.8] ; [ 4.8 85.2],0
n5,1,0.287153,1.132922,[86 51] ; [62 27],[89.71681416 47.28318584] ; [58.28318584 30.71681416],0
a6,1,0.312741,1.019065,[71 67] ; [53 38],[74.72489083 63.27510917] ; [49.27510917 41.72489083],0
n4,1,0.372033,0.796863,[87 50] ; [63 28],[90.13157895 46.86842105] ; [59.86842105 31.13157895],0
a4,1,0.431368,0.619137,[38 99] ; [21 70],[ 35.45175439 101.54824561] ; [23.54824561 67.45175439],0
a1,1,0.570538,0.321784,[  8 130] ; [ 7 84],[  9.03930131 128.96069869] ; [ 5.96069869 85.03930131],0
a2,1,0.60003,0.274951,[ 10 128] ; [ 5 86],[  9.03930131 128.96069869] ; [ 5.96069869 85.03930131],0
u3,1,0.619423,0.246679,[30 31] ; [18 15],[31.14893617 29.85106383] ; [16.85106383 16.14893617],0
b3,1,0.671182,0.180222,[29 54] ; [16 35],[27.87313433 55.12686567] ; [17.12686567 33.87313433],0
b2,1,0.671182,0.180222,[29 54] ; [16 35],[27.87313433 55.12686567] ; [17.12686567 33.87313433],0
n2,1,0.678044,0.172336,[36 13] ; [21  6],[36.75 12.25] ; [20.25  6.75],0
b4,1,0.714789,0.133541,[77 61] ; [53 38],[78.34061135 59.65938865] ; [51.65938865 39.34061135],0
p5,1,0.776957,0.080251,[  5 132] ; [ 4 87],[  5.40789474 131.59210526] ; [ 3.59210526 87.40789474],0
u2,1,0.828804,0.046758,[29 32] ; [14 17],[28.51086957 32.48913043] ; [14.48913043 16.51086957],0
b5,1,0.859183,0.031476,[82 56] ; [53 38],[81.35371179 56.64628821] ; [53.64628821 37.35371179],0
s4,1,0.897999,0.016432,[ 25 112] ; [16 75],[ 24.63596491 112.36403509] ; [16.36403509 74.63596491],0
a8,1,0.90067,0.015579,[ 19 113] ; [12 75],[ 18.68493151 113.31506849] ; [12.31506849 74.68493151],0
s3,1,0.944183,0.004902,[64 73] ; [42 47],[64.25663717 72.74336283] ; [41.74336283 47.25663717],0
p4,1,0.969843,0.001429,[46 90] ; [31 60],[46.13215859 89.86784141] ; [30.86784141 60.13215859],0
