Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,70.432796,[161  84] ; [ 38 125],[119.49754902 125.50245098] ; [79.50245098 83.49754902],1
s5,1,0.260848,1.26425,[108 128] ; [62 93],[102.60869565 133.39130435] ; [67.39130435 87.60869565],0
u2,1,0.317117,1.000799,[35 21] ; [27 24],[32.44859813 23.55140187] ; [29.55140187 21.44859813],0
r1,1,0.32314,0.976196,[199  44] ; [127  36],[195.1182266  47.8817734] ; [130.8817734  32.1182266],0
b1,1,0.327331,0.959428,[104 142] ; [ 61 102],[ 99.24205379 146.75794621] ; [65.75794621 97.24205379],0
b4,1,0.362347,0.829743,[147  99] ; [90 73],[142.54767726 103.45232274] ; [94.45232274 68.54767726],0
r2,1,0.369034,0.806915,[231  12] ; [156   5],[232.77475248  10.22524752] ; [154.22524752   6.77475248],0
s4,1,0.369221,0.806285,[ 58 184] ; [ 45 116],[ 61.85111663 180.14888337] ; [ 41.14888337 119.85111663],0
v3,1,0.512296,0.429375,[ 97 138] ; [60 98],[ 93.88040712 141.11959288] ; [63.11959288 94.88040712],0
p1,1,0.66575,0.186613,[ 14 230] ; [ 11 151],[ 15.02463054 228.97536946] ; [  9.97536946 152.02463054],0
n2,1,0.762712,0.091157,[38 10] ; [36 11],[37.38947368 10.61052632] ; [36.61052632 10.38947368],0
b2,1,0.815735,0.054305,[54 97] ; [35 59],[54.85306122 96.14693878] ; [34.14693878 59.85306122],0
b3,1,0.815735,0.054305,[54 97] ; [35 59],[54.85306122 96.14693878] ; [34.14693878 59.85306122],0
n1,1,0.83105,0.045521,[18 29] ; [17 30],[17.5 29.5] ; [17.5 29.5],0
a1,1,0.837323,0.042156,[ 11 235] ; [  8 155],[ 11.42787286 234.57212714] ; [  7.57212714 155.42787286],0
s3,1,0.847304,0.037079,[211  33] ; [139  23],[210.34482759  33.65517241] ; [139.65517241  22.34482759],0
u3,1,0.891737,0.018525,[37 18] ; [35 18],[36.66666667 18.33333333] ; [35.33333333 17.66666667],0
r3,1,0.895779,0.01716,[235  10] ; [154   7],[234.74137931  10.25862069] ; [154.25862069   6.74137931],0
v2,1,0.897926,0.016456,[140  98] ; [91 62],[140.60869565  97.39130435] ; [90.39130435 62.60869565],0
b5,1,0.904013,0.014543,[154  92] ; [103  60],[154.57701711  91.42298289] ; [102.42298289  60.57701711],0
