Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,280.187043,[581  64] ; [ 38 105],[506.66878173 138.33121827] ; [112.33121827  30.66878173],1
p4,1,0.001185,10.513914,[373 271] ; [62 82],[355.50761421 288.49238579] ; [79.49238579 64.50761421],0
s5,1,0.001284,10.365726,[197 428] ; [ 25 115],[181.37254902 443.62745098] ; [40.62745098 99.37254902],0
p6,1,0.001588,9.97303,[229 410] ; [ 31 110],[213. 426.] ; [47. 94.],0
a4,1,0.003864,8.346735,[303 344] ; [48 95],[287.46455696 359.53544304] ; [63.53544304 79.46455696],0
v2,1,0.004085,8.245693,[366 254] ; [64 76],[350.78947368 269.21052632] ; [79.21052632 60.78947368],0
p12,1,0.006435,7.424214,[ 41 604] ; [  1 142],[ 34.37817259 610.62182741] ; [  7.62182741 135.37817259],0
d1,1,0.011634,6.365795,[385 263] ; [69 75],[371.45454545 276.54545455] ; [82.54545455 61.45454545],0
d3,1,0.012778,6.199524,[454 191] ; [86 58],[441.44486692 203.55513308] ; [98.55513308 45.44486692],0
s1,1,0.012841,6.190818,[ 15 623] ; [  9 133],[ 19.63076923 618.36923077] ; [  4.36923077 137.63076923],0
s3,1,0.019834,5.426473,[364 276] ; [66 77],[351.46871009 288.53128991] ; [78.53128991 64.46871009],0
a8,1,0.028677,4.786909,[ 88 504] ; [ 10 121],[ 80.24343015 511.75656985] ; [ 17.75656985 113.24343015],0
b2,1,0.032272,4.583973,[140 235] ; [21 63],[131.53594771 243.46405229] ; [29.46405229 54.53594771],0
b3,1,0.032272,4.583973,[140 235] ; [21 63],[131.53594771 243.46405229] ; [29.46405229 54.53594771],0
d5,1,0.034361,4.476655,[529 116] ; [107  37],[519.92395437 125.07604563] ; [116.07604563  27.92395437],0
r2,1,0.038751,4.271761,[610  30] ; [131  13],[604.89795918  35.10204082] ; [136.10204082   7.89795918],0
a6,1,0.038763,4.271228,[452 194] ; [88 56],[441.56962025 204.43037975] ; [98.43037975 45.56962025],0
v3,1,0.053289,3.734819,[237 387] ; [41 99],[227.05759162 396.94240838] ; [50.94240838 89.05759162],0
n3,1,0.060338,3.528063,[108  31] ; [30 17],[103.12903226  35.87096774] ; [34.87096774 12.12903226],0
a2,1,0.070654,3.267753,[163 485] ; [ 26 118],[154.63636364 493.36363636] ; [ 34.36363636 109.63636364],0
d4,1,0.108826,2.571189,[534 112] ; [110  33],[527.28010139 118.71989861] ; [116.71989861  26.28010139],0
a7,1,0.113149,2.509675,[473 173] ; [96 48],[465.2835443 180.7164557] ; [103.7164557  40.2835443],0
b5,1,0.156839,2.004444,[410 238] ; [82 62],[402.54545455 245.45454545] ; [89.45454545 54.54545455],0
u1,1,0.216281,1.528875,[118 530] ; [ 20 124],[112.90909091 535.09090909] ; [ 25.09090909 118.90909091],0
u4,1,0.279923,1.167462,[ 13 635] ; [  1 143],[ 11.45454545 636.54545455] ; [  2.54545455 141.45454545],0
s4,1,0.291877,1.110945,[115 528] ; [ 20 121],[110.72066327 532.27933673] ; [ 24.27933673 116.72066327],0
n2,1,0.292418,1.108457,[107  33] ; [33 15],[104.25531915  35.74468085] ; [35.74468085 12.25531915],0
b4,1,0.300683,1.071163,[370 278] ; [89 55],[375.54545455 272.45454545] ; [83.45454545 60.54545455],0
r1,1,0.38872,0.742942,[517 127] ; [111  33],[513.23857868 130.76142132] ; [114.76142132  29.23857868],0
u2,1,0.414858,0.664835,[102  80] ; [30 30],[99.27272727 82.72727273] ; [32.72727273 27.27272727],0
d2,1,0.787153,0.072905,[306 340] ; [70 74],[307.46329114 338.53670886] ; [68.53670886 75.46329114],0
n1,1,0.811187,0.057071,[50 89] ; [16 31],[49.32258065 89.67741935] ; [16.67741935 30.32258065],0
p1,1,0.836373,0.042657,[ 39 606] ; [  8 135],[ 38.47081218 606.52918782] ; [  8.52918782 134.47081218],0
u3,1,0.929043,0.00793,[101  80] ; [35 27],[101.30041152  79.69958848] ; [34.69958848 27.30041152],0
a1,1,0.963826,0.002057,[ 23 625] ; [  5 139],[ 22.90909091 625.09090909] ; [  5.09090909 138.90909091],0
