Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.09139,[189  23] ; [14 15],[178.57261411  33.42738589] ; [24.42738589  4.57261411],1
n4,1,0.0,30.233199,[188  23] ; [15 15],[177.73029046  33.26970954] ; [25.26970954  4.73029046],1
r2,1,9e-06,19.693877,[207   3] ; [24  5],[202.9707113   7.0292887] ; [28.0292887  0.9707113],1
p4,1,1.4e-05,18.918366,[159  52] ; [11 19],[148.83817427  62.16182573] ; [21.16182573  8.83817427],1
r4,1,3.2e-05,17.29346,[204   8] ; [23  7],[198.85950413  13.14049587] ; [28.14049587  1.85950413],1
p7,1,7.7e-05,15.63757,[159  45] ; [12 16],[150.36206897  53.63793103] ; [20.63793103  7.36206897],1
p11,1,0.000404,12.511956,[178  34] ; [17 13],[170.82644628  41.17355372] ; [24.17355372  5.82644628],1
p10,1,0.001418,10.181747,[188  21] ; [20  9],[182.65546218  26.34453782] ; [25.34453782  3.65546218],0
a4,1,0.001654,9.899023,[114  97] ; [ 7 23],[105.93775934 105.06224066] ; [15.06224066 14.93775934],0
a5,1,0.001743,9.801991,[178  34] ; [18 12],[171.70247934  40.29752066] ; [24.29752066  5.70247934],0
r3,1,0.002319,9.278192,[207   5] ; [25  4],[204.08298755   7.91701245] ; [27.91701245  1.08298755],0
p3,1,0.002735,8.976063,[138  74] ; [11 19],[130.52892562  81.47107438] ; [18.47107438 11.52892562],0
d2,1,0.003329,8.617802,[124  88] ; [ 9 21],[116.51239669  95.48760331] ; [16.48760331 13.51239669],0
p2,1,0.003919,8.320888,[188  23] ; [21  9],[182.98340249  28.01659751] ; [26.01659751  3.98340249],0
d1,1,0.004035,8.26779,[142  70] ; [12 18],[134.90909091  77.09090909] ; [19.09090909 10.90909091],0
p9,1,0.004515,8.064215,[195  16] ; [22  7],[190.77916667  20.22083333] ; [26.22083333  2.77916667],0
p8,1,0.005481,7.713409,[134  73] ; [11 18],[127.18220339  79.81779661] ; [17.81779661 11.18220339],0
u1,1,0.007675,7.107872,[ 63 149] ; [ 2 28],[ 56.94214876 155.05785124] ; [ 8.05785124 21.94214876],0
v3,1,0.011403,6.401481,[126  81] ; [10 18],[119.79574468  87.20425532] ; [16.20425532 11.79574468],0
a3,1,0.011467,6.39154,[179  31] ; [20 10],[174.125  35.875] ; [24.875  5.125],0
p6,1,0.01523,5.889694,[114  93] ; [ 9 20],[107.88559322  99.11440678] ; [15.11440678 13.88559322],0
a7,1,0.030377,4.687848,[154  58] ; [16 14],[148.92561983  63.07438017] ; [21.07438017  8.92561983],0
a2,1,0.031867,4.605652,[ 69 143] ; [ 4 26],[ 63.95041322 148.04958678] ; [ 9.04958678 20.95041322],0
