Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,155.281241,[ 18 159] ; [198  86],[82.93275488 94.06724512] ; [133.06724512 150.93275488],1
d5,1,0.0,140.992931,[95 82] ; [278   5],[143.52391304  33.47608696] ; [229.47608696  53.52391304],1
d3,1,0.0,132.41672,[ 72 105] ; [257  27],[126.31887202  50.68112798] ; [202.68112798  81.31887202],1
d4,1,0.0,118.297856,[105  72] ; [278   5],[147.37173913  29.62826087] ; [235.62826087  47.37173913],1
a3,1,0.0,43.866652,[91 85] ; [229  54],[122.70152505  53.29847495] ; [197.29847495  85.70152505],1
a5,1,0.0,43.746638,[104  73] ; [245  40],[133.70779221  43.29220779] ; [215.29220779  69.70779221],1
a4,1,0.0,42.566243,[ 41 135] ; [154 130],[ 74.60869565 101.39130435] ; [120.39130435 163.60869565],1
a2,1,0.0,42.429061,[ 10 167] ; [ 89 196],[ 37.92857143 139.07142857] ; [ 61.07142857 223.92857143],1
u1,1,0.0,34.807942,[  6 171] ; [ 69 216],[ 28.73376623 148.26623377] ; [ 46.26623377 238.73376623],1
r1,1,2e-06,22.507204,[128  49] ; [254  30],[146.6681128  30.3318872] ; [235.3318872  48.6681128],1
s8,1,4.8e-05,16.536598,[ 65 112] ; [158 123],[86.18122271 90.81877729] ; [136.81877729 144.18122271],1
r4,1,0.000108,14.994073,[155  22] ; [276   9],[165.12337662  11.87662338] ; [265.87662338  19.12337662],1
v1,1,0.00023,13.567574,[83 91] ; [182  97],[101.78807947  72.21192053] ; [163.21192053 115.78807947],1
r2,1,0.000573,11.863065,[160  15] ; [276   5],[167.3245614   7.6754386] ; [268.6754386  12.3245614],1
p4,1,0.003632,8.459039,[115  61] ; [220  63],[128.45315904  47.54684096] ; [206.54684096  76.45315904],0
p3,1,0.007875,7.061655,[97 80] ; [190  93],[110.4326087  66.5673913] ; [176.5673913 106.4326087],0
s2,1,0.009556,6.715817,[77 99] ; [159 124],[90.49237473 85.50762527] ; [145.50762527 137.49237473],0
n4,1,0.014549,5.970327,[129  47] ; [236  49],[139.34924078  36.65075922] ; [225.65075922  59.34924078],0
v3,1,0.015103,5.904405,[ 63 112] ; [131 144],[75.44444444 99.55555556] ; [118.55555556 156.44444444],0
u4,1,0.03043,4.684812,[  1 176] ; [ 11 274],[  4.5974026 172.4025974] ; [  7.4025974 277.5974026],0
v2,1,0.038724,4.272914,[88 81] ; [173 106],[98.45758929 70.54241071] ; [162.54241071 116.45758929],0
a7,1,0.044745,4.028233,[121  55] ; [220  65],[130.18655098  45.81344902] ; [210.81344902  74.18655098],0
a6,1,0.057777,3.600086,[108  69] ; [197  86],[117.35869565  59.64130435] ; [187.64130435  95.35869565],0
p6,1,0.076401,3.139847,[76 99] ; [146 135],[85.19736842 89.80263158] ; [136.80263158 144.19736842],0
s5,1,0.093783,2.808207,[ 56 114] ; [112 162],[ 64.32432432 105.67567568] ; [103.67567568 170.32432432],0
n6,1,0.096052,2.7699,[148  28] ; [253  30],[153.76034858  22.23965142] ; [247.23965142  35.76034858],0
r3,1,0.110454,2.54771,[165  12] ; [274  10],[168.55314534   8.44685466] ; [270.44685466  13.55314534],0
u3,1,0.125806,2.343501,[43 41] ; [36 20],[47.4 36.6] ; [31.6 24.4],0
s3,1,0.144315,2.131338,[90 83] ; [167 116],[97.50219298 75.49780702] ; [159.49780702 123.50219298],0
p2,1,0.151988,2.052186,[157  20] ; [263  21],[161.25813449  15.74186551] ; [258.74186551  25.25813449],0
a1,1,0.168295,1.898066,[  6 171] ; [ 18 267],[  9.19480519 167.80519481] ; [ 14.80519481 270.19480519],0
