Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,74.512138,[229  36] ; [35 52],[198.75  66.25] ; [65.25 21.75],1
p10,1,7e-06,20.259884,[220  43] ; [52 34],[204.97421203  58.02578797] ; [67.02578797 18.97421203],1
v1,1,0.000352,12.77329,[146 115] ; [29 57],[131.62824207 129.37175793] ; [43.37175793 42.62824207],1
p4,1,0.000647,11.636992,[158 105] ; [34 53],[144.27428571 118.72571429] ; [47.72571429 39.27428571],1
p9,1,0.001787,9.756787,[218  42] ; [58 27],[208.  52.] ; [68. 17.],0
a5,1,0.00199,9.558626,[201  64] ; [51 36],[189.71590909  75.28409091] ; [62.28409091 24.71590909],0
a2,1,0.004831,7.941566,[ 61 204] ; [ 8 79],[ 51.94602273 213.05397727] ; [17.05397727 69.94602273],0
u1,1,0.006249,7.477028,[ 47 218] ; [ 5 82],[ 39.14772727 225.85227273] ; [12.85227273 74.14772727],0
a6,1,0.020745,5.348111,[185  80] ; [49 38],[176.16477273  88.83522727] ; [57.83522727 29.16477273],0
s4,1,0.029118,4.760634,[ 25 234] ; [16 71],[ 30.69075145 228.30924855] ; [10.30924855 76.69075145],0
p8,1,0.032446,4.574793,[138 120] ; [35 52],[129.37391304 128.62608696] ; [43.62608696 43.37391304],0
r1,1,0.04308,4.092258,[202  62] ; [57 30],[194.8034188  69.1965812] ; [64.1965812 22.8034188],0
p3,1,0.04318,4.088334,[130 134] ; [32 55],[121.84615385 142.15384615] ; [40.15384615 46.84615385],0
d5,1,0.044911,4.021966,[215  50] ; [61 25],[208.37606838  56.62393162] ; [67.62393162 18.37606838],0
v3,1,0.05289,3.747396,[103 158] ; [23 60],[ 95.59883721 165.40116279] ; [30.40116279 52.59883721],0
p11,1,0.074418,3.182777,[213  52] ; [62 25],[207.03125  57.96875] ; [67.96875 19.03125],0
d2,1,0.074971,3.170688,[122 140] ; [31 56],[114.85959885 147.14040115] ; [38.14040115 48.85959885],0
p2,1,0.077254,3.121744,[212  52] ; [62 25],[206.08547009  57.91452991] ; [67.91452991 19.08547009],0
a4,1,0.078369,3.098415,[119 144] ; [30 57],[111.96285714 151.03714286] ; [37.03714286 49.96285714],0
s6,1,0.11032,2.549632,[125 135] ; [32 52],[118.6627907 141.3372093] ; [38.3372093 45.6627907],0
n1,1,0.118532,2.436612,[22 39] ; [ 6 24],[18.76923077 42.23076923] ; [ 9.23076923 20.76923077],0
a7,1,0.172754,1.85888,[179  85] ; [65 21],[184.04571429  79.95428571] ; [59.95428571 26.04571429],0
b2,1,0.183258,1.771005,[64 97] ; [14 34],[ 60.0861244 100.9138756] ; [17.9138756 30.0861244],0
b3,1,0.183258,1.771005,[64 97] ; [14 34],[ 60.0861244 100.9138756] ; [17.9138756 30.0861244],0
v2,1,0.189806,1.719123,[144 114] ; [41 45],[138.75 119.25] ; [46.25 39.75],0
p1,1,0.214518,1.54067,[ 23 242] ; [ 4 83],[ 20.32670455 244.67329545] ; [ 6.67329545 80.32670455],0
