Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,4e-06,21.239484,[26  8] ; [23 55],[14.875 19.125] ; [34.125 43.875],1
a1,1,0.591725,0.287658,[ 2 32] ; [ 7 72],[ 2.7079646 31.2920354] ; [ 6.2920354 72.7079646],0
a4,1,0.602994,0.270504,[16 18] ; [33 46],[14.74336283 19.25663717] ; [34.25663717 44.74336283],0
s1,1,0.617475,0.249433,[ 2 31] ; [ 3 74],[ 1.5 31.5] ; [ 3.5 73.5],0
v2,1,0.617636,0.249204,[25  9] ; [53 24],[23.89189189 10.10810811] ; [54.10810811 22.89189189],0
p1,1,0.632919,0.228123,[ 4 30] ; [ 7 72],[ 3.30973451 30.69026549] ; [ 7.69026549 71.30973451],0
p9,1,0.651811,0.203624,[26  8] ; [55 21],[25.03636364  8.96363636] ; [55.96363636 20.03636364],0
s5,1,0.735068,0.114509,[ 9 23] ; [19 57],[ 8.2962963 23.7037037] ; [19.7037037 56.2962963],0
s4,1,0.756521,0.096132,[ 3 29] ; [ 9 70],[ 3.45945946 28.54054054] ; [ 8.54054054 70.45945946],0
u2,1,0.757782,0.095107,[4 3] ; [14  8],[4.34482759 2.65517241] ; [13.65517241  8.34482759],0
d5,1,0.813324,0.055762,[26  8] ; [62 17],[26.47787611  7.52212389] ; [61.52212389 17.47787611],0
a6,1,0.813793,0.055477,[24 10] ; [54 25],[23.46902655 10.53097345] ; [54.53097345 24.46902655],0
b3,1,0.814152,0.055259,[11 14] ; [16 23],[10.546875 14.453125] ; [16.453125 22.546875],0
b2,1,0.814152,0.055259,[11 14] ; [16 23],[10.546875 14.453125] ; [16.453125 22.546875],0
d4,1,0.867951,0.027643,[27  7] ; [63 15],[27.32142857  6.67857143] ; [62.67857143 15.32142857],0
b5,1,0.885932,0.020579,[22 12] ; [50 29],[21.66371681 12.33628319] ; [50.33628319 28.66371681],0
d3,1,0.953734,0.003366,[23 11] ; [53 26],[22.86725664 11.13274336] ; [53.13274336 25.86725664],0
p6,1,0.975135,0.000971,[ 5 28] ; [12 66],[ 5.05405405 27.94594595] ; [11.94594595 66.05405405],0
n2,1,0.975646,0.000932,[5 2] ; [17  7],[4.96774194 2.03225806] ; [17.03225806  6.96774194],0
