Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.965571,[136  15] ; [2 7],[130.2375  20.7625] ; [7.7625 1.2375],1
r2,1,1e-06,23.751852,[140  10] ; [4 5],[135.8490566  14.1509434] ; [8.1509434 0.8490566],1
r3,1,0.001304,10.336953,[142   8] ; [6 3],[139.62264151  10.37735849] ; [8.37735849 0.62264151],0
a7,1,0.015213,5.891671,[95 56] ; [2 7],[91.54375 59.45625] ; [5.45625 3.54375],0
n2,1,0.025214,5.009099,[35  7] ; [2 3],[33.06382979  8.93617021] ; [3.93617021 1.06382979],0
s3,1,0.025351,4.999756,[104  46] ; [3 6],[100.94339623  49.05660377] ; [6.05660377 2.94339623],0
s1,1,0.044878,4.023223,[  8 140] ; [2 7],[  9.42675159 138.57324841] ; [0.57324841 8.42675159],0
p2,1,0.066356,3.370932,[132  18] ; [6 3],[130.18867925  19.81132075] ; [7.81132075 1.18867925],0
v2,1,0.069075,3.304858,[78 68] ; [2 7],[75.35483871 70.64516129] ; [4.64516129 4.35483871],0
s6,1,0.073392,3.205487,[120  29] ; [5 4],[117.87974684  31.12025316] ; [7.12025316 1.87974684],0
a1,1,0.08852,2.901077,[  3 148] ; [1 8],[  3.775 147.225] ; [0.225 8.775],0
p4,1,0.110848,2.54209,[91 60] ; [3 6],[88.7125 62.2875] ; [5.2875 3.7125],0
a6,1,0.142124,2.154812,[88 63] ; [3 6],[85.88125 65.11875] ; [5.11875 3.88125],0
p11,1,0.148874,2.083753,[116  35] ; [5 4],[114.19375  36.80625] ; [6.80625 2.19375],0
r1,1,0.152795,2.044124,[115  35] ; [5 4],[113.20754717  36.79245283] ; [6.79245283 2.20754717],0
p8,1,0.190657,1.712537,[83 66] ; [3 6],[81.10126582 67.89873418] ; [4.89873418 4.10126582],0
s2,1,0.198717,1.65178,[99 52] ; [4 5],[97.20625 53.79375] ; [5.79375 3.20625],0
a3,1,0.203058,1.620239,[104  47] ; [8 1],[105.7  45.3] ; [6.3 2.7],0
d3,1,0.205251,1.60461,[66 85] ; [2 7],[64.175 86.825] ; [3.825 5.175],0
p1,1,0.211885,1.558497,[ 14 136] ; [2 7],[ 15.09433962 134.90566038] ; [0.90566038 8.09433962],0
p6,1,0.222883,1.485714,[63 84] ; [2 7],[61.25 85.75] ; [3.75 5.25],0
s5,1,0.231258,1.433106,[62 84] ; [2 7],[60.28387097 85.71612903] ; [3.71612903 5.28387097],0
s8,1,0.231821,1.429656,[97 54] ; [4 5],[95.31875 55.68125] ; [5.68125 3.31875],0
p7,1,0.310707,1.027668,[105  42] ; [5 4],[103.65384615  43.34615385] ; [6.34615385 2.65384615],0
a5,1,0.348307,0.879614,[94 57] ; [7 2],[95.31875 55.68125] ; [5.68125 3.31875],0
a4,1,0.359053,0.841201,[ 37 114] ; [1 8],[ 35.8625 115.1375] ; [2.1375 6.8625],0
b1,1,0.391819,0.733289,[62 89] ; [5 4],[63.23125 87.76875] ; [3.76875 5.23125],0
s4,1,0.423046,0.641838,[ 33 118] ; [3 6],[ 33.975 117.025] ; [2.025 6.975],0
b2,1,0.441659,0.591968,[41 56] ; [5 4],[42.09433962 54.90566038] ; [3.90566038 5.09433962],0
b3,1,0.441659,0.591968,[41 56] ; [5 4],[42.09433962 54.90566038] ; [3.90566038 5.09433962],0
p12,1,0.470444,0.520932,[  8 141] ; [1 8],[  8.48734177 140.51265823] ; [0.51265823 8.48734177],0
v1,1,0.47114,0.5193,[81 68] ; [6 3],[82.0443038 66.9556962] ; [4.9556962 4.0443038],0
p5,1,0.538569,0.378198,[ 22 128] ; [2 7],[ 22.64150943 127.35849057] ; [1.35849057 7.64150943],0
p9,1,0.544993,0.366364,[127  22] ; [7 2],[126.36708861  22.63291139] ; [7.63291139 1.36708861],0
n3,1,0.597334,0.279035,[30 12] ; [3 2],[29.4893617 12.5106383] ; [3.5106383 1.4893617],0
n1,1,0.635715,0.22439,[21 20] ; [2 3],[20.5 20.5] ; [2.5 2.5],0
a8,1,0.650398,0.205399,[ 24 118] ; [1 8],[ 23.50993377 118.49006623] ; [1.49006623 7.50993377],0
v3,1,0.651702,0.203761,[61 88] ; [3 6],[60.35443038 88.64556962] ; [3.64556962 5.35443038],0
a2,1,0.672017,0.179252,[ 11 140] ; [1 8],[ 11.325 139.675] ; [0.675 8.325],0
p10,1,0.680753,0.16928,[123  25] ; [7 2],[122.5477707  25.4522293] ; [7.4522293 1.5477707],0
d2,1,0.701134,0.147294,[ 26 125] ; [2 7],[ 26.425 124.575] ; [1.575 7.425],0
p3,1,0.702643,0.145737,[77 74] ; [4 5],[76.44375 74.55625] ; [4.55625 4.44375],0
b4,1,0.790236,0.070758,[77 74] ; [5 4],[77.3875 73.6125] ; [4.6125 4.3875],0
d4,1,0.790407,0.07064,[94 57] ; [6 3],[94.375 56.625] ; [5.625 3.375],0
n6,1,0.797182,0.066047,[127  24] ; [7 1],[127.25786164  23.74213836] ; [6.74213836 1.25786164],0
n4,1,0.868513,0.027406,[113  37] ; [7 2],[113.20754717  36.79245283] ; [6.79245283 2.20754717],0
b5,1,0.880441,0.022623,[80 71] ; [5 4],[80.21875 70.78125] ; [4.78125 4.21875],0
d5,1,0.934429,0.006769,[86 65] ; [5 4],[85.88125 65.11875] ; [5.11875 3.88125],0
n5,1,0.975314,0.000958,[116  34] ; [7 2],[116.03773585  33.96226415] ; [6.96226415 2.03773585],0
