Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,102.323585,[ 57 252] ; [85 38],[101.56944444 207.43055556] ; [40.43055556 82.56944444],1
s6,1,0.0,58.184861,[123 200] ; [101  29],[159.71743929 163.28256071] ; [64.28256071 65.71743929],1
s2,1,0.0,56.595775,[ 77 248] ; [78 50],[111.20309051 213.79690949] ; [43.79690949 84.20309051],1
s3,1,0.0,38.982496,[114 207] ; [87 41],[143.69933185 177.30066815] ; [57.30066815 70.69933185],1
p10,1,4.8e-05,16.523401,[210 113] ; [108  20],[227.74722838  95.25277162] ; [90.25277162 37.74722838],1
p3,1,8.2e-05,15.512839,[ 94 230] ; [63 67],[112.04405286 211.95594714] ; [44.95594714 85.04405286],1
r4,1,0.000148,14.398512,[244  82] ; [118  12],[258.79824561  67.20175439] ; [103.20175439  26.79824561],1
p9,1,0.000452,12.305417,[217 102] ; [108  20],[231.93512304  87.06487696] ; [93.06487696 34.93512304],1
d2,1,0.000519,12.04636,[117 207] ; [70 60],[133.45374449 190.54625551] ; [53.54625551 76.45374449],1
r1,1,0.000833,11.166008,[221 103] ; [108  21],[235.31125828  88.68874172] ; [93.68874172 35.31125828],1
p11,1,0.001234,10.438305,[219 107] ; [107  23],[233.06140351  92.93859649] ; [92.93859649 37.06140351],0
a2,1,0.001259,10.401,[ 48 278] ; [36 94],[ 60.05263158 265.94736842] ; [ 23.94736842 106.05263158],0
a3,1,0.001284,10.366064,[195 129] ; [99 31],[209.81497797 114.18502203] ; [84.18502203 45.81497797],0
v3,1,0.002655,9.030547,[ 91 223] ; [53 67],[104.1843318 209.8156682] ; [39.8156682 80.1843318],0
r3,1,0.003754,8.399248,[278  46] ; [124   6],[286.88986784  37.11013216] ; [115.11013216  14.88986784],0
n6,1,0.004178,8.204582,[229  94] ; [109  21],[241.00220751  81.99779249] ; [96.99779249 33.00220751],0
u1,1,0.004298,8.153617,[ 31 295] ; [ 25 105],[ 40.03508772 285.96491228] ; [ 15.96491228 114.03508772],0
d1,1,0.004436,8.096047,[145 181] ; [77 53],[158.71052632 167.28947368] ; [63.28947368 66.71052632],0
v4,1,0.004857,7.931951,[278  45] ; [123   6],[286.55530973  36.44469027] ; [114.44469027  14.55530973],0
p4,1,0.005541,7.693928,[123 200] ; [68 62],[136.18763797 186.81236203] ; [54.81236203 75.18763797],0
p5,1,0.010387,6.567335,[  7 317] ; [  9 117],[ 11.52 312.48] ; [  4.48 121.52],0
u4,1,0.01125,6.425407,[  2 324] ; [  5 125],[  5.00438596 320.99561404] ; [  1.99561404 128.00438596],0
n4,1,0.014967,5.920291,[214 110] ; [101  29],[224.80176211  99.19823789] ; [90.19823789 39.80176211],0
b3,1,0.027102,4.884311,[ 43 129] ; [36 59],[ 50.89138577 121.10861423] ; [28.10861423 66.89138577],0
b2,1,0.027102,4.884311,[ 43 129] ; [36 59],[ 50.89138577 121.10861423] ; [28.10861423 66.89138577],0
p7,1,0.028552,4.794409,[138 181] ; [70 58],[148.43847875 170.56152125] ; [59.56152125 68.43847875],0
