Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,154.68688,[ 21 148] ; [232  93],[86.55263158 82.44736842] ; [166.44736842 158.55263158],1
v4,1,0.052875,3.74787,[148  20] ; [303  22],[153.68762677  14.31237323] ; [297.31237323  27.68762677],0
s2,1,0.063695,3.438449,[ 68 102] ; [157 165],[77.74390244 92.25609756] ; [147.25609756 174.74390244],0
p3,1,0.07162,3.245486,[ 57 113] ; [136 189],[ 66.28282828 103.71717172] ; [126.71717172 198.28282828],0
s6,1,0.104114,2.641372,[93 75] ; [202 119],[101.34969325  66.65030675] ; [193.65030675 127.34969325],0
p5,1,0.107678,2.587978,[  8 161] ; [ 28 293],[ 12.41632653 156.58367347] ; [ 23.58367347 297.41632653],0
a1,1,0.111895,2.527253,[ 11 159] ; [ 11 315],[  7.54032258 162.45967742] ; [ 14.45967742 311.54032258],0
r3,1,0.115431,2.47825,[152  17] ; [306  20],[156.36767677  12.63232323] ; [301.63232323  24.36767677],0
b5,1,0.127668,2.320636,[96 74] ; [207 119],[103.85080645  66.14919355] ; [199.14919355 126.85080645],0
u4,1,0.139528,2.183156,[  1 169] ; [  8 318],[  3.08467742 166.91532258] ; [  5.91532258 320.08467742],0
b1,1,0.156559,2.00715,[71 99] ; [115 211],[ 63.75 106.25] ; [122.25 203.75],0
p12,1,0.185832,1.750354,[  6 161] ; [ 21 304],[  9.16463415 157.83536585] ; [ 17.83536585 307.16463415],0
p9,1,0.220277,1.502566,[126  41] ; [256  63],[131.26337449  35.73662551] ; [250.73662551  68.26337449],0
p8,1,0.229613,1.443258,[ 62 108] ; [135 186],[ 68.20773931 101.79226069] ; [128.79226069 192.20773931],0
v1,1,0.235136,1.409523,[71 94] ; [153 161],[77.16075157 87.83924843] ; [146.83924843 167.16075157],0
s3,1,0.271279,1.21027,[81 86] ; [172 148],[86.75770021 80.24229979] ; [166.24229979 153.75770021],0
s4,1,0.316376,1.003869,[ 27 142] ; [ 41 282],[ 23.35772358 145.64227642] ; [ 44.64227642 278.35772358],0
s5,1,0.345759,0.888961,[ 44 121] ; [ 97 218],[ 48.46875 116.53125] ; [ 92.53125 222.46875],0
s1,1,0.354993,0.85553,[  6 161] ; [  7 315],[  4.4396728 162.5603272] ; [  8.5603272 313.4396728],0
u3,1,0.393648,0.727643,[33 29] ; [43 28],[35.42857143 26.57142857] ; [40.57142857 30.42857143],0
p7,1,0.446927,0.578433,[78 88] ; [161 157],[81.97107438 84.02892562] ; [157.02892562 160.97107438],0
b2,1,0.50034,0.454215,[29 59] ; [ 76 129],[31.53583618 56.46416382] ; [ 73.46416382 131.53583618],0
b3,1,0.50034,0.454215,[29 59] ; [ 76 129],[31.53583618 56.46416382] ; [ 73.46416382 131.53583618],0
b4,1,0.582988,0.301429,[106  64] ; [195 131],[103.16532258  66.83467742] ; [197.83467742 128.16532258],0
p2,1,0.595118,0.282422,[127  43] ; [249  75],[129.39271255  40.60728745] ; [246.60728745  77.39271255],0
a8,1,0.600343,0.274479,[ 24 139] ; [ 38 255],[ 22.1622807 140.8377193] ; [ 39.8377193 253.1622807],0
n1,1,0.774925,0.081761,[13 26] ; [32 57],[13.7109375 25.2890625] ; [31.2890625 57.7109375],0
n3,1,0.796135,0.066746,[27 13] ; [58 31],[26.35658915 13.64341085] ; [58.64341085 30.35658915],0
p1,1,0.952552,0.00354,[  9 159] ; [ 17 308],[  8.86004057 159.13995943] ; [ 17.13995943 307.86004057],0
u2,1,1.0,0.0,[36 24] ; [42 28],[36. 24.] ; [42. 28.],0
