Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,25.743332,[148  26] ; [42 34],[132.24  41.76] ; [57.76 18.24],1
n4,1,0.000148,14.397124,[142  33] ; [45 32],[129.86111111  45.13888889] ; [57.13888889 19.86111111],1
r3,1,0.000285,13.165262,[170   4] ; [68 11],[163.68379447  10.31620553] ; [74.31620553  4.68379447],1
b1,1,0.00049,12.152682,[ 55 120] ; [43 36],[ 67.51968504 107.48031496] ; [30.48031496 48.51968504],1
p1,1,0.001945,9.600772,[  6 169] ; [11 68],[ 11.71259843 163.28740157] ; [ 5.28740157 73.71259843],0
n6,1,0.004926,7.906459,[142  32] ; [51 27],[133.26190476  40.73809524] ; [59.73809524 18.26190476],0
r4,1,0.008195,6.99032,[157  18] ; [61 18],[150.19685039  24.80314961] ; [67.80314961 11.19685039],0
v4,1,0.008606,6.902915,[165   8] ; [67 11],[159.90438247  13.09561753] ; [72.09561753  5.90438247],0
n5,1,0.021891,5.254406,[129  44] ; [47 31],[121.30677291  51.69322709] ; [54.69322709 23.30677291],0
p9,1,0.032669,4.56305,[147  28] ; [55 21],[140.83665339  34.16334661] ; [61.16334661 14.83665339],0
p12,1,0.035907,4.401518,[ 14 160] ; [ 1 77],[ 10.35714286 163.64285714] ; [ 4.64285714 73.35714286],0
p2,1,0.03668,4.365185,[133  42] ; [50 29],[126.08267717  48.91732283] ; [56.91732283 22.08267717],0
s1,1,0.057998,3.593728,[  7 164] ; [ 8 70],[ 10.30120482 160.69879518] ; [ 4.69879518 73.30120482],0
d5,1,0.075365,3.16212,[143  32] ; [56 22],[137.64822134  37.35177866] ; [61.35177866 16.64822134],0
s4,1,0.093292,2.816632,[ 32 141] ; [22 57],[ 37.07142857 135.92857143] ; [16.92857143 62.07142857],0
v3,1,0.108832,2.571106,[ 57 107] ; [18 56],[ 51.68067227 112.31932773] ; [23.31932773 50.68067227],0
r2,1,0.139799,2.180168,[167   6] ; [71  6],[164.696   8.304] ; [73.304  3.696],0
b4,1,0.144647,2.127818,[110  65] ; [42 37],[104.72440945  70.27559055] ; [47.27559055 31.72440945],0
a5,1,0.194668,1.681932,[125  50] ; [50 29],[120.57086614  54.42913386] ; [54.42913386 24.57086614],0
s5,1,0.215899,1.531423,[ 53 117] ; [28 43],[ 57.13692946 112.86307054] ; [23.86307054 47.13692946],0
d2,1,0.216609,1.526693,[84 91] ; [44 34],[88.53754941 86.46245059] ; [39.46245059 38.53754941],0
u2,1,0.234295,1.414595,[31 17] ; [12 12],[28.66666667 19.33333333] ; [14.33333333  9.66666667],0
v2,1,0.2812,1.16128,[85 78] ; [33 41],[81.15611814 81.84388186] ; [36.84388186 37.15611814],0
r1,1,0.284621,1.144891,[137  36] ; [57 21],[133.71314741  39.28685259] ; [60.28685259 17.71314741],0
s6,1,0.297687,1.084527,[137  37] ; [56 21],[133.79282869  40.20717131] ; [59.20717131 17.79282869],0
p5,1,0.317016,1.00122,[  6 164] ; [ 5 74],[  7.51004016 162.48995984] ; [ 3.48995984 75.51004016],0
a4,1,0.345749,0.888997,[86 88] ; [34 45],[82.52964427 91.47035573] ; [37.47035573 41.52964427],0
d4,1,0.346481,0.886302,[141  34] ; [58 19],[138.19444444  36.80555556] ; [60.80555556 16.19444444],0
a8,1,0.37752,0.778763,[ 20 144] ; [12 61],[ 22.14345992 141.85654008] ; [ 9.85654008 63.14345992],0
u4,1,0.439495,0.597601,[  5 170] ; [ 1 78],[  4.13385827 170.86614173] ; [ 1.86614173 77.13385827],0
u1,1,0.441583,0.592166,[ 36 139] ; [13 66],[ 33.75984252 141.24015748] ; [15.24015748 63.75984252],0
u3,1,0.45242,0.564582,[31 18] ; [18  7],[32.44594595 16.55405405] ; [16.55405405  8.44594595],0
s2,1,0.455506,0.556914,[136  39] ; [58 21],[133.66141732  41.33858268] ; [60.33858268 18.66141732],0
a2,1,0.491137,0.474035,[ 47 128] ; [18 61],[ 44.78346457 130.21653543] ; [20.21653543 58.78346457],0
d1,1,0.498587,0.457942,[101  74] ; [42 37],[98.52362205 76.47637795] ; [44.47637795 34.52362205],0
v1,1,0.502538,0.449572,[80 84] ; [34 43],[77.57676349 86.42323651] ; [36.42323651 40.57676349],0
a3,1,0.513016,0.427911,[126  49] ; [53 25],[123.81422925  51.18577075] ; [55.18577075 22.81422925],0
s8,1,0.528265,0.397728,[85 90] ; [35 44],[82.67716535 92.32283465] ; [37.32283465 41.67716535],0
a1,1,0.535158,0.384588,[  6 169] ; [ 4 75],[  6.88976378 168.11023622] ; [ 3.11023622 75.88976378],0
