Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,41.264709,[263  10] ; [5 5],[258.53003534  14.46996466] ; [9.46996466 0.53003534],1
p7,1,0.005938,7.569025,[187  78] ; [2 6],[183.46153846  81.53846154] ; [5.53846154 2.46153846],0
r1,1,0.012955,6.17531,[236  34] ; [6 4],[233.35714286  36.64285714] ; [8.64285714 1.35714286],0
p11,1,0.016528,5.745845,[221  52] ; [5 5],[218.01413428  54.98586572] ; [7.98586572 2.01413428],0
s6,1,0.035894,4.402136,[229  41] ; [6 4],[226.60714286  43.39285714] ; [8.39285714 1.60714286],0
n1,1,0.051433,3.794132,[17 34] ; [5 2],[19.34482759 31.65517241] ; [2.65517241 4.34482759],0
n6,1,0.087107,2.927034,[239  32] ; [7 3],[237.2455516  33.7544484] ; [8.7544484 1.2455516],0
v2,1,0.107667,2.588138,[170  92] ; [4 6],[167.60294118  94.39705882] ; [6.39705882 3.60294118],0
a3,1,0.150857,2.063562,[215  57] ; [6 4],[213.16312057  58.83687943] ; [7.83687943 2.16312057],0
v1,1,0.161618,1.959026,[163 100] ; [4 6],[160.88278388 102.11721612] ; [6.11721612 3.88278388],0
r2,1,0.216918,1.524647,[261   9] ; [8 1],[260.32258065   9.67741935] ; [8.67741935 0.32258065],0
p5,1,0.221973,1.491568,[ 42 228] ; [3 7],[ 43.39285714 226.60714286] ; [1.60714286 8.39285714],0
s3,1,0.223699,1.480481,[194  73] ; [9 1],[195.67148014  71.32851986] ; [7.32851986 2.67148014],0
s1,1,0.269888,1.217317,[  9 258] ; [1 9],[  9.63898917 257.36101083] ; [0.36101083 9.63898917],0
p1,1,0.278217,1.175777,[ 26 246] ; [2 8],[ 27.0070922 244.9929078] ; [0.9929078 9.0070922],0
b2,1,0.283417,1.150629,[ 73 109] ; [2 7],[ 71.46596859 110.53403141] ; [3.53403141 5.46596859],0
b3,1,0.283417,1.150629,[ 73 109] ; [2 7],[ 71.46596859 110.53403141] ; [3.53403141 5.46596859],0
b1,1,0.310654,1.027895,[ 94 179] ; [5 5],[ 95.50176678 177.49823322] ; [3.49823322 6.50176678],0
p3,1,0.316028,1.005314,[153 120] ; [4 6],[151.45229682 121.54770318] ; [5.54770318 4.45229682],0
v3,1,0.320277,0.987815,[119 140] ; [3 7],[117.46468401 141.53531599] ; [4.53531599 5.46468401],0
s4,1,0.374558,0.788487,[ 51 221] ; [3 7],[ 52.08510638 219.91489362] ; [1.91489362 8.08510638],0
n3,1,0.382181,0.763675,[38 14] ; [4 3],[37.01694915 14.98305085] ; [4.98305085 2.01694915],0
b5,1,0.389892,0.73928,[183  90] ; [8 2],[184.25088339  88.74911661] ; [6.74911661 3.25088339],0
p10,1,0.415095,0.66416,[238  31] ; [8 2],[237.1827957  31.8172043] ; [8.8172043 1.1827957],0
d3,1,0.415561,0.662833,[217  56] ; [9 1],[218.01413428  54.98586572] ; [7.98586572 2.01413428],0
d2,1,0.419066,0.652934,[156 117] ; [7 3],[157.24028269 115.75971731] ; [5.75971731 4.24028269],0
a5,1,0.448357,0.574801,[218  55] ; [7 3],[217.04946996  55.95053004] ; [7.95053004 2.04946996],0
n2,1,0.470985,0.519664,[38 14] ; [6 1],[38.77966102 13.22033898] ; [5.22033898 1.77966102],0
d5,1,0.48183,0.494719,[239  34] ; [8 2],[238.27208481  34.72791519] ; [8.72791519 1.27208481],0
p2,1,0.48183,0.494719,[239  34] ; [8 2],[238.27208481  34.72791519] ; [8.72791519 1.27208481],0
u1,1,0.509431,0.435235,[ 81 192] ; [2 8],[ 80.06713781 192.93286219] ; [2.93286219 7.06713781],0
b4,1,0.573141,0.317455,[167 106] ; [7 3],[167.85159011 105.14840989] ; [6.14840989 3.85159011],0
p4,1,0.576521,0.311893,[186  86] ; [6 4],[185.19148936  86.80851064] ; [6.80851064 3.19148936],0
a4,1,0.587945,0.293565,[133 140] ; [4 6],[132.1590106 140.8409894] ; [4.8409894 5.1590106],0
d4,1,0.76906,0.086204,[237  36] ; [9 1],[237.30742049  35.69257951] ; [8.69257951 1.30742049],0
p6,1,0.781745,0.076754,[123 147] ; [5 5],[123.42857143 146.57142857] ; [4.57142857 5.42857143],0
u2,1,0.783581,0.075435,[39 18] ; [3 1],[39.24590164 17.75409836] ; [2.75409836 1.24590164],0
a2,1,0.789674,0.071147,[ 93 180] ; [3 7],[ 92.60777385 180.39222615] ; [3.39222615 6.60777385],0
p8,1,0.852504,0.034568,[154 116] ; [6 4],[154.28571429 115.71428571] ; [5.71428571 4.28571429],0
p9,1,0.866501,0.028259,[248  23] ; [9 1],[247.85409253  23.14590747] ; [9.14590747 0.85409253],0
