Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,56.927399,[66 40] ; [ 28 134],[37.17910448 68.82089552] ; [ 56.82089552 105.17910448],1
s3,1,0.0,35.531752,[78 27] ; [ 59 101],[54.28301887 50.71698113] ; [82.71698113 77.28301887],1
s2,1,0.0,32.673004,[73 33] ; [ 53 107],[50.21052632 55.78947368] ; [75.78947368 84.21052632],1
s6,1,0.0,32.626487,[86 19] ; [75 85],[63.79245283 41.20754717] ; [97.20754717 62.79245283],1
p6,1,0.000721,11.434556,[46 59] ; [ 39 123],[33.42696629 71.57303371] ; [ 51.57303371 110.42696629],1
s5,1,0.000979,10.867139,[40 61] ; [ 33 126],[28.35769231 72.64230769] ; [ 44.64230769 114.35769231],1
p5,1,0.001041,10.753757,[18 86] ; [  8 152],[10.24242424 93.75757576] ; [ 15.75757576 144.24242424],0
p4,1,0.001214,10.468862,[72 34] ; [77 84],[59.15355805 46.84644195] ; [89.84644195 71.15355805],0
p3,1,0.002801,8.932843,[55 50] ; [ 55 107],[43.25842697 61.74157303] ; [66.74157303 95.25842697],0
s4,1,0.004588,8.035139,[29 77] ; [ 21 136],[20.15209125 85.84790875] ; [ 29.84790875 127.15209125],0
v4,1,0.007001,7.272733,[104   2] ; [144  17],[98.45692884  7.54307116] ; [149.54307116  11.45692884],0
a2,1,0.010919,6.478429,[34 72] ; [ 30 132],[25.31343284 80.68656716] ; [ 38.68656716 123.31343284],0
p9,1,0.010937,6.475472,[91 14] ; [117  42],[82.72727273 22.27272727] ; [125.27272727  33.72727273],0
p10,1,0.011466,6.391631,[87 18] ; [109  49],[78.25095057 26.74904943] ; [117.74904943  40.25095057],0
r1,1,0.013205,6.141465,[85 20] ; [108  53],[76.18421053 28.81578947] ; [116.81578947  44.18421053],0
p7,1,0.015124,5.901909,[66 36] ; [78 80],[56.49230769 45.50769231] ; [87.50769231 70.49230769],0
