Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.527393,[91 14] ; [23 36],[72.98780488 32.01219512] ; [41.01219512 17.98780488],1
b1,1,0.625468,0.238257,[54 51] ; [28 31],[52.5 52.5] ; [29.5 29.5],0
n1,1,0.670862,0.180595,[18 19] ; [ 9 12],[17.22413793 19.77586207] ; [ 9.77586207 11.22413793],0
b5,1,0.697183,0.151419,[59 46] ; [35 24],[60.18292683 44.81707317] ; [33.81707317 25.18292683],0
b2,1,0.705098,0.143223,[25 42] ; [16 23],[25.91509434 41.08490566] ; [15.08490566 23.91509434],0
b3,1,0.705098,0.143223,[25 42] ; [16 23],[25.91509434 41.08490566] ; [15.08490566 23.91509434],0
d3,1,0.777774,0.079649,[53 50] ; [29 30],[52.13580247 50.86419753] ; [29.86419753 29.13580247],0
d2,1,0.812058,0.056536,[49 54] ; [26 31],[48.28125 54.71875] ; [26.71875 30.28125],0
a5,1,0.815572,0.054403,[66 39] ; [36 23],[65.30487805 39.69512195] ; [36.69512195 22.30487805],0
p8,1,0.824262,0.049314,[27 78] ; [14 44],[26.41104294 78.58895706] ; [14.58895706 43.41104294],0
a3,1,0.941962,0.0053,[64 39] ; [37 22],[64.21604938 38.78395062] ; [36.78395062 22.21604938],0
n5,1,0.94894,0.004101,[70 34] ; [40 19],[70.18404908 33.81595092] ; [39.81595092 19.18404908],0
a6,1,0.985155,0.000346,[63 40] ; [36 23],[62.94444444 40.05555556] ; [36.05555556 22.94444444],0
