Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,36.118361,[ 22 320] ; [21 47],[ 35.86829268 306.13170732] ; [ 7.13170732 60.86829268],1
d3,1,0.520225,0.413447,[248  95] ; [51 16],[250.13902439  92.86097561] ; [48.86097561 18.13902439],0
a4,1,0.520337,0.413226,[171 172] ; [31 37],[168.57907543 174.42092457] ; [33.42092457 34.57907543],0
a8,1,0.557444,0.344149,[ 54 253] ; [ 9 53],[ 52.41463415 254.58536585] ; [10.58536585 51.41463415],0
r1,1,0.560788,0.338342,[288  55] ; [59  9],[289.58880779  53.41119221] ; [57.41119221 10.58880779],0
s2,1,0.589302,0.291436,[253  90] ; [48 20],[251.19951338  91.80048662] ; [49.80048662 18.19951338],0
a5,1,0.593665,0.284656,[273  71] ; [52 16],[271.3592233  72.6407767] ; [53.6407767 14.3592233],0
u2,1,0.624551,0.239523,[44 23] ; [7 5],[43.25316456 23.74683544] ; [7.74683544 4.25316456],0
a3,1,0.751365,0.100387,[276  66] ; [56 12],[276.93658537  65.06341463] ; [55.06341463 12.93658537],0
n2,1,0.752894,0.099115,[60 16] ; [14  3],[60.47311828 15.52688172] ; [13.52688172  3.47311828],0
u3,1,0.784617,0.074697,[48 20] ; [8 4],[47.6 20.4] ; [8.4 3.6],0
b4,1,0.79728,0.065981,[193 151] ; [37 31],[192.03883495 151.96116505] ; [37.96116505 30.03883495],0
b1,1,0.806413,0.060052,[137 207] ; [26 42],[136.09708738 207.90291262] ; [26.90291262 41.09708738],0
a7,1,0.813913,0.055404,[243 101] ; [49 19],[243.80582524 100.19417476] ; [48.19417476 19.80582524],0
r4,1,0.953258,0.003436,[318  26] ; [63  5],[318.11650485  25.88349515] ; [62.88349515  5.11650485],0
d4,1,0.997805,8e-06,[291  51] ; [57 10],[290.99266504  51.00733496] ; [57.00733496  9.99266504],0
