Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,103.450317,[428   6] ; [63 27],[406.66793893  27.33206107] ; [84.33206107  5.66793893],1
r2,1,0.0,47.086047,[421  10] ; [70 18],[407.74759152  23.25240848] ; [83.25240848  4.74759152],1
a5,1,6e-06,20.408943,[351  83] ; [53 37],[334.61068702  99.38931298] ; [69.38931298 20.61068702],1
u1,1,1e-05,19.522424,[104 330] ; [ 3 87],[ 88.6221374 345.3778626] ; [18.3778626 71.6221374],1
a2,1,0.000128,14.668755,[128 306] ; [ 9 81],[113.46946565 320.53053435] ; [23.53053435 66.46946565],1
d1,1,0.000148,14.391718,[294 140] ; [42 48],[278.29007634 155.70992366] ; [57.70992366 32.29007634],1
a7,1,0.000216,13.686458,[336  97] ; [53 37],[322.05927342 110.94072658] ; [66.94072658 23.05927342],1
d5,1,0.0003,13.070533,[378  55] ; [65 25],[366.7667304  66.2332696] ; [76.2332696 13.7667304],1
v4,1,0.000335,12.861763,[424  10] ; [80  9],[418.2332696  15.7667304] ; [85.7667304  3.2332696],1
d3,1,0.00039,12.579692,[330 104] ; [52 38],[316.38931298 117.61068702] ; [65.61068702 24.38931298],1
n4,1,0.00072,11.435752,[365  69] ; [62 28],[353.66030534  80.33969466] ; [73.33969466 16.66030534],1
v3,1,0.001758,9.786489,[188 226] ; [24 64],[174.83665339 239.16334661] ; [37.16334661 50.83665339],0
d2,1,0.001995,9.554395,[241 192] ; [34 56],[227.67686424 205.32313576] ; [47.32313576 42.67686424],0
d4,1,0.00856,6.912388,[371  62] ; [67 23],[362.62715105  70.37284895] ; [75.37284895 14.62715105],0
p10,1,0.010351,6.573398,[375  56] ; [68 21],[367.17884615  63.82115385] ; [75.82115385 13.17884615],0
a6,1,0.011812,6.338839,[305 129] ; [51 39],[294.85496183 139.14503817] ; [61.14503817 28.85496183],0
a3,1,0.012393,6.253717,[321 112] ; [55 35],[311.29636711 121.70363289] ; [64.70363289 25.29636711],0
p8,1,0.016817,5.715368,[282 148] ; [47 43],[272.05769231 157.94230769] ; [56.94230769 33.05769231],0
b1,1,0.016859,5.710973,[163 271] ; [46 44],[173.10305344 260.89694656] ; [35.89694656 54.10305344],0
a4,1,0.017168,5.67909,[218 214] ; [33 57],[207.72413793 224.27586207] ; [43.27586207 46.72413793],0
v2,1,0.019614,5.445967,[257 163] ; [42 46],[247.20472441 172.79527559] ; [51.79527559 36.20472441],0
v1,1,0.021384,5.295224,[262 160] ; [43 45],[252.37254902 169.62745098] ; [52.62745098 35.37254902],0
s6,1,0.040446,4.199079,[324 102] ; [57 30],[316.38596491 109.61403509] ; [64.61403509 22.38596491],0
n5,1,0.045057,4.016523,[352  81] ; [64 25],[345.07279693  87.92720307] ; [70.92720307 18.07279693],0
n1,1,0.048454,3.89418,[23 46] ; [13 10],[27. 42.] ; [ 9. 14.],0
p7,1,0.061337,3.50086,[321 108] ; [58 31],[313.88223938 115.11776062] ; [65.11776062 23.88223938],0
n6,1,0.080819,3.048354,[380  52] ; [73 17],[374.89655172  57.10344828] ; [78.10344828 11.89655172],0
s5,1,0.088274,2.905576,[164 254] ; [25 60],[157.06163022 260.93836978] ; [31.93836978 53.06163022],0
s8,1,0.092453,2.831131,[224 207] ; [38 52],[216.74088292 214.25911708] ; [45.25911708 44.74088292],0
u3,1,0.097385,2.747861,[73 38] ; [17 17],[68.89655172 42.10344828] ; [21.10344828 12.89655172],0
a1,1,0.100322,2.700424,[ 20 414] ; [ 8 82],[ 23.19083969 410.80916031] ; [ 4.80916031 85.19083969],0
s3,1,0.102914,2.659792,[258 169] ; [46 44],[251.07930368 175.92069632] ; [52.92069632 37.07930368],0
p9,1,0.109069,2.567652,[381  50] ; [74 16],[376.40115163  54.59884837] ; [78.59884837 11.40115163],0
s7,1,0.128269,2.313336,[236 176] ; [40 43],[229.72121212 182.27878788] ; [46.27878788 36.72121212],0
p2,1,0.172085,1.86469,[390  42] ; [76 13],[386.39539347  45.60460653] ; [79.60460653  9.39539347],0
p1,1,0.205702,1.601421,[ 48 383] ; [ 6 84],[ 44.67178503 386.32821497] ; [ 9.32821497 80.67178503],0
b3,1,0.212479,1.554455,[109 169] ; [17 39],[104.8742515 173.1257485] ; [21.1257485 34.8742515],0
b2,1,0.212479,1.554455,[109 169] ; [17 39],[104.8742515 173.1257485] ; [21.1257485 34.8742515],0
p11,1,0.222207,1.49006,[361  73] ; [70 20],[356.97328244  77.02671756] ; [74.02671756 15.97328244],0
s2,1,0.223574,1.481282,[244 184] ; [45 45],[238.78764479 189.21235521] ; [50.21235521 39.78764479],0
u2,1,0.350205,0.872714,[67 44] ; [18 17],[64.62328767 46.37671233] ; [20.37671233 14.62328767],0
n2,1,0.49539,0.464797,[49 19] ; [19  5],[50.26086957 17.73913043] ; [17.73913043  6.26086957],0
p12,1,0.527373,0.399452,[ 43 390] ; [ 7 83],[ 41.3957935 391.6042065] ; [ 8.6042065 81.3957935],0
p6,1,0.538336,0.378632,[213 216] ; [41 48],[210.35907336 218.64092664] ; [43.64092664 45.35907336],0
s4,1,0.610042,0.260114,[ 76 351] ; [14 76],[ 74.33268859 352.66731141] ; [15.66731141 74.33268859],0
p3,1,0.63475,0.225675,[295 138] ; [59 31],[293.08221797 139.91778203] ; [60.91778203 29.08221797],0
b4,1,0.714416,0.133906,[255 179] ; [51 39],[253.44274809 180.55725191] ; [52.55725191 37.44274809],0
n3,1,0.767883,0.087111,[53 15] ; [18  6],[52.47826087 15.52173913] ; [18.52173913  5.47826087],0
b5,1,0.853604,0.034048,[251 183] ; [53 37],[251.78625954 182.21374046] ; [52.21374046 37.78625954],0
p5,1,0.886849,0.020247,[ 70 361] ; [15 74],[ 70.45192308 360.54807692] ; [14.54807692 74.45192308],0
a8,1,0.912908,0.011962,[ 52 333] ; [12 74],[ 52.31422505 332.68577495] ; [11.68577495 74.31422505],0
s1,1,0.93869,0.005916,[ 15 414] ; [ 3 87],[ 14.87861272 414.12138728] ; [ 3.12138728 86.87861272],0
