Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,34.356698,[55 44] ; [ 22 101],[34.33783784 64.66216216] ; [42.66216216 80.33783784],1
p7,1,6e-06,20.424954,[70 28] ; [48 70],[53.53703704 44.46296296] ; [64.46296296 53.53703704],1
p8,1,3.5e-05,17.137443,[58 41] ; [38 85],[42.81081081 56.18918919] ; [53.18918919 69.81081081],1
p6,1,0.000155,14.315128,[36 63] ; [ 17 102],[24.06880734 74.93119266] ; [28.93119266 90.06880734],1
s7,1,0.001211,10.473511,[40 53] ; [27 94],[29.11682243 63.88317757] ; [37.88317757 83.11682243],0
p5,1,0.005507,7.70498,[10 89] ; [  2 121],[ 5.35135135 93.64864865] ; [  6.64864865 116.35135135],0
a4,1,0.01021,6.597932,[38 61] ; [28 96],[29.30044843 69.69955157] ; [36.69955157 87.30044843],0
s8,1,0.010326,6.577839,[41 58] ; [31 92],[32.10810811 66.89189189] ; [39.89189189 83.10810811],0
a5,1,0.020885,5.336378,[64 35] ; [61 63],[55.49327354 43.50672646] ; [69.50672646 54.49327354],0
s6,1,0.031277,4.637673,[65 34] ; [62 59],[57.15 41.85] ; [69.85 51.15],0
p2,1,0.042188,4.127635,[79 19] ; [85 39],[72.3963964 25.6036036] ; [91.6036036 32.3963964],0
u3,1,0.051905,3.778814,[27  8] ; [32 24],[22.69230769 12.30769231] ; [36.30769231 19.69230769],0
d3,1,0.059466,3.552206,[72 27] ; [74 48],[65.40271493 33.59728507] ; [80.59728507 41.40271493],0
p12,1,0.07804,3.105249,[ 6 93] ; [  2 121],[ 3.56756757 95.43243243] ; [  4.43243243 118.56756757],0
s2,1,0.086834,2.932103,[50 49] ; [48 75],[43.7027027 55.2972973] ; [54.2972973 68.7027027],0
s5,1,0.099357,2.715836,[33 63] ; [29 91],[27.55555556 68.44444444] ; [34.44444444 85.55555556],0
p1,1,0.102085,2.672669,[ 8 89] ; [  4 120],[ 5.26696833 91.73303167] ; [  6.73303167 117.26696833],0
s3,1,0.126216,2.338434,[52 46] ; [53 71],[46.35135135 51.64864865] ; [58.64864865 65.35135135],0
u1,1,0.136543,2.216494,[11 88] ; [  7 117],[ 7.99103139 91.00896861] ; [ 10.00896861 113.99103139],0
a2,1,0.145887,2.114734,[17 82] ; [ 13 111],[13.31838565 85.68161435] ; [ 16.68161435 107.31838565],0
v2,1,0.179547,1.801368,[50 43] ; [52 65],[45.17142857 47.82857143] ; [56.82857143 60.17142857],0
u2,1,0.187349,1.738341,[24 12] ; [29 26],[20.96703297 15.03296703] ; [32.03296703 22.96703297],0
p10,1,0.224104,1.477899,[73 25] ; [81 40],[68.91324201 29.08675799] ; [85.08675799 35.91324201],0
d1,1,0.247954,1.334797,[50 49] ; [53 71],[45.7264574 53.2735426] ; [57.2735426 66.7264574],0
p11,1,0.251216,1.316528,[68 31] ; [76 48],[63.92825112 35.07174888] ; [80.07174888 43.92825112],0
a3,1,0.269693,1.218306,[62 37] ; [68 55],[57.97297297 41.02702703] ; [72.02702703 50.97297297],0
a7,1,0.272168,1.205788,[75 24] ; [85 38],[71.35135135 27.64864865] ; [88.64864865 34.35135135],0
r3,1,0.31601,1.005391,[93  6] ; [111  12],[90.97297297  8.02702703] ; [113.02702703   9.97297297],0
n3,1,0.318309,0.995882,[25 10] ; [33 21],[22.80898876 12.19101124] ; [35.19101124 18.80898876],0
n2,1,0.326341,0.963363,[26  8] ; [36 18],[23.95454545 10.04545455] ; [38.04545455 15.95454545],0
n5,1,0.377489,0.778863,[38 60] ; [41 83],[34.87387387 63.12612613] ; [44.12612613 79.87387387],0
d5,1,0.401943,0.702505,[75 24] ; [87 36],[72.24324324 26.75675676] ; [89.75675676 33.24324324],0
d2,1,0.424701,0.63727,[37 62] ; [40 84],[34.1838565 64.8161435] ; [42.8161435 81.1838565],0
b5,1,0.434788,0.610001,[58 41] ; [79 45],[60.8206278 38.1793722] ; [76.1793722 47.8206278],0
b4,1,0.475937,0.508158,[59 40] ; [68 56],[56.38116592 42.61883408] ; [70.61883408 53.38116592],0
s1,1,0.497333,0.460623,[ 4 95] ; [  3 120],[ 3.12162162 95.87837838] ; [  3.87837838 119.12162162],0
v1,1,0.548963,0.359178,[42 53] ; [49 73],[39.83870968 55.16129032] ; [51.16129032 70.83870968],0
r1,1,0.554039,0.350132,[70 28] ; [84 40],[67.98198198 30.01801802] ; [86.01801802 37.98198198],0
n1,1,0.578967,0.307908,[10 24] ; [13 41],[ 8.88636364 25.11363636] ; [14.11363636 39.88636364],0
a8,1,0.649781,0.206177,[ 5 85] ; [  5 114],[ 4.3062201 85.6937799] ; [  5.6937799 113.3062201],0
b1,1,0.655432,0.19912,[38 61] ; [44 80],[36.40358744 62.59641256] ; [45.59641256 78.40358744],0
n6,1,0.670848,0.180611,[66 31] ; [81 43],[64.52036199 32.47963801] ; [82.47963801 41.52036199],0
v3,1,0.677004,0.173518,[25 68] ; [29 90],[23.68867925 69.31132075] ; [30.31132075 88.68867925],0
