Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.002879,8.882808,[ 5 18] ; [44 33],[11.27 11.73] ; [37.73 39.27],0
s6,1,0.00626,7.473924,[ 8 16] ; [50 27],[13.78217822 10.21782178] ; [44.21782178 32.78217822],0
s8,1,0.023961,5.097478,[ 5 19] ; [36 41],[ 9.74257426 14.25742574] ; [31.25742574 45.74257426],0
p7,1,0.027742,4.844028,[ 8 13] ; [48 26],[12.37894737  8.62105263] ; [43.62105263 30.37894737],0
n4,1,0.029847,4.718084,[ 7 17] ; [42 35],[11.64356436 12.35643564] ; [37.35643564 39.64356436],0
a6,1,0.05242,3.762323,[12 12] ; [55 22],[15.92079208  8.07920792] ; [51.07920792 25.92079208],0
r4,1,0.070151,3.279487,[15  9] ; [62 15],[18.2970297  5.7029703] ; [58.7029703 18.2970297],0
d3,1,0.071495,3.248362,[13 11] ; [56 20],[16.56  7.44] ; [52.44 23.56],0
r3,1,0.073351,3.206404,[19  5] ; [71  6],[21.38613861  2.61386139] ; [68.61386139  8.38613861],0
p11,1,0.080503,3.054724,[14 10] ; [59 18],[17.34653465  6.65346535] ; [55.65346535 21.34653465],0
u2,1,0.081187,3.040986,[4 3] ; [25  4],[5.63888889 1.36111111] ; [23.36111111  5.63888889],0
s5,1,0.084171,2.982462,[ 2 19] ; [21 55],[ 4.97938144 16.02061856] ; [18.02061856 57.97938144],0
p3,1,0.093856,2.806959,[ 6 18] ; [34 43],[ 9.5049505 14.4950495] ; [30.4950495 46.5049505],0
d5,1,0.097466,2.74652,[15  9] ; [61 16],[18.05940594  5.94059406] ; [57.94059406 19.05940594],0
p8,1,0.099002,2.721547,[ 8 16] ; [40 36],[11.52 12.48] ; [36.48 39.52],0
p6,1,0.124006,2.365983,[ 3 20] ; [22 54],[ 5.80808081 17.19191919] ; [19.19191919 56.80808081],0
v4,1,0.128764,2.307339,[21  3] ; [72  3],[22.54545455  1.45454545] ; [70.45454545  4.54545455],0
a7,1,0.141836,2.157922,[14 10] ; [57 20],[16.87128713  7.12871287] ; [54.12871287 22.87128713],0
r1,1,0.183828,1.766402,[15  9] ; [58 18],[17.52  6.48] ; [55.48 20.52],0
s1,1,0.195638,1.674642,[ 2 21] ; [ 2 74],[ 0.92929293 22.07070707] ; [ 3.07070707 72.92929293],0
r2,1,0.199301,1.647491,[19  5] ; [67  8],[20.84848485  3.15151515] ; [65.15151515  9.84848485],0
s4,1,0.202514,1.624148,[ 2 22] ; [15 62],[ 4.03960396 19.96039604] ; [12.96039604 64.03960396],0
a1,1,0.208372,1.582703,[ 2 22] ; [ 2 75],[ 0.95049505 23.04950495] ; [ 3.04950495 73.95049505],0
n3,1,0.225041,1.471933,[6 5] ; [13  4],[7.46428571 3.53571429] ; [11.53571429  5.46428571],0
v1,1,0.313989,1.013824,[ 9 15] ; [36 37],[11.13402062 12.86597938] ; [33.86597938 39.13402062],0
s7,1,0.338078,0.917705,[ 7 15] ; [32 42],[ 8.9375 13.0625] ; [30.0625 43.9375],0
p1,1,0.34142,0.905091,[ 3 21] ; [ 5 72],[ 1.9009901 22.0990099] ; [ 6.0990099 70.9009901],0
b5,1,0.341693,0.904069,[13 11] ; [50 27],[14.97029703  9.02970297] ; [48.02970297 28.97029703],0
u3,1,0.349575,0.875,[4 3] ; [21  7],[5. 2.] ; [20.  8.],0
p12,1,0.378563,0.775365,[ 1 23] ; [ 1 76],[ 0.47524752 23.52475248] ; [ 1.52475248 75.47524752],0
a5,1,0.405413,0.692212,[13 11] ; [49 28],[14.73267327  9.26732673] ; [47.26732673 29.73267327],0
